name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Rockingham County, Virginia",28505.0,439.0,1.0,05000US51165,51,165,T,All,All,All,All
"Rockingham County, Virginia",21055.0,615.0,2.0,05000US51165,51,165,S,Owner,All,All,All
"Rockingham County, Virginia",1140.0,256.0,3.0,05000US51165,51,165,S,Owner,30% AMI or less,All,All
"Rockingham County, Virginia",350.0,147.0,4.0,05000US51165,51,165,S,Owner,30% AMI or less,No cost burden,All
"Rockingham County, Virginia",20.0,38.0,5.0,05000US51165,51,165,D,Owner,30% AMI or less,No cost burden,substandard
"Rockingham County, Virginia",325.0,146.0,6.0,05000US51165,51,165,D,Owner,30% AMI or less,No cost burden,standard
"Rockingham County, Virginia",170.0,100.0,7.0,05000US51165,51,165,S,Owner,30% AMI or less,Moderate cost burden,All
"Rockingham County, Virginia",0.0,161.0,8.0,05000US51165,51,165,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Rockingham County, Virginia",170.0,100.0,9.0,05000US51165,51,165,D,Owner,30% AMI or less,Moderate cost burden,standard
"Rockingham County, Virginia",470.0,168.0,10.0,05000US51165,51,165,S,Owner,30% AMI or less,Severe cost burden,All
"Rockingham County, Virginia",20.0,35.0,11.0,05000US51165,51,165,D,Owner,30% AMI or less,Severe cost burden,substandard
"Rockingham County, Virginia",450.0,169.0,12.0,05000US51165,51,165,D,Owner,30% AMI or less,Severe cost burden,standard
"Rockingham County, Virginia",150.0,90.0,13.0,05000US51165,51,165,S,Owner,30% AMI or less,N/A,All
"Rockingham County, Virginia",35.0,46.0,14.0,05000US51165,51,165,D,Owner,30% AMI or less,N/A,substandard
"Rockingham County, Virginia",115.0,95.0,15.0,05000US51165,51,165,D,Owner,30% AMI or less,N/A,standard
"Rockingham County, Virginia",1945.0,305.0,16.0,05000US51165,51,165,S,Owner,30.1-50% AMI,All,All
"Rockingham County, Virginia",1240.0,202.0,17.0,05000US51165,51,165,S,Owner,30.1-50% AMI,No cost burden,All
"Rockingham County, Virginia",35.0,46.0,18.0,05000US51165,51,165,D,Owner,30.1-50% AMI,No cost burden,substandard
"Rockingham County, Virginia",1205.0,194.0,19.0,05000US51165,51,165,D,Owner,30.1-50% AMI,No cost burden,standard
"Rockingham County, Virginia",350.0,132.0,20.0,05000US51165,51,165,S,Owner,30.1-50% AMI,Moderate cost burden,All
