name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Frederick County, Virginia",26545.0,470.0,1.0,05000US51069,51,069,T,All,All,All,All
"Frederick County, Virginia",20985.0,674.0,2.0,05000US51069,51,069,S,Owner,All,All,All
"Frederick County, Virginia",1185.0,289.0,3.0,05000US51069,51,069,S,Owner,30% AMI or less,All,All
"Frederick County, Virginia",165.0,105.0,4.0,05000US51069,51,069,S,Owner,30% AMI or less,No cost burden,All
"Frederick County, Virginia",0.0,161.0,5.0,05000US51069,51,069,D,Owner,30% AMI or less,No cost burden,substandard
"Frederick County, Virginia",165.0,105.0,6.0,05000US51069,51,069,D,Owner,30% AMI or less,No cost burden,standard
"Frederick County, Virginia",265.0,116.0,7.0,05000US51069,51,069,S,Owner,30% AMI or less,Moderate cost burden,All
"Frederick County, Virginia",0.0,161.0,8.0,05000US51069,51,069,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Frederick County, Virginia",265.0,116.0,9.0,05000US51069,51,069,D,Owner,30% AMI or less,Moderate cost burden,standard
"Frederick County, Virginia",710.0,297.0,10.0,05000US51069,51,069,S,Owner,30% AMI or less,Severe cost burden,All
"Frederick County, Virginia",4.0,11.0,11.0,05000US51069,51,069,D,Owner,30% AMI or less,Severe cost burden,substandard
"Frederick County, Virginia",700.0,295.0,12.0,05000US51069,51,069,D,Owner,30% AMI or less,Severe cost burden,standard
"Frederick County, Virginia",45.0,46.0,13.0,05000US51069,51,069,S,Owner,30% AMI or less,N/A,All
"Frederick County, Virginia",0.0,161.0,14.0,05000US51069,51,069,D,Owner,30% AMI or less,N/A,substandard
"Frederick County, Virginia",45.0,46.0,15.0,05000US51069,51,069,D,Owner,30% AMI or less,N/A,standard
"Frederick County, Virginia",1580.0,352.0,16.0,05000US51069,51,069,S,Owner,30.1-50% AMI,All,All
"Frederick County, Virginia",865.0,228.0,17.0,05000US51069,51,069,S,Owner,30.1-50% AMI,No cost burden,All
"Frederick County, Virginia",0.0,161.0,18.0,05000US51069,51,069,D,Owner,30.1-50% AMI,No cost burden,substandard
"Frederick County, Virginia",865.0,228.0,19.0,05000US51069,51,069,D,Owner,30.1-50% AMI,No cost burden,standard
"Frederick County, Virginia",455.0,268.0,20.0,05000US51069,51,069,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Frederick County, Virginia",0.0,161.0,21.0,05000US51069,51,069,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Frederick County, Virginia",455.0,268.0,22.0,05000US51069,51,069,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Frederick County, Virginia",255.0,114.0,23.0,05000US51069,51,069,S,Owner,30.1-50% AMI,Severe cost burden,All
"Frederick County, Virginia",25.0,43.0,24.0,05000US51069,51,069,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Frederick County, Virginia",230.0,104.0,25.0,05000US51069,51,069,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Frederick County, Virginia",0.0,161.0,26.0,05000US51069,51,069,S,Owner,30.1-50% AMI,N/A,All
"Frederick County, Virginia",0.0,161.0,27.0,05000US51069,51,069,D,Owner,30.1-50% AMI,N/A,substandard
"Frederick County, Virginia",0.0,161.0,28.0,05000US51069,51,069,D,Owner,30.1-50% AMI,N/A,standard
"Frederick County, Virginia",2895.0,434.0,29.0,05000US51069,51,069,S,Owner,50.1-80% AMI,All,All
"Frederick County, Virginia",1785.0,312.0,30.0,05000US51069,51,069,S,Owner,50.1-80% AMI,No cost burden,All
"Frederick County, Virginia",0.0,161.0,31.0,05000US51069,51,069,D,Owner,50.1-80% AMI,No cost burden,substandard
"Frederick County, Virginia",1785.0,312.0,32.0,05000US51069,51,069,D,Owner,50.1-80% AMI,No cost burden,standard
"Frederick County, Virginia",620.0,224.0,33.0,05000US51069,51,069,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Frederick County, Virginia",0.0,161.0,34.0,05000US51069,51,069,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Frederick County, Virginia",620.0,224.0,35.0,05000US51069,51,069,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Frederick County, Virginia",490.0,224.0,36.0,05000US51069,51,069,S,Owner,50.1-80% AMI,Severe cost burden,All
"Frederick County, Virginia",0.0,161.0,37.0,05000US51069,51,069,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Frederick County, Virginia",490.0,224.0,38.0,05000US51069,51,069,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Frederick County, Virginia",0.0,161.0,39.0,05000US51069,51,069,S,Owner,50.1-80% AMI,N/A,All
"Frederick County, Virginia",0.0,161.0,40.0,05000US51069,51,069,D,Owner,50.1-80% AMI,N/A,substandard
"Frederick County, Virginia",0.0,161.0,41.0,05000US51069,51,069,D,Owner,50.1-80% AMI,N/A,standard
"Frederick County, Virginia",1830.0,411.0,42.0,05000US51069,51,069,S,Owner,80.1-95% AMI,All,All
"Frederick County, Virginia",995.0,255.0,43.0,05000US51069,51,069,S,Owner,80.1-95% AMI,No cost burden,All
