name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Rockbridge County, Virginia",9295.0,296.0,1.0,05000US51163,51,163,T,All,All,All,All
"Rockbridge County, Virginia",6885.0,340.0,2.0,05000US51163,51,163,S,Owner,All,All,All
"Rockbridge County, Virginia",330.0,167.0,3.0,05000US51163,51,163,S,Owner,30% AMI or less,All,All
"Rockbridge County, Virginia",90.0,65.0,4.0,05000US51163,51,163,S,Owner,30% AMI or less,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,5.0,05000US51163,51,163,D,Owner,30% AMI or less,No cost burden,substandard
"Rockbridge County, Virginia",90.0,65.0,6.0,05000US51163,51,163,D,Owner,30% AMI or less,No cost burden,standard
"Rockbridge County, Virginia",70.0,71.0,7.0,05000US51163,51,163,S,Owner,30% AMI or less,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,8.0,05000US51163,51,163,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Rockbridge County, Virginia",70.0,71.0,9.0,05000US51163,51,163,D,Owner,30% AMI or less,Moderate cost burden,standard
"Rockbridge County, Virginia",175.0,114.0,10.0,05000US51163,51,163,S,Owner,30% AMI or less,Severe cost burden,All
"Rockbridge County, Virginia",30.0,51.0,11.0,05000US51163,51,163,D,Owner,30% AMI or less,Severe cost burden,substandard
"Rockbridge County, Virginia",145.0,103.0,12.0,05000US51163,51,163,D,Owner,30% AMI or less,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,13.0,05000US51163,51,163,S,Owner,30% AMI or less,N/A,All
"Rockbridge County, Virginia",0.0,161.0,14.0,05000US51163,51,163,D,Owner,30% AMI or less,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,15.0,05000US51163,51,163,D,Owner,30% AMI or less,N/A,standard
"Rockbridge County, Virginia",680.0,191.0,16.0,05000US51163,51,163,S,Owner,30.1-50% AMI,All,All
"Rockbridge County, Virginia",420.0,142.0,17.0,05000US51163,51,163,S,Owner,30.1-50% AMI,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,18.0,05000US51163,51,163,D,Owner,30.1-50% AMI,No cost burden,substandard
"Rockbridge County, Virginia",420.0,142.0,19.0,05000US51163,51,163,D,Owner,30.1-50% AMI,No cost burden,standard
"Rockbridge County, Virginia",210.0,143.0,20.0,05000US51163,51,163,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Rockbridge County, Virginia",35.0,56.0,21.0,05000US51163,51,163,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Rockbridge County, Virginia",175.0,130.0,22.0,05000US51163,51,163,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Rockbridge County, Virginia",50.0,68.0,23.0,05000US51163,51,163,S,Owner,30.1-50% AMI,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,24.0,05000US51163,51,163,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Rockbridge County, Virginia",50.0,68.0,25.0,05000US51163,51,163,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,26.0,05000US51163,51,163,S,Owner,30.1-50% AMI,N/A,All
"Rockbridge County, Virginia",0.0,161.0,27.0,05000US51163,51,163,D,Owner,30.1-50% AMI,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,28.0,05000US51163,51,163,D,Owner,30.1-50% AMI,N/A,standard
"Rockbridge County, Virginia",1475.0,294.0,29.0,05000US51163,51,163,S,Owner,50.1-80% AMI,All,All
"Rockbridge County, Virginia",895.0,238.0,30.0,05000US51163,51,163,S,Owner,50.1-80% AMI,No cost burden,All
"Rockbridge County, Virginia",20.0,37.0,31.0,05000US51163,51,163,D,Owner,50.1-80% AMI,No cost burden,substandard
"Rockbridge County, Virginia",875.0,229.0,32.0,05000US51163,51,163,D,Owner,50.1-80% AMI,No cost burden,standard
"Rockbridge County, Virginia",395.0,203.0,33.0,05000US51163,51,163,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,34.0,05000US51163,51,163,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Rockbridge County, Virginia",395.0,203.0,35.0,05000US51163,51,163,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Rockbridge County, Virginia",185.0,130.0,36.0,05000US51163,51,163,S,Owner,50.1-80% AMI,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,37.0,05000US51163,51,163,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Rockbridge County, Virginia",185.0,130.0,38.0,05000US51163,51,163,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,39.0,05000US51163,51,163,S,Owner,50.1-80% AMI,N/A,All
"Rockbridge County, Virginia",0.0,161.0,40.0,05000US51163,51,163,D,Owner,50.1-80% AMI,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,41.0,05000US51163,51,163,D,Owner,50.1-80% AMI,N/A,standard
"Rockbridge County, Virginia",735.0,252.0,42.0,05000US51163,51,163,S,Owner,80.1-95% AMI,All,All
"Rockbridge County, Virginia",550.0,221.0,43.0,05000US51163,51,163,S,Owner,80.1-95% AMI,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,44.0,05000US51163,51,163,D,Owner,80.1-95% AMI,No cost burden,substandard
"Rockbridge County, Virginia",550.0,221.0,45.0,05000US51163,51,163,D,Owner,80.1-95% AMI,No cost burden,standard
"Rockbridge County, Virginia",155.0,108.0,46.0,05000US51163,51,163,S,Owner,80.1-95% AMI,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,47.0,05000US51163,51,163,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"Rockbridge County, Virginia",155.0,108.0,48.0,05000US51163,51,163,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"Rockbridge County, Virginia",30.0,40.0,49.0,05000US51163,51,163,S,Owner,80.1-95% AMI,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,50.0,05000US51163,51,163,D,Owner,80.1-95% AMI,Severe cost burden,substandard
"Rockbridge County, Virginia",30.0,40.0,51.0,05000US51163,51,163,D,Owner,80.1-95% AMI,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,52.0,05000US51163,51,163,S,Owner,80.1-95% AMI,N/A,All
"Rockbridge County, Virginia",0.0,161.0,53.0,05000US51163,51,163,D,Owner,80.1-95% AMI,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,54.0,05000US51163,51,163,D,Owner,80.1-95% AMI,N/A,standard
"Rockbridge County, Virginia",3660.0,356.0,55.0,05000US51163,51,163,S,Owner,95.1% AMI and above,All,All
"Rockbridge County, Virginia",3295.0,345.0,56.0,05000US51163,51,163,S,Owner,95.1% AMI and above,No cost burden,All
"Rockbridge County, Virginia",20.0,37.0,57.0,05000US51163,51,163,D,Owner,95.1% AMI and above,No cost burden,substandard
"Rockbridge County, Virginia",3275.0,342.0,58.0,05000US51163,51,163,D,Owner,95.1% AMI and above,No cost burden,standard
"Rockbridge County, Virginia",345.0,155.0,59.0,05000US51163,51,163,S,Owner,95.1% AMI and above,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,60.0,05000US51163,51,163,D,Owner,95.1% AMI and above,Moderate cost burden,substandard
"Rockbridge County, Virginia",345.0,155.0,61.0,05000US51163,51,163,D,Owner,95.1% AMI and above,Moderate cost burden,standard
"Rockbridge County, Virginia",20.0,35.0,62.0,05000US51163,51,163,S,Owner,95.1% AMI and above,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,63.0,05000US51163,51,163,D,Owner,95.1% AMI and above,Severe cost burden,substandard
"Rockbridge County, Virginia",20.0,35.0,64.0,05000US51163,51,163,D,Owner,95.1% AMI and above,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,65.0,05000US51163,51,163,S,Owner,95.1% AMI and above,N/A,All
"Rockbridge County, Virginia",0.0,161.0,66.0,05000US51163,51,163,D,Owner,95.1% AMI and above,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,67.0,05000US51163,51,163,D,Owner,95.1% AMI and above,N/A,standard
"Rockbridge County, Virginia",2410.0,362.0,68.0,05000US51163,51,163,S,Renter,All,All,All
"Rockbridge County, Virginia",730.0,263.0,69.0,05000US51163,51,163,S,Renter,30% AMI or less,All,All
"Rockbridge County, Virginia",20.0,37.0,70.0,05000US51163,51,163,S,Renter,30% AMI or less,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,71.0,05000US51163,51,163,D,Renter,30% AMI or less,No cost burden,substandard
"Rockbridge County, Virginia",20.0,37.0,72.0,05000US51163,51,163,D,Renter,30% AMI or less,No cost burden,standard
"Rockbridge County, Virginia",30.0,41.0,73.0,05000US51163,51,163,S,Renter,30% AMI or less,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,74.0,05000US51163,51,163,D,Renter,30% AMI or less,Moderate cost burden,substandard
"Rockbridge County, Virginia",30.0,41.0,75.0,05000US51163,51,163,D,Renter,30% AMI or less,Moderate cost burden,standard
"Rockbridge County, Virginia",595.0,239.0,76.0,05000US51163,51,163,S,Renter,30% AMI or less,Severe cost burden,All
"Rockbridge County, Virginia",25.0,41.0,77.0,05000US51163,51,163,D,Renter,30% AMI or less,Severe cost burden,substandard
"Rockbridge County, Virginia",570.0,235.0,78.0,05000US51163,51,163,D,Renter,30% AMI or less,Severe cost burden,standard
"Rockbridge County, Virginia",85.0,56.0,79.0,05000US51163,51,163,S,Renter,30% AMI or less,N/A,All
"Rockbridge County, Virginia",0.0,161.0,80.0,05000US51163,51,163,D,Renter,30% AMI or less,N/A,substandard
"Rockbridge County, Virginia",85.0,56.0,81.0,05000US51163,51,163,D,Renter,30% AMI or less,N/A,standard
"Rockbridge County, Virginia",340.0,183.0,82.0,05000US51163,51,163,S,Renter,30.1-50% AMI,All,All
"Rockbridge County, Virginia",85.0,79.0,83.0,05000US51163,51,163,S,Renter,30.1-50% AMI,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,84.0,05000US51163,51,163,D,Renter,30.1-50% AMI,No cost burden,substandard
"Rockbridge County, Virginia",85.0,79.0,85.0,05000US51163,51,163,D,Renter,30.1-50% AMI,No cost burden,standard
"Rockbridge County, Virginia",190.0,118.0,86.0,05000US51163,51,163,S,Renter,30.1-50% AMI,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,87.0,05000US51163,51,163,D,Renter,30.1-50% AMI,Moderate cost burden,substandard
"Rockbridge County, Virginia",190.0,118.0,88.0,05000US51163,51,163,D,Renter,30.1-50% AMI,Moderate cost burden,standard
"Rockbridge County, Virginia",65.0,86.0,89.0,05000US51163,51,163,S,Renter,30.1-50% AMI,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,90.0,05000US51163,51,163,D,Renter,30.1-50% AMI,Severe cost burden,substandard
"Rockbridge County, Virginia",65.0,86.0,91.0,05000US51163,51,163,D,Renter,30.1-50% AMI,Severe cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,92.0,05000US51163,51,163,S,Renter,30.1-50% AMI,N/A,All
"Rockbridge County, Virginia",0.0,161.0,93.0,05000US51163,51,163,D,Renter,30.1-50% AMI,N/A,substandard
"Rockbridge County, Virginia",0.0,161.0,94.0,05000US51163,51,163,D,Renter,30.1-50% AMI,N/A,standard
"Rockbridge County, Virginia",510.0,206.0,95.0,05000US51163,51,163,S,Renter,50.1-80% AMI,All,All
"Rockbridge County, Virginia",375.0,188.0,96.0,05000US51163,51,163,S,Renter,50.1-80% AMI,No cost burden,All
"Rockbridge County, Virginia",0.0,161.0,97.0,05000US51163,51,163,D,Renter,50.1-80% AMI,No cost burden,substandard
"Rockbridge County, Virginia",375.0,188.0,98.0,05000US51163,51,163,D,Renter,50.1-80% AMI,No cost burden,standard
"Rockbridge County, Virginia",135.0,110.0,99.0,05000US51163,51,163,S,Renter,50.1-80% AMI,Moderate cost burden,All
"Rockbridge County, Virginia",0.0,161.0,100.0,05000US51163,51,163,D,Renter,50.1-80% AMI,Moderate cost burden,substandard
"Rockbridge County, Virginia",135.0,110.0,101.0,05000US51163,51,163,D,Renter,50.1-80% AMI,Moderate cost burden,standard
"Rockbridge County, Virginia",0.0,161.0,102.0,05000US51163,51,163,S,Renter,50.1-80% AMI,Severe cost burden,All
"Rockbridge County, Virginia",0.0,161.0,103.0,05000US51163,51,163,D,Renter,50.1-80% AMI,Severe cost burden,substandard
"Rockbridge County, Virginia",0.0,161.0,104.0,05000US51163,51,163,D,Renter,50.1-80% AMI,Severe cost burden,standard
