name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Russell County, Virginia",12225.0,337.0,1.0,05000US51167,51,167,T,All,All,All,All
"Russell County, Virginia",9160.0,470.0,2.0,05000US51167,51,167,S,Owner,All,All,All
"Russell County, Virginia",820.0,295.0,3.0,05000US51167,51,167,S,Owner,30% AMI or less,All,All
"Russell County, Virginia",295.0,140.0,4.0,05000US51167,51,167,S,Owner,30% AMI or less,No cost burden,All
"Russell County, Virginia",0.0,161.0,5.0,05000US51167,51,167,D,Owner,30% AMI or less,No cost burden,substandard
"Russell County, Virginia",295.0,140.0,6.0,05000US51167,51,167,D,Owner,30% AMI or less,No cost burden,standard
"Russell County, Virginia",380.0,228.0,7.0,05000US51167,51,167,S,Owner,30% AMI or less,Moderate cost burden,All
"Russell County, Virginia",0.0,161.0,8.0,05000US51167,51,167,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Russell County, Virginia",380.0,228.0,9.0,05000US51167,51,167,D,Owner,30% AMI or less,Moderate cost burden,standard
"Russell County, Virginia",145.0,102.0,10.0,05000US51167,51,167,S,Owner,30% AMI or less,Severe cost burden,All
"Russell County, Virginia",0.0,161.0,11.0,05000US51167,51,167,D,Owner,30% AMI or less,Severe cost burden,substandard
"Russell County, Virginia",145.0,102.0,12.0,05000US51167,51,167,D,Owner,30% AMI or less,Severe cost burden,standard
"Russell County, Virginia",0.0,161.0,13.0,05000US51167,51,167,S,Owner,30% AMI or less,N/A,All
"Russell County, Virginia",0.0,161.0,14.0,05000US51167,51,167,D,Owner,30% AMI or less,N/A,substandard
"Russell County, Virginia",0.0,161.0,15.0,05000US51167,51,167,D,Owner,30% AMI or less,N/A,standard
"Russell County, Virginia",1220.0,288.0,16.0,05000US51167,51,167,S,Owner,30.1-50% AMI,All,All
"Russell County, Virginia",895.0,245.0,17.0,05000US51167,51,167,S,Owner,30.1-50% AMI,No cost burden,All
"Russell County, Virginia",0.0,161.0,18.0,05000US51167,51,167,D,Owner,30.1-50% AMI,No cost burden,substandard
"Russell County, Virginia",895.0,245.0,19.0,05000US51167,51,167,D,Owner,30.1-50% AMI,No cost burden,standard
"Russell County, Virginia",205.0,140.0,20.0,05000US51167,51,167,S,Owner,30.1-50% AMI,Moderate cost burden,All
