name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All,All
"Bedford County, Virginia",1070.0,271.0,3.0,05000US51019,51,019,S,Owner,30% AMI or less,All,All
"Bedford County, Virginia",375.0,159.0,4.0,05000US51019,51,019,S,Owner,30% AMI or less,No cost burden,All
"Bedford County, Virginia",0.0,161.0,5.0,05000US51019,51,019,D,Owner,30% AMI or less,No cost burden,substandard
"Bedford County, Virginia",375.0,159.0,6.0,05000US51019,51,019,D,Owner,30% AMI or less,No cost burden,standard
"Bedford County, Virginia",110.0,69.0,7.0,05000US51019,51,019,S,Owner,30% AMI or less,Moderate cost burden,All
"Bedford County, Virginia",0.0,161.0,8.0,05000US51019,51,019,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Bedford County, Virginia",110.0,69.0,9.0,05000US51019,51,019,D,Owner,30% AMI or less,Moderate cost burden,standard
"Bedford County, Virginia",475.0,168.0,10.0,05000US51019,51,019,S,Owner,30% AMI or less,Severe cost burden,All
"Bedford County, Virginia",0.0,161.0,11.0,05000US51019,51,019,D,Owner,30% AMI or less,Severe cost burden,substandard
"Bedford County, Virginia",475.0,168.0,12.0,05000US51019,51,019,D,Owner,30% AMI or less,Severe cost burden,standard
"Bedford County, Virginia",115.0,97.0,13.0,05000US51019,51,019,S,Owner,30% AMI or less,N/A,All
"Bedford County, Virginia",0.0,161.0,14.0,05000US51019,51,019,D,Owner,30% AMI or less,N/A,substandard
"Bedford County, Virginia",115.0,97.0,15.0,05000US51019,51,019,D,Owner,30% AMI or less,N/A,standard
"Bedford County, Virginia",1715.0,362.0,16.0,05000US51019,51,019,S,Owner,30.1-50% AMI,All,All
"Bedford County, Virginia",950.0,249.0,17.0,05000US51019,51,019,S,Owner,30.1-50% AMI,No cost burden,All
"Bedford County, Virginia",0.0,161.0,18.0,05000US51019,51,019,D,Owner,30.1-50% AMI,No cost burden,substandard
"Bedford County, Virginia",950.0,249.0,19.0,05000US51019,51,019,D,Owner,30.1-50% AMI,No cost burden,standard
"Bedford County, Virginia",235.0,136.0,20.0,05000US51019,51,019,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Bedford County, Virginia",0.0,161.0,21.0,05000US51019,51,019,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Bedford County, Virginia",235.0,136.0,22.0,05000US51019,51,019,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Bedford County, Virginia",530.0,240.0,23.0,05000US51019,51,019,S,Owner,30.1-50% AMI,Severe cost burden,All
"Bedford County, Virginia",20.0,34.0,24.0,05000US51019,51,019,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Bedford County, Virginia",510.0,242.0,25.0,05000US51019,51,019,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Bedford County, Virginia",0.0,161.0,26.0,05000US51019,51,019,S,Owner,30.1-50% AMI,N/A,All
"Bedford County, Virginia",0.0,161.0,27.0,05000US51019,51,019,D,Owner,30.1-50% AMI,N/A,substandard
"Bedford County, Virginia",0.0,161.0,28.0,05000US51019,51,019,D,Owner,30.1-50% AMI,N/A,standard
"Bedford County, Virginia",3430.0,475.0,29.0,05000US51019,51,019,S,Owner,50.1-80% AMI,All,All
"Bedford County, Virginia",2115.0,414.0,30.0,05000US51019,51,019,S,Owner,50.1-80% AMI,No cost burden,All
"Bedford County, Virginia",55.0,59.0,31.0,05000US51019,51,019,D,Owner,50.1-80% AMI,No cost burden,substandard
"Bedford County, Virginia",2060.0,413.0,32.0,05000US51019,51,019,D,Owner,50.1-80% AMI,No cost burden,standard
"Bedford County, Virginia",975.0,274.0,33.0,05000US51019,51,019,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Bedford County, Virginia",0.0,161.0,34.0,05000US51019,51,019,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Bedford County, Virginia",975.0,274.0,35.0,05000US51019,51,019,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Bedford County, Virginia",340.0,127.0,36.0,05000US51019,51,019,S,Owner,50.1-80% AMI,Severe cost burden,All
"Bedford County, Virginia",0.0,161.0,37.0,05000US51019,51,019,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Bedford County, Virginia",340.0,127.0,38.0,05000US51019,51,019,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Bedford County, Virginia",0.0,161.0,39.0,05000US51019,51,019,S,Owner,50.1-80% AMI,N/A,All
"Bedford County, Virginia",0.0,161.0,40.0,05000US51019,51,019,D,Owner,50.1-80% AMI,N/A,substandard
"Bedford County, Virginia",0.0,161.0,41.0,05000US51019,51,019,D,Owner,50.1-80% AMI,N/A,standard
"Bedford County, Virginia",1355.0,324.0,42.0,05000US51019,51,019,S,Owner,80.1-95% AMI,All,All
"Bedford County, Virginia",1125.0,307.0,43.0,05000US51019,51,019,S,Owner,80.1-95% AMI,No cost burden,All
"Bedford County, Virginia",15.0,25.0,44.0,05000US51019,51,019,D,Owner,80.1-95% AMI,No cost burden,substandard
"Bedford County, Virginia",1110.0,301.0,45.0,05000US51019,51,019,D,Owner,80.1-95% AMI,No cost burden,standard
"Bedford County, Virginia",175.0,141.0,46.0,05000US51019,51,019,S,Owner,80.1-95% AMI,Moderate cost burden,All
"Bedford County, Virginia",0.0,161.0,47.0,05000US51019,51,019,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"Bedford County, Virginia",175.0,141.0,48.0,05000US51019,51,019,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"Bedford County, Virginia",55.0,53.0,49.0,05000US51019,51,019,S,Owner,80.1-95% AMI,Severe cost burden,All
