name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Lynchburg city, Virginia",25905.0,614.0,1.0,05000US51680,51,680,T,All,All,All,All
"Lynchburg city, Virginia",15395.0,685.0,2.0,05000US51680,51,680,S,Owner,All,All,All
"Lynchburg city, Virginia",1135.0,280.0,3.0,05000US51680,51,680,S,Owner,30% AMI or less,All,All
"Lynchburg city, Virginia",175.0,103.0,4.0,05000US51680,51,680,S,Owner,30% AMI or less,No cost burden,All
"Lynchburg city, Virginia",0.0,161.0,5.0,05000US51680,51,680,D,Owner,30% AMI or less,No cost burden,substandard
"Lynchburg city, Virginia",175.0,103.0,6.0,05000US51680,51,680,D,Owner,30% AMI or less,No cost burden,standard
"Lynchburg city, Virginia",300.0,143.0,7.0,05000US51680,51,680,S,Owner,30% AMI or less,Moderate cost burden,All
"Lynchburg city, Virginia",0.0,161.0,8.0,05000US51680,51,680,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Lynchburg city, Virginia",300.0,143.0,9.0,05000US51680,51,680,D,Owner,30% AMI or less,Moderate cost burden,standard
"Lynchburg city, Virginia",505.0,190.0,10.0,05000US51680,51,680,S,Owner,30% AMI or less,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,11.0,05000US51680,51,680,D,Owner,30% AMI or less,Severe cost burden,substandard
"Lynchburg city, Virginia",505.0,190.0,12.0,05000US51680,51,680,D,Owner,30% AMI or less,Severe cost burden,standard
"Lynchburg city, Virginia",160.0,102.0,13.0,05000US51680,51,680,S,Owner,30% AMI or less,N/A,All
"Lynchburg city, Virginia",10.0,16.0,14.0,05000US51680,51,680,D,Owner,30% AMI or less,N/A,substandard
"Lynchburg city, Virginia",150.0,101.0,15.0,05000US51680,51,680,D,Owner,30% AMI or less,N/A,standard
"Lynchburg city, Virginia",1750.0,331.0,16.0,05000US51680,51,680,S,Owner,30.1-50% AMI,All,All
"Lynchburg city, Virginia",1015.0,261.0,17.0,05000US51680,51,680,S,Owner,30.1-50% AMI,No cost burden,All
"Lynchburg city, Virginia",0.0,161.0,18.0,05000US51680,51,680,D,Owner,30.1-50% AMI,No cost burden,substandard
"Lynchburg city, Virginia",1015.0,261.0,19.0,05000US51680,51,680,D,Owner,30.1-50% AMI,No cost burden,standard
"Lynchburg city, Virginia",495.0,205.0,20.0,05000US51680,51,680,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Lynchburg city, Virginia",0.0,161.0,21.0,05000US51680,51,680,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Lynchburg city, Virginia",495.0,205.0,22.0,05000US51680,51,680,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Lynchburg city, Virginia",240.0,110.0,23.0,05000US51680,51,680,S,Owner,30.1-50% AMI,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,24.0,05000US51680,51,680,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Lynchburg city, Virginia",240.0,110.0,25.0,05000US51680,51,680,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Lynchburg city, Virginia",0.0,161.0,26.0,05000US51680,51,680,S,Owner,30.1-50% AMI,N/A,All
"Lynchburg city, Virginia",0.0,161.0,27.0,05000US51680,51,680,D,Owner,30.1-50% AMI,N/A,substandard
"Lynchburg city, Virginia",0.0,161.0,28.0,05000US51680,51,680,D,Owner,30.1-50% AMI,N/A,standard
"Lynchburg city, Virginia",2850.0,470.0,29.0,05000US51680,51,680,S,Owner,50.1-80% AMI,All,All
"Lynchburg city, Virginia",1935.0,357.0,30.0,05000US51680,51,680,S,Owner,50.1-80% AMI,No cost burden,All
"Lynchburg city, Virginia",0.0,161.0,31.0,05000US51680,51,680,D,Owner,50.1-80% AMI,No cost burden,substandard
"Lynchburg city, Virginia",1935.0,357.0,32.0,05000US51680,51,680,D,Owner,50.1-80% AMI,No cost burden,standard
"Lynchburg city, Virginia",650.0,218.0,33.0,05000US51680,51,680,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Lynchburg city, Virginia",0.0,161.0,34.0,05000US51680,51,680,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Lynchburg city, Virginia",650.0,218.0,35.0,05000US51680,51,680,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Lynchburg city, Virginia",270.0,131.0,36.0,05000US51680,51,680,S,Owner,50.1-80% AMI,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,37.0,05000US51680,51,680,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Lynchburg city, Virginia",270.0,131.0,38.0,05000US51680,51,680,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Lynchburg city, Virginia",0.0,161.0,39.0,05000US51680,51,680,S,Owner,50.1-80% AMI,N/A,All
"Lynchburg city, Virginia",0.0,161.0,40.0,05000US51680,51,680,D,Owner,50.1-80% AMI,N/A,substandard
"Lynchburg city, Virginia",0.0,161.0,41.0,05000US51680,51,680,D,Owner,50.1-80% AMI,N/A,standard
"Lynchburg city, Virginia",1080.0,287.0,42.0,05000US51680,51,680,S,Owner,80.1-95% AMI,All,All
"Lynchburg city, Virginia",755.0,204.0,43.0,05000US51680,51,680,S,Owner,80.1-95% AMI,No cost burden,All
"Lynchburg city, Virginia",0.0,161.0,44.0,05000US51680,51,680,D,Owner,80.1-95% AMI,No cost burden,substandard
"Lynchburg city, Virginia",755.0,204.0,45.0,05000US51680,51,680,D,Owner,80.1-95% AMI,No cost burden,standard
"Lynchburg city, Virginia",305.0,181.0,46.0,05000US51680,51,680,S,Owner,80.1-95% AMI,Moderate cost burden,All
"Lynchburg city, Virginia",0.0,161.0,47.0,05000US51680,51,680,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"Lynchburg city, Virginia",305.0,181.0,48.0,05000US51680,51,680,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"Lynchburg city, Virginia",20.0,36.0,49.0,05000US51680,51,680,S,Owner,80.1-95% AMI,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,50.0,05000US51680,51,680,D,Owner,80.1-95% AMI,Severe cost burden,substandard
"Lynchburg city, Virginia",20.0,36.0,51.0,05000US51680,51,680,D,Owner,80.1-95% AMI,Severe cost burden,standard
"Lynchburg city, Virginia",0.0,161.0,52.0,05000US51680,51,680,S,Owner,80.1-95% AMI,N/A,All
"Lynchburg city, Virginia",0.0,161.0,53.0,05000US51680,51,680,D,Owner,80.1-95% AMI,N/A,substandard
"Lynchburg city, Virginia",0.0,161.0,54.0,05000US51680,51,680,D,Owner,80.1-95% AMI,N/A,standard
"Lynchburg city, Virginia",8580.0,508.0,55.0,05000US51680,51,680,S,Owner,95.1% AMI and above,All,All
"Lynchburg city, Virginia",8105.0,520.0,56.0,05000US51680,51,680,S,Owner,95.1% AMI and above,No cost burden,All
"Lynchburg city, Virginia",40.0,46.0,57.0,05000US51680,51,680,D,Owner,95.1% AMI and above,No cost burden,substandard
"Lynchburg city, Virginia",8065.0,522.0,58.0,05000US51680,51,680,D,Owner,95.1% AMI and above,No cost burden,standard
"Lynchburg city, Virginia",440.0,160.0,59.0,05000US51680,51,680,S,Owner,95.1% AMI and above,Moderate cost burden,All
"Lynchburg city, Virginia",0.0,161.0,60.0,05000US51680,51,680,D,Owner,95.1% AMI and above,Moderate cost burden,substandard
"Lynchburg city, Virginia",440.0,160.0,61.0,05000US51680,51,680,D,Owner,95.1% AMI and above,Moderate cost burden,standard
"Lynchburg city, Virginia",35.0,41.0,62.0,05000US51680,51,680,S,Owner,95.1% AMI and above,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,63.0,05000US51680,51,680,D,Owner,95.1% AMI and above,Severe cost burden,substandard
"Lynchburg city, Virginia",35.0,41.0,64.0,05000US51680,51,680,D,Owner,95.1% AMI and above,Severe cost burden,standard
"Lynchburg city, Virginia",0.0,161.0,65.0,05000US51680,51,680,S,Owner,95.1% AMI and above,N/A,All
"Lynchburg city, Virginia",0.0,161.0,66.0,05000US51680,51,680,D,Owner,95.1% AMI and above,N/A,substandard
"Lynchburg city, Virginia",0.0,161.0,67.0,05000US51680,51,680,D,Owner,95.1% AMI and above,N/A,standard
"Lynchburg city, Virginia",10505.0,739.0,68.0,05000US51680,51,680,S,Renter,All,All,All
"Lynchburg city, Virginia",3145.0,491.0,69.0,05000US51680,51,680,S,Renter,30% AMI or less,All,All
"Lynchburg city, Virginia",410.0,182.0,70.0,05000US51680,51,680,S,Renter,30% AMI or less,No cost burden,All
"Lynchburg city, Virginia",0.0,161.0,71.0,05000US51680,51,680,D,Renter,30% AMI or less,No cost burden,substandard
"Lynchburg city, Virginia",410.0,182.0,72.0,05000US51680,51,680,D,Renter,30% AMI or less,No cost burden,standard
"Lynchburg city, Virginia",440.0,194.0,73.0,05000US51680,51,680,S,Renter,30% AMI or less,Moderate cost burden,All
"Lynchburg city, Virginia",20.0,34.0,74.0,05000US51680,51,680,D,Renter,30% AMI or less,Moderate cost burden,substandard
"Lynchburg city, Virginia",420.0,193.0,75.0,05000US51680,51,680,D,Renter,30% AMI or less,Moderate cost burden,standard
"Lynchburg city, Virginia",1780.0,420.0,76.0,05000US51680,51,680,S,Renter,30% AMI or less,Severe cost burden,All
"Lynchburg city, Virginia",0.0,161.0,77.0,05000US51680,51,680,D,Renter,30% AMI or less,Severe cost burden,substandard
