name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Fairfax County, Virginia",365095.0,2044.0,1.0,05000US51059,51,059,T,All,All,All,All
"Fairfax County, Virginia",272625.0,2648.0,2.0,05000US51059,51,059,S,Owner,All,All,All
"Fairfax County, Virginia",9375.0,893.0,3.0,05000US51059,51,059,S,Owner,30% AMI or less,All,All
"Fairfax County, Virginia",585.0,202.0,4.0,05000US51059,51,059,S,Owner,30% AMI or less,No cost burden,All
"Fairfax County, Virginia",0.0,161.0,5.0,05000US51059,51,059,D,Owner,30% AMI or less,No cost burden,substandard
"Fairfax County, Virginia",585.0,202.0,6.0,05000US51059,51,059,D,Owner,30% AMI or less,No cost burden,standard
"Fairfax County, Virginia",805.0,266.0,7.0,05000US51059,51,059,S,Owner,30% AMI or less,Moderate cost burden,All
"Fairfax County, Virginia",0.0,161.0,8.0,05000US51059,51,059,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Fairfax County, Virginia",805.0,266.0,9.0,05000US51059,51,059,D,Owner,30% AMI or less,Moderate cost burden,standard
"Fairfax County, Virginia",6795.0,760.0,10.0,05000US51059,51,059,S,Owner,30% AMI or less,Severe cost burden,All
"Fairfax County, Virginia",65.0,73.0,11.0,05000US51059,51,059,D,Owner,30% AMI or less,Severe cost burden,substandard
"Fairfax County, Virginia",6730.0,764.0,12.0,05000US51059,51,059,D,Owner,30% AMI or less,Severe cost burden,standard
"Fairfax County, Virginia",1190.0,383.0,13.0,05000US51059,51,059,S,Owner,30% AMI or less,N/A,All
"Fairfax County, Virginia",25.0,43.0,14.0,05000US51059,51,059,D,Owner,30% AMI or less,N/A,substandard
"Fairfax County, Virginia",1165.0,383.0,15.0,05000US51059,51,059,D,Owner,30% AMI or less,N/A,standard
"Fairfax County, Virginia",14615.0,1139.0,16.0,05000US51059,51,059,S,Owner,30.1-50% AMI,All,All
"Fairfax County, Virginia",3405.0,524.0,17.0,05000US51059,51,059,S,Owner,30.1-50% AMI,No cost burden,All
"Fairfax County, Virginia",0.0,161.0,18.0,05000US51059,51,059,D,Owner,30.1-50% AMI,No cost burden,substandard
"Fairfax County, Virginia",3405.0,524.0,19.0,05000US51059,51,059,D,Owner,30.1-50% AMI,No cost burden,standard
"Fairfax County, Virginia",3735.0,675.0,20.0,05000US51059,51,059,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Fairfax County, Virginia",0.0,161.0,21.0,05000US51059,51,059,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Fairfax County, Virginia",3735.0,675.0,22.0,05000US51059,51,059,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Fairfax County, Virginia",7475.0,786.0,23.0,05000US51059,51,059,S,Owner,30.1-50% AMI,Severe cost burden,All
"Fairfax County, Virginia",45.0,52.0,24.0,05000US51059,51,059,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Fairfax County, Virginia",7430.0,782.0,25.0,05000US51059,51,059,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Fairfax County, Virginia",0.0,161.0,26.0,05000US51059,51,059,S,Owner,30.1-50% AMI,N/A,All
"Fairfax County, Virginia",0.0,161.0,27.0,05000US51059,51,059,D,Owner,30.1-50% AMI,N/A,substandard
"Fairfax County, Virginia",0.0,161.0,28.0,05000US51059,51,059,D,Owner,30.1-50% AMI,N/A,standard
