name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Fauquier County, Virginia",22120.0,645.0,1.0,05000US51061,51,061,T,All,All,All,All
"Fauquier County, Virginia",17635.0,729.0,2.0,05000US51061,51,061,S,Owner,All,All,All
"Fauquier County, Virginia",1245.0,316.0,3.0,05000US51061,51,061,S,Owner,30% AMI or less,All,All
"Fauquier County, Virginia",240.0,147.0,4.0,05000US51061,51,061,S,Owner,30% AMI or less,No cost burden,All
"Fauquier County, Virginia",0.0,161.0,5.0,05000US51061,51,061,D,Owner,30% AMI or less,No cost burden,substandard
"Fauquier County, Virginia",240.0,147.0,6.0,05000US51061,51,061,D,Owner,30% AMI or less,No cost burden,standard
"Fauquier County, Virginia",275.0,162.0,7.0,05000US51061,51,061,S,Owner,30% AMI or less,Moderate cost burden,All
"Fauquier County, Virginia",0.0,161.0,8.0,05000US51061,51,061,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Fauquier County, Virginia",275.0,162.0,9.0,05000US51061,51,061,D,Owner,30% AMI or less,Moderate cost burden,standard
"Fauquier County, Virginia",695.0,248.0,10.0,05000US51061,51,061,S,Owner,30% AMI or less,Severe cost burden,All
"Fauquier County, Virginia",0.0,161.0,11.0,05000US51061,51,061,D,Owner,30% AMI or less,Severe cost burden,substandard
"Fauquier County, Virginia",695.0,248.0,12.0,05000US51061,51,061,D,Owner,30% AMI or less,Severe cost burden,standard
"Fauquier County, Virginia",40.0,49.0,13.0,05000US51061,51,061,S,Owner,30% AMI or less,N/A,All
"Fauquier County, Virginia",0.0,161.0,14.0,05000US51061,51,061,D,Owner,30% AMI or less,N/A,substandard
"Fauquier County, Virginia",40.0,49.0,15.0,05000US51061,51,061,D,Owner,30% AMI or less,N/A,standard
"Fauquier County, Virginia",1320.0,361.0,16.0,05000US51061,51,061,S,Owner,30.1-50% AMI,All,All
"Fauquier County, Virginia",445.0,201.0,17.0,05000US51061,51,061,S,Owner,30.1-50% AMI,No cost burden,All
