name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Portsmouth city, Virginia",38850.0,754.0,1.0,05000US51740,51,740,T,All,All,All,All
"Portsmouth city, Virginia",24145.0,837.0,2.0,05000US51740,51,740,S,Owner,All,All,All
"Portsmouth city, Virginia",1875.0,360.0,3.0,05000US51740,51,740,S,Owner,30% AMI or less,All,All
"Portsmouth city, Virginia",175.0,104.0,4.0,05000US51740,51,740,S,Owner,30% AMI or less,No cost burden,All
"Portsmouth city, Virginia",0.0,161.0,5.0,05000US51740,51,740,D,Owner,30% AMI or less,No cost burden,substandard
"Portsmouth city, Virginia",175.0,104.0,6.0,05000US51740,51,740,D,Owner,30% AMI or less,No cost burden,standard
"Portsmouth city, Virginia",335.0,152.0,7.0,05000US51740,51,740,S,Owner,30% AMI or less,Moderate cost burden,All
"Portsmouth city, Virginia",0.0,161.0,8.0,05000US51740,51,740,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Portsmouth city, Virginia",335.0,152.0,9.0,05000US51740,51,740,D,Owner,30% AMI or less,Moderate cost burden,standard
"Portsmouth city, Virginia",1335.0,329.0,10.0,05000US51740,51,740,S,Owner,30% AMI or less,Severe cost burden,All
"Portsmouth city, Virginia",0.0,161.0,11.0,05000US51740,51,740,D,Owner,30% AMI or less,Severe cost burden,substandard
"Portsmouth city, Virginia",1335.0,329.0,12.0,05000US51740,51,740,D,Owner,30% AMI or less,Severe cost burden,standard
"Portsmouth city, Virginia",30.0,41.0,13.0,05000US51740,51,740,S,Owner,30% AMI or less,N/A,All
"Portsmouth city, Virginia",0.0,161.0,14.0,05000US51740,51,740,D,Owner,30% AMI or less,N/A,substandard
"Portsmouth city, Virginia",30.0,41.0,15.0,05000US51740,51,740,D,Owner,30% AMI or less,N/A,standard
"Portsmouth city, Virginia",2545.0,420.0,16.0,05000US51740,51,740,S,Owner,30.1-50% AMI,All,All
"Portsmouth city, Virginia",620.0,188.0,17.0,05000US51740,51,740,S,Owner,30.1-50% AMI,No cost burden,All
"Portsmouth city, Virginia",20.0,35.0,18.0,05000US51740,51,740,D,Owner,30.1-50% AMI,No cost burden,substandard
"Portsmouth city, Virginia",600.0,189.0,19.0,05000US51740,51,740,D,Owner,30.1-50% AMI,No cost burden,standard
"Portsmouth city, Virginia",640.0,208.0,20.0,05000US51740,51,740,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Portsmouth city, Virginia",20.0,36.0,21.0,05000US51740,51,740,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Portsmouth city, Virginia",620.0,215.0,22.0,05000US51740,51,740,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Portsmouth city, Virginia",1285.0,341.0,23.0,05000US51740,51,740,S,Owner,30.1-50% AMI,Severe cost burden,All
"Portsmouth city, Virginia",15.0,24.0,24.0,05000US51740,51,740,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Portsmouth city, Virginia",1270.0,340.0,25.0,05000US51740,51,740,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Portsmouth city, Virginia",0.0,161.0,26.0,05000US51740,51,740,S,Owner,30.1-50% AMI,N/A,All
"Portsmouth city, Virginia",0.0,161.0,27.0,05000US51740,51,740,D,Owner,30.1-50% AMI,N/A,substandard
