name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All,All
"Henrico County, Virginia",3225.0,532.0,3.0,05000US51087,51,087,S,Owner,30% AMI or less,All,All
"Henrico County, Virginia",350.0,141.0,4.0,05000US51087,51,087,S,Owner,30% AMI or less,No cost burden,All
"Henrico County, Virginia",0.0,161.0,5.0,05000US51087,51,087,D,Owner,30% AMI or less,No cost burden,substandard
"Henrico County, Virginia",350.0,141.0,6.0,05000US51087,51,087,D,Owner,30% AMI or less,No cost burden,standard
"Henrico County, Virginia",640.0,177.0,7.0,05000US51087,51,087,S,Owner,30% AMI or less,Moderate cost burden,All
"Henrico County, Virginia",0.0,161.0,8.0,05000US51087,51,087,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Henrico County, Virginia",640.0,177.0,9.0,05000US51087,51,087,D,Owner,30% AMI or less,Moderate cost burden,standard
"Henrico County, Virginia",1975.0,478.0,10.0,05000US51087,51,087,S,Owner,30% AMI or less,Severe cost burden,All
"Henrico County, Virginia",25.0,35.0,11.0,05000US51087,51,087,D,Owner,30% AMI or less,Severe cost burden,substandard
"Henrico County, Virginia",1945.0,475.0,12.0,05000US51087,51,087,D,Owner,30% AMI or less,Severe cost burden,standard
"Henrico County, Virginia",265.0,159.0,13.0,05000US51087,51,087,S,Owner,30% AMI or less,N/A,All
"Henrico County, Virginia",0.0,161.0,14.0,05000US51087,51,087,D,Owner,30% AMI or less,N/A,substandard
"Henrico County, Virginia",265.0,159.0,15.0,05000US51087,51,087,D,Owner,30% AMI or less,N/A,standard
"Henrico County, Virginia",4845.0,520.0,16.0,05000US51087,51,087,S,Owner,30.1-50% AMI,All,All
"Henrico County, Virginia",1755.0,343.0,17.0,05000US51087,51,087,S,Owner,30.1-50% AMI,No cost burden,All
"Henrico County, Virginia",0.0,161.0,18.0,05000US51087,51,087,D,Owner,30.1-50% AMI,No cost burden,substandard
"Henrico County, Virginia",1755.0,343.0,19.0,05000US51087,51,087,D,Owner,30.1-50% AMI,No cost burden,standard
"Henrico County, Virginia",1460.0,307.0,20.0,05000US51087,51,087,S,Owner,30.1-50% AMI,Moderate cost burden,All
"Henrico County, Virginia",0.0,161.0,21.0,05000US51087,51,087,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"Henrico County, Virginia",1460.0,307.0,22.0,05000US51087,51,087,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"Henrico County, Virginia",1630.0,359.0,23.0,05000US51087,51,087,S,Owner,30.1-50% AMI,Severe cost burden,All
"Henrico County, Virginia",0.0,161.0,24.0,05000US51087,51,087,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"Henrico County, Virginia",1630.0,359.0,25.0,05000US51087,51,087,D,Owner,30.1-50% AMI,Severe cost burden,standard
"Henrico County, Virginia",0.0,161.0,26.0,05000US51087,51,087,S,Owner,30.1-50% AMI,N/A,All
"Henrico County, Virginia",0.0,161.0,27.0,05000US51087,51,087,D,Owner,30.1-50% AMI,N/A,substandard
"Henrico County, Virginia",0.0,161.0,28.0,05000US51087,51,087,D,Owner,30.1-50% AMI,N/A,standard
"Henrico County, Virginia",12025.0,919.0,29.0,05000US51087,51,087,S,Owner,50.1-80% AMI,All,All
"Henrico County, Virginia",4950.0,573.0,30.0,05000US51087,51,087,S,Owner,50.1-80% AMI,No cost burden,All
"Henrico County, Virginia",0.0,161.0,31.0,05000US51087,51,087,D,Owner,50.1-80% AMI,No cost burden,substandard
"Henrico County, Virginia",4950.0,573.0,32.0,05000US51087,51,087,D,Owner,50.1-80% AMI,No cost burden,standard
"Henrico County, Virginia",5610.0,650.0,33.0,05000US51087,51,087,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Henrico County, Virginia",20.0,35.0,34.0,05000US51087,51,087,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Henrico County, Virginia",5590.0,651.0,35.0,05000US51087,51,087,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Henrico County, Virginia",1465.0,280.0,36.0,05000US51087,51,087,S,Owner,50.1-80% AMI,Severe cost burden,All
"Henrico County, Virginia",20.0,38.0,37.0,05000US51087,51,087,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Henrico County, Virginia",1445.0,279.0,38.0,05000US51087,51,087,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Henrico County, Virginia",0.0,161.0,39.0,05000US51087,51,087,S,Owner,50.1-80% AMI,N/A,All
"Henrico County, Virginia",0.0,161.0,40.0,05000US51087,51,087,D,Owner,50.1-80% AMI,N/A,substandard
"Henrico County, Virginia",0.0,161.0,41.0,05000US51087,51,087,D,Owner,50.1-80% AMI,N/A,standard
"Henrico County, Virginia",6350.0,769.0,42.0,05000US51087,51,087,S,Owner,80.1-95% AMI,All,All
"Henrico County, Virginia",4030.0,526.0,43.0,05000US51087,51,087,S,Owner,80.1-95% AMI,No cost burden,All
"Henrico County, Virginia",0.0,161.0,44.0,05000US51087,51,087,D,Owner,80.1-95% AMI,No cost burden,substandard
"Henrico County, Virginia",4030.0,526.0,45.0,05000US51087,51,087,D,Owner,80.1-95% AMI,No cost burden,standard
"Henrico County, Virginia",2115.0,477.0,46.0,05000US51087,51,087,S,Owner,80.1-95% AMI,Moderate cost burden,All
"Henrico County, Virginia",0.0,161.0,47.0,05000US51087,51,087,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"Henrico County, Virginia",2115.0,477.0,48.0,05000US51087,51,087,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"Henrico County, Virginia",205.0,111.0,49.0,05000US51087,51,087,S,Owner,80.1-95% AMI,Severe cost burden,All
"Henrico County, Virginia",0.0,161.0,50.0,05000US51087,51,087,D,Owner,80.1-95% AMI,Severe cost burden,substandard
"Henrico County, Virginia",205.0,111.0,51.0,05000US51087,51,087,D,Owner,80.1-95% AMI,Severe cost burden,standard
"Henrico County, Virginia",0.0,161.0,52.0,05000US51087,51,087,S,Owner,80.1-95% AMI,N/A,All
"Henrico County, Virginia",0.0,161.0,53.0,05000US51087,51,087,D,Owner,80.1-95% AMI,N/A,substandard
"Henrico County, Virginia",0.0,161.0,54.0,05000US51087,51,087,D,Owner,80.1-95% AMI,N/A,standard
"Henrico County, Virginia",51925.0,1591.0,55.0,05000US51087,51,087,S,Owner,95.1% AMI and above,All,All
"Henrico County, Virginia",46935.0,1560.0,56.0,05000US51087,51,087,S,Owner,95.1% AMI and above,No cost burden,All
"Henrico County, Virginia",120.0,83.0,57.0,05000US51087,51,087,D,Owner,95.1% AMI and above,No cost burden,substandard
"Henrico County, Virginia",46815.0,1554.0,58.0,05000US51087,51,087,D,Owner,95.1% AMI and above,No cost burden,standard
"Henrico County, Virginia",4465.0,564.0,59.0,05000US51087,51,087,S,Owner,95.1% AMI and above,Moderate cost burden,All
"Henrico County, Virginia",25.0,44.0,60.0,05000US51087,51,087,D,Owner,95.1% AMI and above,Moderate cost burden,substandard
"Henrico County, Virginia",4440.0,570.0,61.0,05000US51087,51,087,D,Owner,95.1% AMI and above,Moderate cost burden,standard
"Henrico County, Virginia",525.0,160.0,62.0,05000US51087,51,087,S,Owner,95.1% AMI and above,Severe cost burden,All
