name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"James City County, Virginia",24570.0,515.0,1.0,05000US51095,51,095,T,All,All,All,All
"James City County, Virginia",18500.0,556.0,2.0,05000US51095,51,095,S,Owner,All,All,All
"James City County, Virginia",745.0,270.0,3.0,05000US51095,51,095,S,Owner,30% AMI or less,All,All
"James City County, Virginia",110.0,73.0,4.0,05000US51095,51,095,S,Owner,30% AMI or less,No cost burden,All
"James City County, Virginia",0.0,161.0,5.0,05000US51095,51,095,D,Owner,30% AMI or less,No cost burden,substandard
"James City County, Virginia",110.0,73.0,6.0,05000US51095,51,095,D,Owner,30% AMI or less,No cost burden,standard
"James City County, Virginia",115.0,66.0,7.0,05000US51095,51,095,S,Owner,30% AMI or less,Moderate cost burden,All
"James City County, Virginia",0.0,161.0,8.0,05000US51095,51,095,D,Owner,30% AMI or less,Moderate cost burden,substandard
"James City County, Virginia",115.0,66.0,9.0,05000US51095,51,095,D,Owner,30% AMI or less,Moderate cost burden,standard
"James City County, Virginia",480.0,233.0,10.0,05000US51095,51,095,S,Owner,30% AMI or less,Severe cost burden,All
"James City County, Virginia",0.0,161.0,11.0,05000US51095,51,095,D,Owner,30% AMI or less,Severe cost burden,substandard
"James City County, Virginia",480.0,233.0,12.0,05000US51095,51,095,D,Owner,30% AMI or less,Severe cost burden,standard
"James City County, Virginia",40.0,40.0,13.0,05000US51095,51,095,S,Owner,30% AMI or less,N/A,All
"James City County, Virginia",15.0,24.0,14.0,05000US51095,51,095,D,Owner,30% AMI or less,N/A,substandard
"James City County, Virginia",30.0,34.0,15.0,05000US51095,51,095,D,Owner,30% AMI or less,N/A,standard
"James City County, Virginia",870.0,253.0,16.0,05000US51095,51,095,S,Owner,30.1-50% AMI,All,All
"James City County, Virginia",350.0,161.0,17.0,05000US51095,51,095,S,Owner,30.1-50% AMI,No cost burden,All
"James City County, Virginia",0.0,161.0,18.0,05000US51095,51,095,D,Owner,30.1-50% AMI,No cost burden,substandard
"James City County, Virginia",350.0,161.0,19.0,05000US51095,51,095,D,Owner,30.1-50% AMI,No cost burden,standard
"James City County, Virginia",130.0,99.0,20.0,05000US51095,51,095,S,Owner,30.1-50% AMI,Moderate cost burden,All
"James City County, Virginia",0.0,161.0,21.0,05000US51095,51,095,D,Owner,30.1-50% AMI,Moderate cost burden,substandard
"James City County, Virginia",130.0,99.0,22.0,05000US51095,51,095,D,Owner,30.1-50% AMI,Moderate cost burden,standard
"James City County, Virginia",395.0,176.0,23.0,05000US51095,51,095,S,Owner,30.1-50% AMI,Severe cost burden,All
"James City County, Virginia",0.0,161.0,24.0,05000US51095,51,095,D,Owner,30.1-50% AMI,Severe cost burden,substandard
"James City County, Virginia",395.0,176.0,25.0,05000US51095,51,095,D,Owner,30.1-50% AMI,Severe cost burden,standard
"James City County, Virginia",0.0,161.0,26.0,05000US51095,51,095,S,Owner,30.1-50% AMI,N/A,All
"James City County, Virginia",0.0,161.0,27.0,05000US51095,51,095,D,Owner,30.1-50% AMI,N/A,substandard
"James City County, Virginia",0.0,161.0,28.0,05000US51095,51,095,D,Owner,30.1-50% AMI,N/A,standard
"James City County, Virginia",2105.0,427.0,29.0,05000US51095,51,095,S,Owner,50.1-80% AMI,All,All
"James City County, Virginia",1035.0,287.0,30.0,05000US51095,51,095,S,Owner,50.1-80% AMI,No cost burden,All
"James City County, Virginia",0.0,161.0,31.0,05000US51095,51,095,D,Owner,50.1-80% AMI,No cost burden,substandard
"James City County, Virginia",1035.0,287.0,32.0,05000US51095,51,095,D,Owner,50.1-80% AMI,No cost burden,standard
"James City County, Virginia",730.0,258.0,33.0,05000US51095,51,095,S,Owner,50.1-80% AMI,Moderate cost burden,All
"James City County, Virginia",0.0,161.0,34.0,05000US51095,51,095,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"James City County, Virginia",730.0,258.0,35.0,05000US51095,51,095,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"James City County, Virginia",340.0,185.0,36.0,05000US51095,51,095,S,Owner,50.1-80% AMI,Severe cost burden,All
"James City County, Virginia",0.0,161.0,37.0,05000US51095,51,095,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"James City County, Virginia",340.0,185.0,38.0,05000US51095,51,095,D,Owner,50.1-80% AMI,Severe cost burden,standard
"James City County, Virginia",0.0,161.0,39.0,05000US51095,51,095,S,Owner,50.1-80% AMI,N/A,All
"James City County, Virginia",0.0,161.0,40.0,05000US51095,51,095,D,Owner,50.1-80% AMI,N/A,substandard
"James City County, Virginia",0.0,161.0,41.0,05000US51095,51,095,D,Owner,50.1-80% AMI,N/A,standard
"James City County, Virginia",1260.0,293.0,42.0,05000US51095,51,095,S,Owner,80.1-95% AMI,All,All
"James City County, Virginia",630.0,188.0,43.0,05000US51095,51,095,S,Owner,80.1-95% AMI,No cost burden,All
"James City County, Virginia",0.0,161.0,44.0,05000US51095,51,095,D,Owner,80.1-95% AMI,No cost burden,substandard
"James City County, Virginia",630.0,188.0,45.0,05000US51095,51,095,D,Owner,80.1-95% AMI,No cost burden,standard
"James City County, Virginia",435.0,176.0,46.0,05000US51095,51,095,S,Owner,80.1-95% AMI,Moderate cost burden,All
"James City County, Virginia",0.0,161.0,47.0,05000US51095,51,095,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"James City County, Virginia",435.0,176.0,48.0,05000US51095,51,095,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"James City County, Virginia",195.0,139.0,49.0,05000US51095,51,095,S,Owner,80.1-95% AMI,Severe cost burden,All
"James City County, Virginia",0.0,161.0,50.0,05000US51095,51,095,D,Owner,80.1-95% AMI,Severe cost burden,substandard
