name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Henry County, Virginia",22955.0,567.0,1.0,05000US51089,51,089,T,All,All,All,All
"Henry County, Virginia",17735.0,631.0,2.0,05000US51089,51,089,S,Owner,All,All,All
"Henry County, Virginia",1845.0,347.0,3.0,05000US51089,51,089,S,Owner,30% AMI or less,All,All
"Henry County, Virginia",915.0,249.0,4.0,05000US51089,51,089,S,Owner,30% AMI or less,No cost burden,All
"Henry County, Virginia",55.0,53.0,5.0,05000US51089,51,089,D,Owner,30% AMI or less,No cost burden,substandard
"Henry County, Virginia",860.0,238.0,6.0,05000US51089,51,089,D,Owner,30% AMI or less,No cost burden,standard
"Henry County, Virginia",315.0,129.0,7.0,05000US51089,51,089,S,Owner,30% AMI or less,Moderate cost burden,All
"Henry County, Virginia",0.0,161.0,8.0,05000US51089,51,089,D,Owner,30% AMI or less,Moderate cost burden,substandard
"Henry County, Virginia",315.0,129.0,9.0,05000US51089,51,089,D,Owner,30% AMI or less,Moderate cost burden,standard
"Henry County, Virginia",565.0,216.0,10.0,05000US51089,51,089,S,Owner,30% AMI or less,Severe cost burden,All
"Henry County, Virginia",0.0,161.0,11.0,05000US51089,51,089,D,Owner,30% AMI or less,Severe cost burden,substandard
"Henry County, Virginia",565.0,216.0,12.0,05000US51089,51,089,D,Owner,30% AMI or less,Severe cost burden,standard
"Henry County, Virginia",50.0,60.0,13.0,05000US51089,51,089,S,Owner,30% AMI or less,N/A,All
"Henry County, Virginia",0.0,161.0,14.0,05000US51089,51,089,D,Owner,30% AMI or less,N/A,substandard
"Henry County, Virginia",50.0,60.0,15.0,05000US51089,51,089,D,Owner,30% AMI or less,N/A,standard
"Henry County, Virginia",2460.0,397.0,16.0,05000US51089,51,089,S,Owner,30.1-50% AMI,All,All
"Henry County, Virginia",1625.0,326.0,17.0,05000US51089,51,089,S,Owner,30.1-50% AMI,No cost burden,All
"Henry County, Virginia",0.0,161.0,18.0,05000US51089,51,089,D,Owner,30.1-50% AMI,No cost burden,substandard
"Henry County, Virginia",1625.0,326.0,19.0,05000US51089,51,089,D,Owner,30.1-50% AMI,No cost burden,standard
