name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Lee County, Virginia",9415.0,468.0,1.0,05000US51105,51,105,T,All,All,All
"Lee County, Virginia",6710.0,434.0,2.0,05000US51105,51,105,S,Owner,All,All
"Lee County, Virginia",1105.0,300.0,3.0,05000US51105,51,105,S,Owner,Yes,All
"Lee County, Virginia",180.0,110.0,4.0,05000US51105,51,105,D,Owner,Yes,<=20% AMI
"Lee County, Virginia",260.0,190.0,5.0,05000US51105,51,105,D,Owner,Yes,20.1-30% AMI
"Lee County, Virginia",295.0,202.0,6.0,05000US51105,51,105,D,Owner,Yes,30.1-40% AMI
"Lee County, Virginia",140.0,101.0,7.0,05000US51105,51,105,D,Owner,Yes,40.1-50% AMI
"Lee County, Virginia",55.0,55.0,8.0,05000US51105,51,105,D,Owner,Yes,50.1-60% AMI
"Lee County, Virginia",25.0,32.0,9.0,05000US51105,51,105,D,Owner,Yes,60.1-65% AMI
"Lee County, Virginia",30.0,46.0,10.0,05000US51105,51,105,D,Owner,Yes,65.1-80% AMI
"Lee County, Virginia",70.0,67.0,11.0,05000US51105,51,105,D,Owner,Yes,80.1-95% AMI
"Lee County, Virginia",4.0,6.0,12.0,05000US51105,51,105,D,Owner,Yes,95.1-100% AMI
"Lee County, Virginia",25.0,43.0,13.0,05000US51105,51,105,D,Owner,Yes,100.1-115% AMI
"Lee County, Virginia",0.0,161.0,14.0,05000US51105,51,105,D,Owner,Yes,115.1-120% AMI
"Lee County, Virginia",10.0,16.0,15.0,05000US51105,51,105,D,Owner,Yes,120.1-140% AMI
"Lee County, Virginia",15.0,24.0,16.0,05000US51105,51,105,D,Owner,Yes,>140% AMI
"Lee County, Virginia",5595.0,470.0,17.0,05000US51105,51,105,S,Owner,No,All
"Lee County, Virginia",35.0,42.0,18.0,05000US51105,51,105,D,Owner,No,<=20% AMI
"Lee County, Virginia",755.0,320.0,19.0,05000US51105,51,105,D,Owner,No,20.1-30% AMI
"Lee County, Virginia",260.0,111.0,20.0,05000US51105,51,105,D,Owner,No,30.1-40% AMI
"Lee County, Virginia",410.0,179.0,21.0,05000US51105,51,105,D,Owner,No,40.1-50% AMI
"Lee County, Virginia",485.0,212.0,22.0,05000US51105,51,105,D,Owner,No,50.1-60% AMI
"Lee County, Virginia",145.0,96.0,23.0,05000US51105,51,105,D,Owner,No,60.1-65% AMI
"Lee County, Virginia",650.0,192.0,24.0,05000US51105,51,105,D,Owner,No,65.1-80% AMI
"Lee County, Virginia",330.0,138.0,25.0,05000US51105,51,105,D,Owner,No,80.1-95% AMI
"Lee County, Virginia",140.0,107.0,26.0,05000US51105,51,105,D,Owner,No,95.1-100% AMI
