name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Augusta County, Virginia",27370.0,424.0,1.0,05000US51015,51,015,T,All,All,All
"Augusta County, Virginia",21725.0,665.0,2.0,05000US51015,51,015,S,Owner,All,All
"Augusta County, Virginia",4880.0,673.0,3.0,05000US51015,51,015,S,Owner,Yes,All
"Augusta County, Virginia",435.0,188.0,4.0,05000US51015,51,015,D,Owner,Yes,<=20% AMI
"Augusta County, Virginia",620.0,321.0,5.0,05000US51015,51,015,D,Owner,Yes,20.1-30% AMI
"Augusta County, Virginia",660.0,271.0,6.0,05000US51015,51,015,D,Owner,Yes,30.1-40% AMI
"Augusta County, Virginia",455.0,175.0,7.0,05000US51015,51,015,D,Owner,Yes,40.1-50% AMI
"Augusta County, Virginia",490.0,225.0,8.0,05000US51015,51,015,D,Owner,Yes,50.1-60% AMI
"Augusta County, Virginia",120.0,82.0,9.0,05000US51015,51,015,D,Owner,Yes,60.1-65% AMI
"Augusta County, Virginia",395.0,195.0,10.0,05000US51015,51,015,D,Owner,Yes,65.1-80% AMI
"Augusta County, Virginia",410.0,198.0,11.0,05000US51015,51,015,D,Owner,Yes,80.1-95% AMI
"Augusta County, Virginia",275.0,175.0,12.0,05000US51015,51,015,D,Owner,Yes,95.1-100% AMI
"Augusta County, Virginia",250.0,146.0,13.0,05000US51015,51,015,D,Owner,Yes,100.1-115% AMI
"Augusta County, Virginia",80.0,76.0,14.0,05000US51015,51,015,D,Owner,Yes,115.1-120% AMI
"Augusta County, Virginia",230.0,126.0,15.0,05000US51015,51,015,D,Owner,Yes,120.1-140% AMI
"Augusta County, Virginia",455.0,254.0,16.0,05000US51015,51,015,D,Owner,Yes,>140% AMI
"Augusta County, Virginia",16775.0,790.0,17.0,05000US51015,51,015,S,Owner,No,All
"Augusta County, Virginia",90.0,66.0,18.0,05000US51015,51,015,D,Owner,No,<=20% AMI
"Augusta County, Virginia",265.0,151.0,19.0,05000US51015,51,015,D,Owner,No,20.1-30% AMI
"Augusta County, Virginia",400.0,178.0,20.0,05000US51015,51,015,D,Owner,No,30.1-40% AMI
"Augusta County, Virginia",425.0,198.0,21.0,05000US51015,51,015,D,Owner,No,40.1-50% AMI
"Augusta County, Virginia",770.0,237.0,22.0,05000US51015,51,015,D,Owner,No,50.1-60% AMI
"Augusta County, Virginia",495.0,212.0,23.0,05000US51015,51,015,D,Owner,No,60.1-65% AMI
"Augusta County, Virginia",1200.0,314.0,24.0,05000US51015,51,015,D,Owner,No,65.1-80% AMI
"Augusta County, Virginia",1225.0,316.0,25.0,05000US51015,51,015,D,Owner,No,80.1-95% AMI
