name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Halifax County, Virginia",14465.0,534.0,1.0,05000US51083,51,083,T,All,All,All
"Halifax County, Virginia",11060.0,580.0,2.0,05000US51083,51,083,S,Owner,All,All
"Halifax County, Virginia",2680.0,453.0,3.0,05000US51083,51,083,S,Owner,Yes,All
"Halifax County, Virginia",480.0,187.0,4.0,05000US51083,51,083,D,Owner,Yes,<=20% AMI
"Halifax County, Virginia",415.0,200.0,5.0,05000US51083,51,083,D,Owner,Yes,20.1-30% AMI
"Halifax County, Virginia",315.0,161.0,6.0,05000US51083,51,083,D,Owner,Yes,30.1-40% AMI
"Halifax County, Virginia",375.0,182.0,7.0,05000US51083,51,083,D,Owner,Yes,40.1-50% AMI
"Halifax County, Virginia",155.0,116.0,8.0,05000US51083,51,083,D,Owner,Yes,50.1-60% AMI
"Halifax County, Virginia",95.0,86.0,9.0,05000US51083,51,083,D,Owner,Yes,60.1-65% AMI
"Halifax County, Virginia",135.0,100.0,10.0,05000US51083,51,083,D,Owner,Yes,65.1-80% AMI
"Halifax County, Virginia",320.0,161.0,11.0,05000US51083,51,083,D,Owner,Yes,80.1-95% AMI
"Halifax County, Virginia",30.0,53.0,12.0,05000US51083,51,083,D,Owner,Yes,95.1-100% AMI
"Halifax County, Virginia",190.0,129.0,13.0,05000US51083,51,083,D,Owner,Yes,100.1-115% AMI
"Halifax County, Virginia",0.0,161.0,14.0,05000US51083,51,083,D,Owner,Yes,115.1-120% AMI
"Halifax County, Virginia",80.0,68.0,15.0,05000US51083,51,083,D,Owner,Yes,120.1-140% AMI
"Halifax County, Virginia",90.0,72.0,16.0,05000US51083,51,083,D,Owner,Yes,>140% AMI
"Halifax County, Virginia",8275.0,623.0,17.0,05000US51083,51,083,S,Owner,No,All
"Halifax County, Virginia",30.0,50.0,18.0,05000US51083,51,083,D,Owner,No,<=20% AMI
"Halifax County, Virginia",215.0,104.0,19.0,05000US51083,51,083,D,Owner,No,20.1-30% AMI
"Halifax County, Virginia",435.0,171.0,20.0,05000US51083,51,083,D,Owner,No,30.1-40% AMI
"Halifax County, Virginia",655.0,265.0,21.0,05000US51083,51,083,D,Owner,No,40.1-50% AMI
"Halifax County, Virginia",500.0,292.0,22.0,05000US51083,51,083,D,Owner,No,50.1-60% AMI
"Halifax County, Virginia",425.0,220.0,23.0,05000US51083,51,083,D,Owner,No,60.1-65% AMI
"Halifax County, Virginia",640.0,237.0,24.0,05000US51083,51,083,D,Owner,No,65.1-80% AMI
"Halifax County, Virginia",500.0,190.0,25.0,05000US51083,51,083,D,Owner,No,80.1-95% AMI
"Halifax County, Virginia",205.0,113.0,26.0,05000US51083,51,083,D,Owner,No,95.1-100% AMI
"Halifax County, Virginia",705.0,203.0,27.0,05000US51083,51,083,D,Owner,No,100.1-115% AMI
"Halifax County, Virginia",170.0,123.0,28.0,05000US51083,51,083,D,Owner,No,115.1-120% AMI
"Halifax County, Virginia",865.0,245.0,29.0,05000US51083,51,083,D,Owner,No,120.1-140% AMI
"Halifax County, Virginia",2930.0,405.0,30.0,05000US51083,51,083,D,Owner,No,>140% AMI
"Halifax County, Virginia",105.0,80.0,31.0,05000US51083,51,083,S,Owner,N/A,All
"Halifax County, Virginia",105.0,80.0,32.0,05000US51083,51,083,D,Owner,N/A,<=20% AMI
"Halifax County, Virginia",0.0,161.0,33.0,05000US51083,51,083,D,Owner,N/A,20.1-30% AMI
"Halifax County, Virginia",0.0,161.0,34.0,05000US51083,51,083,D,Owner,N/A,30.1-40% AMI
"Halifax County, Virginia",0.0,161.0,35.0,05000US51083,51,083,D,Owner,N/A,40.1-50% AMI
"Halifax County, Virginia",0.0,161.0,36.0,05000US51083,51,083,D,Owner,N/A,50.1-60% AMI
"Halifax County, Virginia",0.0,161.0,37.0,05000US51083,51,083,D,Owner,N/A,60.1-65% AMI
"Halifax County, Virginia",0.0,161.0,38.0,05000US51083,51,083,D,Owner,N/A,65.1-80% AMI
"Halifax County, Virginia",0.0,161.0,39.0,05000US51083,51,083,D,Owner,N/A,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,40.0,05000US51083,51,083,D,Owner,N/A,95.1-100% AMI
"Halifax County, Virginia",0.0,161.0,41.0,05000US51083,51,083,D,Owner,N/A,100.1-115% AMI
"Halifax County, Virginia",0.0,161.0,42.0,05000US51083,51,083,D,Owner,N/A,115.1-120% AMI
"Halifax County, Virginia",0.0,161.0,43.0,05000US51083,51,083,D,Owner,N/A,120.1-140% AMI
"Halifax County, Virginia",0.0,161.0,44.0,05000US51083,51,083,D,Owner,N/A,>140% AMI
"Halifax County, Virginia",3405.0,476.0,45.0,05000US51083,51,083,S,Renter,All,All
"Halifax County, Virginia",1165.0,321.0,46.0,05000US51083,51,083,S,Renter,Yes,All
"Halifax County, Virginia",175.0,146.0,47.0,05000US51083,51,083,D,Renter,Yes,<=20% AMI
"Halifax County, Virginia",470.0,214.0,48.0,05000US51083,51,083,D,Renter,Yes,20.1-30% AMI
"Halifax County, Virginia",85.0,71.0,49.0,05000US51083,51,083,D,Renter,Yes,30.1-40% AMI
"Halifax County, Virginia",120.0,85.0,50.0,05000US51083,51,083,D,Renter,Yes,40.1-50% AMI
"Halifax County, Virginia",220.0,182.0,51.0,05000US51083,51,083,D,Renter,Yes,50.1-60% AMI
"Halifax County, Virginia",15.0,31.0,52.0,05000US51083,51,083,D,Renter,Yes,60.1-65% AMI
"Halifax County, Virginia",70.0,92.0,53.0,05000US51083,51,083,D,Renter,Yes,65.1-80% AMI
"Halifax County, Virginia",0.0,161.0,54.0,05000US51083,51,083,D,Renter,Yes,80.1-95% AMI
"Halifax County, Virginia",0.0,161.0,55.0,05000US51083,51,083,D,Renter,Yes,95.1-100% AMI
"Halifax County, Virginia",10.0,16.0,56.0,05000US51083,51,083,D,Renter,Yes,100.1-115% AMI
"Halifax County, Virginia",0.0,161.0,57.0,05000US51083,51,083,D,Renter,Yes,115.1-120% AMI
"Halifax County, Virginia",0.0,161.0,58.0,05000US51083,51,083,D,Renter,Yes,120.1-140% AMI
"Halifax County, Virginia",0.0,161.0,59.0,05000US51083,51,083,D,Renter,Yes,>140% AMI
"Halifax County, Virginia",1585.0,359.0,60.0,05000US51083,51,083,S,Renter,No,All
"Halifax County, Virginia",70.0,104.0,61.0,05000US51083,51,083,D,Renter,No,<=20% AMI
"Halifax County, Virginia",65.0,58.0,62.0,05000US51083,51,083,D,Renter,No,20.1-30% AMI
"Halifax County, Virginia",95.0,93.0,63.0,05000US51083,51,083,D,Renter,No,30.1-40% AMI
"Halifax County, Virginia",100.0,93.0,64.0,05000US51083,51,083,D,Renter,No,40.1-50% AMI
"Halifax County, Virginia",185.0,138.0,65.0,05000US51083,51,083,D,Renter,No,50.1-60% AMI
"Halifax County, Virginia",50.0,65.0,66.0,05000US51083,51,083,D,Renter,No,60.1-65% AMI
"Halifax County, Virginia",50.0,48.0,67.0,05000US51083,51,083,D,Renter,No,65.1-80% AMI
"Halifax County, Virginia",305.0,169.0,68.0,05000US51083,51,083,D,Renter,No,80.1-95% AMI
"Halifax County, Virginia",25.0,38.0,69.0,05000US51083,51,083,D,Renter,No,95.1-100% AMI
"Halifax County, Virginia",130.0,143.0,70.0,05000US51083,51,083,D,Renter,No,100.1-115% AMI
"Halifax County, Virginia",0.0,161.0,71.0,05000US51083,51,083,D,Renter,No,115.1-120% AMI
"Halifax County, Virginia",255.0,184.0,72.0,05000US51083,51,083,D,Renter,No,120.1-140% AMI
"Halifax County, Virginia",260.0,148.0,73.0,05000US51083,51,083,D,Renter,No,>140% AMI
"Halifax County, Virginia",655.0,224.0,74.0,05000US51083,51,083,S,Renter,N/A,All
"Halifax County, Virginia",205.0,110.0,75.0,05000US51083,51,083,D,Renter,N/A,<=20% AMI
"Halifax County, Virginia",20.0,36.0,76.0,05000US51083,51,083,D,Renter,N/A,20.1-30% AMI
"Halifax County, Virginia",30.0,55.0,77.0,05000US51083,51,083,D,Renter,N/A,30.1-40% AMI
"Halifax County, Virginia",80.0,63.0,78.0,05000US51083,51,083,D,Renter,N/A,40.1-50% AMI
"Halifax County, Virginia",85.0,81.0,79.0,05000US51083,51,083,D,Renter,N/A,50.1-60% AMI
"Halifax County, Virginia",45.0,54.0,80.0,05000US51083,51,083,D,Renter,N/A,60.1-65% AMI
"Halifax County, Virginia",0.0,161.0,81.0,05000US51083,51,083,D,Renter,N/A,65.1-80% AMI
