name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Gloucester County, Virginia",14380.0,432.0,1.0,05000US51073,51,073,T,All,All,All
"Gloucester County, Virginia",11495.0,586.0,2.0,05000US51073,51,073,S,Owner,All,All
"Gloucester County, Virginia",2610.0,395.0,3.0,05000US51073,51,073,S,Owner,Yes,All
"Gloucester County, Virginia",185.0,111.0,4.0,05000US51073,51,073,D,Owner,Yes,<=20% AMI
"Gloucester County, Virginia",95.0,74.0,5.0,05000US51073,51,073,D,Owner,Yes,20.1-30% AMI
"Gloucester County, Virginia",220.0,115.0,6.0,05000US51073,51,073,D,Owner,Yes,30.1-40% AMI
"Gloucester County, Virginia",180.0,103.0,7.0,05000US51073,51,073,D,Owner,Yes,40.1-50% AMI
"Gloucester County, Virginia",425.0,204.0,8.0,05000US51073,51,073,D,Owner,Yes,50.1-60% AMI
"Gloucester County, Virginia",110.0,75.0,9.0,05000US51073,51,073,D,Owner,Yes,60.1-65% AMI
"Gloucester County, Virginia",225.0,140.0,10.0,05000US51073,51,073,D,Owner,Yes,65.1-80% AMI
"Gloucester County, Virginia",440.0,215.0,11.0,05000US51073,51,073,D,Owner,Yes,80.1-95% AMI
"Gloucester County, Virginia",85.0,78.0,12.0,05000US51073,51,073,D,Owner,Yes,95.1-100% AMI
"Gloucester County, Virginia",280.0,159.0,13.0,05000US51073,51,073,D,Owner,Yes,100.1-115% AMI
"Gloucester County, Virginia",35.0,60.0,14.0,05000US51073,51,073,D,Owner,Yes,115.1-120% AMI
"Gloucester County, Virginia",155.0,107.0,15.0,05000US51073,51,073,D,Owner,Yes,120.1-140% AMI
"Gloucester County, Virginia",165.0,104.0,16.0,05000US51073,51,073,D,Owner,Yes,>140% AMI
"Gloucester County, Virginia",8775.0,575.0,17.0,05000US51073,51,073,S,Owner,No,All
"Gloucester County, Virginia",20.0,32.0,18.0,05000US51073,51,073,D,Owner,No,<=20% AMI
"Gloucester County, Virginia",140.0,93.0,19.0,05000US51073,51,073,D,Owner,No,20.1-30% AMI
"Gloucester County, Virginia",220.0,138.0,20.0,05000US51073,51,073,D,Owner,No,30.1-40% AMI
"Gloucester County, Virginia",265.0,138.0,21.0,05000US51073,51,073,D,Owner,No,40.1-50% AMI
"Gloucester County, Virginia",385.0,191.0,22.0,05000US51073,51,073,D,Owner,No,50.1-60% AMI
"Gloucester County, Virginia",70.0,68.0,23.0,05000US51073,51,073,D,Owner,No,60.1-65% AMI
"Gloucester County, Virginia",815.0,313.0,24.0,05000US51073,51,073,D,Owner,No,65.1-80% AMI
"Gloucester County, Virginia",465.0,182.0,25.0,05000US51073,51,073,D,Owner,No,80.1-95% AMI
"Gloucester County, Virginia",475.0,223.0,26.0,05000US51073,51,073,D,Owner,No,95.1-100% AMI
"Gloucester County, Virginia",1115.0,264.0,27.0,05000US51073,51,073,D,Owner,No,100.1-115% AMI
"Gloucester County, Virginia",125.0,104.0,28.0,05000US51073,51,073,D,Owner,No,115.1-120% AMI
"Gloucester County, Virginia",1030.0,304.0,29.0,05000US51073,51,073,D,Owner,No,120.1-140% AMI
"Gloucester County, Virginia",3660.0,458.0,30.0,05000US51073,51,073,D,Owner,No,>140% AMI
"Gloucester County, Virginia",110.0,116.0,31.0,05000US51073,51,073,S,Owner,N/A,All
"Gloucester County, Virginia",110.0,116.0,32.0,05000US51073,51,073,D,Owner,N/A,<=20% AMI
"Gloucester County, Virginia",0.0,161.0,33.0,05000US51073,51,073,D,Owner,N/A,20.1-30% AMI
"Gloucester County, Virginia",0.0,161.0,34.0,05000US51073,51,073,D,Owner,N/A,30.1-40% AMI
"Gloucester County, Virginia",0.0,161.0,35.0,05000US51073,51,073,D,Owner,N/A,40.1-50% AMI
"Gloucester County, Virginia",0.0,161.0,36.0,05000US51073,51,073,D,Owner,N/A,50.1-60% AMI
"Gloucester County, Virginia",0.0,161.0,37.0,05000US51073,51,073,D,Owner,N/A,60.1-65% AMI
"Gloucester County, Virginia",0.0,161.0,38.0,05000US51073,51,073,D,Owner,N/A,65.1-80% AMI
"Gloucester County, Virginia",0.0,161.0,39.0,05000US51073,51,073,D,Owner,N/A,80.1-95% AMI
"Gloucester County, Virginia",0.0,161.0,40.0,05000US51073,51,073,D,Owner,N/A,95.1-100% AMI
"Gloucester County, Virginia",0.0,161.0,41.0,05000US51073,51,073,D,Owner,N/A,100.1-115% AMI
"Gloucester County, Virginia",0.0,161.0,42.0,05000US51073,51,073,D,Owner,N/A,115.1-120% AMI
"Gloucester County, Virginia",0.0,161.0,43.0,05000US51073,51,073,D,Owner,N/A,120.1-140% AMI
"Gloucester County, Virginia",0.0,161.0,44.0,05000US51073,51,073,D,Owner,N/A,>140% AMI
"Gloucester County, Virginia",2885.0,463.0,45.0,05000US51073,51,073,S,Renter,All,All
"Gloucester County, Virginia",1010.0,343.0,46.0,05000US51073,51,073,S,Renter,Yes,All
"Gloucester County, Virginia",240.0,153.0,47.0,05000US51073,51,073,D,Renter,Yes,<=20% AMI
"Gloucester County, Virginia",195.0,195.0,48.0,05000US51073,51,073,D,Renter,Yes,20.1-30% AMI
"Gloucester County, Virginia",215.0,163.0,49.0,05000US51073,51,073,D,Renter,Yes,30.1-40% AMI
"Gloucester County, Virginia",155.0,141.0,50.0,05000US51073,51,073,D,Renter,Yes,40.1-50% AMI
"Gloucester County, Virginia",120.0,113.0,51.0,05000US51073,51,073,D,Renter,Yes,50.1-60% AMI
"Gloucester County, Virginia",0.0,161.0,52.0,05000US51073,51,073,D,Renter,Yes,60.1-65% AMI
"Gloucester County, Virginia",50.0,79.0,53.0,05000US51073,51,073,D,Renter,Yes,65.1-80% AMI
"Gloucester County, Virginia",35.0,46.0,54.0,05000US51073,51,073,D,Renter,Yes,80.1-95% AMI
"Gloucester County, Virginia",0.0,161.0,55.0,05000US51073,51,073,D,Renter,Yes,95.1-100% AMI
"Gloucester County, Virginia",0.0,161.0,56.0,05000US51073,51,073,D,Renter,Yes,100.1-115% AMI
"Gloucester County, Virginia",0.0,161.0,57.0,05000US51073,51,073,D,Renter,Yes,115.1-120% AMI
"Gloucester County, Virginia",0.0,161.0,58.0,05000US51073,51,073,D,Renter,Yes,120.1-140% AMI
"Gloucester County, Virginia",0.0,161.0,59.0,05000US51073,51,073,D,Renter,Yes,>140% AMI
"Gloucester County, Virginia",1445.0,417.0,60.0,05000US51073,51,073,S,Renter,No,All
"Gloucester County, Virginia",0.0,161.0,61.0,05000US51073,51,073,D,Renter,No,<=20% AMI
"Gloucester County, Virginia",55.0,65.0,62.0,05000US51073,51,073,D,Renter,No,20.1-30% AMI
"Gloucester County, Virginia",95.0,125.0,63.0,05000US51073,51,073,D,Renter,No,30.1-40% AMI
"Gloucester County, Virginia",110.0,135.0,64.0,05000US51073,51,073,D,Renter,No,40.1-50% AMI
"Gloucester County, Virginia",105.0,125.0,65.0,05000US51073,51,073,D,Renter,No,50.1-60% AMI
"Gloucester County, Virginia",0.0,161.0,66.0,05000US51073,51,073,D,Renter,No,60.1-65% AMI
"Gloucester County, Virginia",255.0,221.0,67.0,05000US51073,51,073,D,Renter,No,65.1-80% AMI
"Gloucester County, Virginia",200.0,139.0,68.0,05000US51073,51,073,D,Renter,No,80.1-95% AMI
"Gloucester County, Virginia",20.0,35.0,69.0,05000US51073,51,073,D,Renter,No,95.1-100% AMI
"Gloucester County, Virginia",60.0,71.0,70.0,05000US51073,51,073,D,Renter,No,100.1-115% AMI
"Gloucester County, Virginia",20.0,35.0,71.0,05000US51073,51,073,D,Renter,No,115.1-120% AMI
"Gloucester County, Virginia",350.0,217.0,72.0,05000US51073,51,073,D,Renter,No,120.1-140% AMI
"Gloucester County, Virginia",175.0,135.0,73.0,05000US51073,51,073,D,Renter,No,>140% AMI
"Gloucester County, Virginia",430.0,202.0,74.0,05000US51073,51,073,S,Renter,N/A,All
"Gloucester County, Virginia",135.0,122.0,75.0,05000US51073,51,073,D,Renter,N/A,<=20% AMI
"Gloucester County, Virginia",80.0,100.0,76.0,05000US51073,51,073,D,Renter,N/A,20.1-30% AMI
"Gloucester County, Virginia",20.0,34.0,77.0,05000US51073,51,073,D,Renter,N/A,30.1-40% AMI
"Gloucester County, Virginia",0.0,161.0,78.0,05000US51073,51,073,D,Renter,N/A,40.1-50% AMI
"Gloucester County, Virginia",0.0,161.0,79.0,05000US51073,51,073,D,Renter,N/A,50.1-60% AMI
"Gloucester County, Virginia",45.0,69.0,80.0,05000US51073,51,073,D,Renter,N/A,60.1-65% AMI
"Gloucester County, Virginia",35.0,56.0,81.0,05000US51073,51,073,D,Renter,N/A,65.1-80% AMI
"Gloucester County, Virginia",45.0,80.0,82.0,05000US51073,51,073,D,Renter,N/A,80.1-95% AMI
"Gloucester County, Virginia",20.0,36.0,83.0,05000US51073,51,073,D,Renter,N/A,95.1-100% AMI
"Gloucester County, Virginia",0.0,161.0,84.0,05000US51073,51,073,D,Renter,N/A,100.1-115% AMI
"Gloucester County, Virginia",0.0,161.0,85.0,05000US51073,51,073,D,Renter,N/A,115.1-120% AMI
"Gloucester County, Virginia",55.0,93.0,86.0,05000US51073,51,073,D,Renter,N/A,120.1-140% AMI
"Gloucester County, Virginia",0.0,161.0,87.0,05000US51073,51,073,D,Renter,N/A,>140% AMI
