name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Henry County, Virginia",22955.0,567.0,1.0,05000US51089,51,089,T,All,All,All
"Henry County, Virginia",17735.0,631.0,2.0,05000US51089,51,089,S,Owner,All,All
"Henry County, Virginia",3395.0,530.0,3.0,05000US51089,51,089,S,Owner,Yes,All
"Henry County, Virginia",505.0,195.0,4.0,05000US51089,51,089,D,Owner,Yes,<=20% AMI
"Henry County, Virginia",445.0,177.0,5.0,05000US51089,51,089,D,Owner,Yes,20.1-30% AMI
"Henry County, Virginia",520.0,197.0,6.0,05000US51089,51,089,D,Owner,Yes,30.1-40% AMI
"Henry County, Virginia",310.0,163.0,7.0,05000US51089,51,089,D,Owner,Yes,40.1-50% AMI
"Henry County, Virginia",325.0,193.0,8.0,05000US51089,51,089,D,Owner,Yes,50.1-60% AMI
"Henry County, Virginia",205.0,156.0,9.0,05000US51089,51,089,D,Owner,Yes,60.1-65% AMI
"Henry County, Virginia",455.0,190.0,10.0,05000US51089,51,089,D,Owner,Yes,65.1-80% AMI
"Henry County, Virginia",275.0,133.0,11.0,05000US51089,51,089,D,Owner,Yes,80.1-95% AMI
"Henry County, Virginia",25.0,42.0,12.0,05000US51089,51,089,D,Owner,Yes,95.1-100% AMI
"Henry County, Virginia",165.0,91.0,13.0,05000US51089,51,089,D,Owner,Yes,100.1-115% AMI
"Henry County, Virginia",25.0,47.0,14.0,05000US51089,51,089,D,Owner,Yes,115.1-120% AMI
"Henry County, Virginia",70.0,61.0,15.0,05000US51089,51,089,D,Owner,Yes,120.1-140% AMI
"Henry County, Virginia",70.0,63.0,16.0,05000US51089,51,089,D,Owner,Yes,>140% AMI
"Henry County, Virginia",14290.0,700.0,17.0,05000US51089,51,089,S,Owner,No,All
"Henry County, Virginia",50.0,49.0,18.0,05000US51089,51,089,D,Owner,No,<=20% AMI
"Henry County, Virginia",795.0,241.0,19.0,05000US51089,51,089,D,Owner,No,20.1-30% AMI
"Henry County, Virginia",845.0,262.0,20.0,05000US51089,51,089,D,Owner,No,30.1-40% AMI
"Henry County, Virginia",780.0,201.0,21.0,05000US51089,51,089,D,Owner,No,40.1-50% AMI
"Henry County, Virginia",785.0,238.0,22.0,05000US51089,51,089,D,Owner,No,50.1-60% AMI
"Henry County, Virginia",365.0,150.0,23.0,05000US51089,51,089,D,Owner,No,60.1-65% AMI
"Henry County, Virginia",1530.0,300.0,24.0,05000US51089,51,089,D,Owner,No,65.1-80% AMI
"Henry County, Virginia",1215.0,301.0,25.0,05000US51089,51,089,D,Owner,No,80.1-95% AMI
"Henry County, Virginia",455.0,161.0,26.0,05000US51089,51,089,D,Owner,No,95.1-100% AMI
"Henry County, Virginia",1290.0,297.0,27.0,05000US51089,51,089,D,Owner,No,100.1-115% AMI
"Henry County, Virginia",510.0,163.0,28.0,05000US51089,51,089,D,Owner,No,115.1-120% AMI
"Henry County, Virginia",1680.0,408.0,29.0,05000US51089,51,089,D,Owner,No,120.1-140% AMI
"Henry County, Virginia",3985.0,457.0,30.0,05000US51089,51,089,D,Owner,No,>140% AMI
"Henry County, Virginia",50.0,60.0,31.0,05000US51089,51,089,S,Owner,N/A,All
"Henry County, Virginia",50.0,60.0,32.0,05000US51089,51,089,D,Owner,N/A,<=20% AMI
"Henry County, Virginia",0.0,161.0,33.0,05000US51089,51,089,D,Owner,N/A,20.1-30% AMI
"Henry County, Virginia",0.0,161.0,34.0,05000US51089,51,089,D,Owner,N/A,30.1-40% AMI
"Henry County, Virginia",0.0,161.0,35.0,05000US51089,51,089,D,Owner,N/A,40.1-50% AMI
"Henry County, Virginia",0.0,161.0,36.0,05000US51089,51,089,D,Owner,N/A,50.1-60% AMI
"Henry County, Virginia",0.0,161.0,37.0,05000US51089,51,089,D,Owner,N/A,60.1-65% AMI
