name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Dinwiddie County, Virginia",9455.0,353.0,1.0,05000US51053,51,053,T,All,All,All
"Dinwiddie County, Virginia",7490.0,360.0,2.0,05000US51053,51,053,S,Owner,All,All
"Dinwiddie County, Virginia",1695.0,314.0,3.0,05000US51053,51,053,S,Owner,Yes,All
"Dinwiddie County, Virginia",280.0,117.0,4.0,05000US51053,51,053,D,Owner,Yes,<=20% AMI
"Dinwiddie County, Virginia",205.0,134.0,5.0,05000US51053,51,053,D,Owner,Yes,20.1-30% AMI
"Dinwiddie County, Virginia",170.0,106.0,6.0,05000US51053,51,053,D,Owner,Yes,30.1-40% AMI
"Dinwiddie County, Virginia",125.0,86.0,7.0,05000US51053,51,053,D,Owner,Yes,40.1-50% AMI
"Dinwiddie County, Virginia",165.0,121.0,8.0,05000US51053,51,053,D,Owner,Yes,50.1-60% AMI
"Dinwiddie County, Virginia",85.0,80.0,9.0,05000US51053,51,053,D,Owner,Yes,60.1-65% AMI
"Dinwiddie County, Virginia",285.0,174.0,10.0,05000US51053,51,053,D,Owner,Yes,65.1-80% AMI
"Dinwiddie County, Virginia",110.0,87.0,11.0,05000US51053,51,053,D,Owner,Yes,80.1-95% AMI
"Dinwiddie County, Virginia",35.0,54.0,12.0,05000US51053,51,053,D,Owner,Yes,95.1-100% AMI
"Dinwiddie County, Virginia",150.0,84.0,13.0,05000US51053,51,053,D,Owner,Yes,100.1-115% AMI
"Dinwiddie County, Virginia",0.0,161.0,14.0,05000US51053,51,053,D,Owner,Yes,115.1-120% AMI
"Dinwiddie County, Virginia",45.0,44.0,15.0,05000US51053,51,053,D,Owner,Yes,120.1-140% AMI
"Dinwiddie County, Virginia",35.0,41.0,16.0,05000US51053,51,053,D,Owner,Yes,>140% AMI
"Dinwiddie County, Virginia",5795.0,395.0,17.0,05000US51053,51,053,S,Owner,No,All
"Dinwiddie County, Virginia",10.0,17.0,18.0,05000US51053,51,053,D,Owner,No,<=20% AMI
"Dinwiddie County, Virginia",70.0,68.0,19.0,05000US51053,51,053,D,Owner,No,20.1-30% AMI
"Dinwiddie County, Virginia",210.0,122.0,20.0,05000US51053,51,053,D,Owner,No,30.1-40% AMI
"Dinwiddie County, Virginia",190.0,123.0,21.0,05000US51053,51,053,D,Owner,No,40.1-50% AMI
"Dinwiddie County, Virginia",390.0,182.0,22.0,05000US51053,51,053,D,Owner,No,50.1-60% AMI
"Dinwiddie County, Virginia",100.0,83.0,23.0,05000US51053,51,053,D,Owner,No,60.1-65% AMI
"Dinwiddie County, Virginia",685.0,194.0,24.0,05000US51053,51,053,D,Owner,No,65.1-80% AMI
"Dinwiddie County, Virginia",540.0,185.0,25.0,05000US51053,51,053,D,Owner,No,80.1-95% AMI
"Dinwiddie County, Virginia",190.0,102.0,26.0,05000US51053,51,053,D,Owner,No,95.1-100% AMI
"Dinwiddie County, Virginia",630.0,210.0,27.0,05000US51053,51,053,D,Owner,No,100.1-115% AMI
"Dinwiddie County, Virginia",125.0,96.0,28.0,05000US51053,51,053,D,Owner,No,115.1-120% AMI
"Dinwiddie County, Virginia",710.0,219.0,29.0,05000US51053,51,053,D,Owner,No,120.1-140% AMI
