name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All
"Henrico County, Virginia",20345.0,1195.0,3.0,05000US51087,51,087,S,Owner,Yes,All
"Henrico County, Virginia",1325.0,401.0,4.0,05000US51087,51,087,D,Owner,Yes,<=20% AMI
"Henrico County, Virginia",1290.0,282.0,5.0,05000US51087,51,087,D,Owner,Yes,20.1-30% AMI
"Henrico County, Virginia",1380.0,322.0,6.0,05000US51087,51,087,D,Owner,Yes,30.1-40% AMI
"Henrico County, Virginia",1730.0,420.0,7.0,05000US51087,51,087,D,Owner,Yes,40.1-50% AMI
"Henrico County, Virginia",2190.0,415.0,8.0,05000US51087,51,087,D,Owner,Yes,50.1-60% AMI
"Henrico County, Virginia",1365.0,337.0,9.0,05000US51087,51,087,D,Owner,Yes,60.1-65% AMI
"Henrico County, Virginia",3525.0,519.0,10.0,05000US51087,51,087,D,Owner,Yes,65.1-80% AMI
"Henrico County, Virginia",2370.0,487.0,11.0,05000US51087,51,087,D,Owner,Yes,80.1-95% AMI
"Henrico County, Virginia",500.0,194.0,12.0,05000US51087,51,087,D,Owner,Yes,95.1-100% AMI
"Henrico County, Virginia",1770.0,314.0,13.0,05000US51087,51,087,D,Owner,Yes,100.1-115% AMI
"Henrico County, Virginia",295.0,150.0,14.0,05000US51087,51,087,D,Owner,Yes,115.1-120% AMI
"Henrico County, Virginia",1035.0,237.0,15.0,05000US51087,51,087,D,Owner,Yes,120.1-140% AMI
"Henrico County, Virginia",1570.0,307.0,16.0,05000US51087,51,087,D,Owner,Yes,>140% AMI
"Henrico County, Virginia",57765.0,1482.0,17.0,05000US51087,51,087,S,Owner,No,All
"Henrico County, Virginia",35.0,43.0,18.0,05000US51087,51,087,D,Owner,No,<=20% AMI
"Henrico County, Virginia",315.0,135.0,19.0,05000US51087,51,087,D,Owner,No,20.1-30% AMI
"Henrico County, Virginia",855.0,221.0,20.0,05000US51087,51,087,D,Owner,No,30.1-40% AMI
