name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All
"Fluvanna County, Virginia",2075.0,470.0,3.0,05000US51065,51,065,S,Owner,Yes,All
"Fluvanna County, Virginia",300.0,185.0,4.0,05000US51065,51,065,D,Owner,Yes,<=20% AMI
"Fluvanna County, Virginia",160.0,159.0,5.0,05000US51065,51,065,D,Owner,Yes,20.1-30% AMI
"Fluvanna County, Virginia",105.0,84.0,6.0,05000US51065,51,065,D,Owner,Yes,30.1-40% AMI
"Fluvanna County, Virginia",55.0,64.0,7.0,05000US51065,51,065,D,Owner,Yes,40.1-50% AMI
"Fluvanna County, Virginia",125.0,105.0,8.0,05000US51065,51,065,D,Owner,Yes,50.1-60% AMI
"Fluvanna County, Virginia",245.0,163.0,9.0,05000US51065,51,065,D,Owner,Yes,60.1-65% AMI
"Fluvanna County, Virginia",405.0,242.0,10.0,05000US51065,51,065,D,Owner,Yes,65.1-80% AMI
"Fluvanna County, Virginia",205.0,129.0,11.0,05000US51065,51,065,D,Owner,Yes,80.1-95% AMI
"Fluvanna County, Virginia",60.0,57.0,12.0,05000US51065,51,065,D,Owner,Yes,95.1-100% AMI
"Fluvanna County, Virginia",255.0,158.0,13.0,05000US51065,51,065,D,Owner,Yes,100.1-115% AMI
"Fluvanna County, Virginia",45.0,65.0,14.0,05000US51065,51,065,D,Owner,Yes,115.1-120% AMI
"Fluvanna County, Virginia",80.0,79.0,15.0,05000US51065,51,065,D,Owner,Yes,120.1-140% AMI
"Fluvanna County, Virginia",35.0,41.0,16.0,05000US51065,51,065,D,Owner,Yes,>140% AMI
"Fluvanna County, Virginia",5355.0,527.0,17.0,05000US51065,51,065,S,Owner,No,All
"Fluvanna County, Virginia",40.0,60.0,18.0,05000US51065,51,065,D,Owner,No,<=20% AMI
"Fluvanna County, Virginia",160.0,114.0,19.0,05000US51065,51,065,D,Owner,No,20.1-30% AMI
"Fluvanna County, Virginia",125.0,97.0,20.0,05000US51065,51,065,D,Owner,No,30.1-40% AMI
"Fluvanna County, Virginia",260.0,148.0,21.0,05000US51065,51,065,D,Owner,No,40.1-50% AMI
"Fluvanna County, Virginia",95.0,90.0,22.0,05000US51065,51,065,D,Owner,No,50.1-60% AMI
"Fluvanna County, Virginia",70.0,71.0,23.0,05000US51065,51,065,D,Owner,No,60.1-65% AMI
"Fluvanna County, Virginia",640.0,317.0,24.0,05000US51065,51,065,D,Owner,No,65.1-80% AMI
"Fluvanna County, Virginia",430.0,192.0,25.0,05000US51065,51,065,D,Owner,No,80.1-95% AMI
"Fluvanna County, Virginia",120.0,102.0,26.0,05000US51065,51,065,D,Owner,No,95.1-100% AMI
"Fluvanna County, Virginia",560.0,232.0,27.0,05000US51065,51,065,D,Owner,No,100.1-115% AMI
"Fluvanna County, Virginia",170.0,117.0,28.0,05000US51065,51,065,D,Owner,No,115.1-120% AMI
"Fluvanna County, Virginia",585.0,226.0,29.0,05000US51065,51,065,D,Owner,No,120.1-140% AMI
"Fluvanna County, Virginia",2100.0,414.0,30.0,05000US51065,51,065,D,Owner,No,>140% AMI
"Fluvanna County, Virginia",10.0,17.0,31.0,05000US51065,51,065,S,Owner,N/A,All
"Fluvanna County, Virginia",10.0,17.0,32.0,05000US51065,51,065,D,Owner,N/A,<=20% AMI
"Fluvanna County, Virginia",0.0,161.0,33.0,05000US51065,51,065,D,Owner,N/A,20.1-30% AMI
"Fluvanna County, Virginia",0.0,161.0,34.0,05000US51065,51,065,D,Owner,N/A,30.1-40% AMI
"Fluvanna County, Virginia",0.0,161.0,35.0,05000US51065,51,065,D,Owner,N/A,40.1-50% AMI
"Fluvanna County, Virginia",0.0,161.0,36.0,05000US51065,51,065,D,Owner,N/A,50.1-60% AMI
"Fluvanna County, Virginia",0.0,161.0,37.0,05000US51065,51,065,D,Owner,N/A,60.1-65% AMI
"Fluvanna County, Virginia",0.0,161.0,38.0,05000US51065,51,065,D,Owner,N/A,65.1-80% AMI
"Fluvanna County, Virginia",0.0,161.0,39.0,05000US51065,51,065,D,Owner,N/A,80.1-95% AMI
"Fluvanna County, Virginia",0.0,161.0,40.0,05000US51065,51,065,D,Owner,N/A,95.1-100% AMI
"Fluvanna County, Virginia",0.0,161.0,41.0,05000US51065,51,065,D,Owner,N/A,100.1-115% AMI
"Fluvanna County, Virginia",0.0,161.0,42.0,05000US51065,51,065,D,Owner,N/A,115.1-120% AMI
"Fluvanna County, Virginia",0.0,161.0,43.0,05000US51065,51,065,D,Owner,N/A,120.1-140% AMI
"Fluvanna County, Virginia",0.0,161.0,44.0,05000US51065,51,065,D,Owner,N/A,>140% AMI
"Fluvanna County, Virginia",1890.0,427.0,45.0,05000US51065,51,065,S,Renter,All,All
"Fluvanna County, Virginia",490.0,213.0,46.0,05000US51065,51,065,S,Renter,Yes,All
"Fluvanna County, Virginia",215.0,143.0,47.0,05000US51065,51,065,D,Renter,Yes,<=20% AMI
"Fluvanna County, Virginia",70.0,63.0,48.0,05000US51065,51,065,D,Renter,Yes,20.1-30% AMI
"Fluvanna County, Virginia",60.0,66.0,49.0,05000US51065,51,065,D,Renter,Yes,30.1-40% AMI
"Fluvanna County, Virginia",90.0,85.0,50.0,05000US51065,51,065,D,Renter,Yes,40.1-50% AMI
"Fluvanna County, Virginia",0.0,161.0,51.0,05000US51065,51,065,D,Renter,Yes,50.1-60% AMI
"Fluvanna County, Virginia",40.0,66.0,52.0,05000US51065,51,065,D,Renter,Yes,60.1-65% AMI
"Fluvanna County, Virginia",20.0,37.0,53.0,05000US51065,51,065,D,Renter,Yes,65.1-80% AMI
"Fluvanna County, Virginia",0.0,161.0,54.0,05000US51065,51,065,D,Renter,Yes,80.1-95% AMI
"Fluvanna County, Virginia",0.0,161.0,55.0,05000US51065,51,065,D,Renter,Yes,95.1-100% AMI
"Fluvanna County, Virginia",0.0,161.0,56.0,05000US51065,51,065,D,Renter,Yes,100.1-115% AMI
"Fluvanna County, Virginia",0.0,161.0,57.0,05000US51065,51,065,D,Renter,Yes,115.1-120% AMI
"Fluvanna County, Virginia",0.0,161.0,58.0,05000US51065,51,065,D,Renter,Yes,120.1-140% AMI
"Fluvanna County, Virginia",0.0,161.0,59.0,05000US51065,51,065,D,Renter,Yes,>140% AMI
"Fluvanna County, Virginia",1130.0,352.0,60.0,05000US51065,51,065,S,Renter,No,All
"Fluvanna County, Virginia",0.0,161.0,61.0,05000US51065,51,065,D,Renter,No,<=20% AMI
"Fluvanna County, Virginia",35.0,48.0,62.0,05000US51065,51,065,D,Renter,No,20.1-30% AMI
"Fluvanna County, Virginia",55.0,64.0,63.0,05000US51065,51,065,D,Renter,No,30.1-40% AMI
"Fluvanna County, Virginia",30.0,35.0,64.0,05000US51065,51,065,D,Renter,No,40.1-50% AMI
"Fluvanna County, Virginia",0.0,161.0,65.0,05000US51065,51,065,D,Renter,No,50.1-60% AMI
"Fluvanna County, Virginia",35.0,34.0,66.0,05000US51065,51,065,D,Renter,No,60.1-65% AMI
"Fluvanna County, Virginia",45.0,52.0,67.0,05000US51065,51,065,D,Renter,No,65.1-80% AMI
"Fluvanna County, Virginia",75.0,103.0,68.0,05000US51065,51,065,D,Renter,No,80.1-95% AMI
"Fluvanna County, Virginia",55.0,84.0,69.0,05000US51065,51,065,D,Renter,No,95.1-100% AMI
"Fluvanna County, Virginia",260.0,213.0,70.0,05000US51065,51,065,D,Renter,No,100.1-115% AMI
"Fluvanna County, Virginia",20.0,37.0,71.0,05000US51065,51,065,D,Renter,No,115.1-120% AMI
"Fluvanna County, Virginia",175.0,173.0,72.0,05000US51065,51,065,D,Renter,No,120.1-140% AMI
"Fluvanna County, Virginia",350.0,271.0,73.0,05000US51065,51,065,D,Renter,No,>140% AMI
"Fluvanna County, Virginia",270.0,150.0,74.0,05000US51065,51,065,S,Renter,N/A,All
"Fluvanna County, Virginia",15.0,31.0,75.0,05000US51065,51,065,D,Renter,N/A,<=20% AMI
"Fluvanna County, Virginia",40.0,62.0,76.0,05000US51065,51,065,D,Renter,N/A,20.1-30% AMI
"Fluvanna County, Virginia",0.0,161.0,77.0,05000US51065,51,065,D,Renter,N/A,30.1-40% AMI
"Fluvanna County, Virginia",60.0,88.0,78.0,05000US51065,51,065,D,Renter,N/A,40.1-50% AMI
"Fluvanna County, Virginia",0.0,161.0,79.0,05000US51065,51,065,D,Renter,N/A,50.1-60% AMI
"Fluvanna County, Virginia",0.0,161.0,80.0,05000US51065,51,065,D,Renter,N/A,60.1-65% AMI
"Fluvanna County, Virginia",20.0,32.0,81.0,05000US51065,51,065,D,Renter,N/A,65.1-80% AMI
"Fluvanna County, Virginia",0.0,161.0,82.0,05000US51065,51,065,D,Renter,N/A,80.1-95% AMI
"Fluvanna County, Virginia",0.0,161.0,83.0,05000US51065,51,065,D,Renter,N/A,95.1-100% AMI
"Fluvanna County, Virginia",85.0,93.0,84.0,05000US51065,51,065,D,Renter,N/A,100.1-115% AMI
"Fluvanna County, Virginia",20.0,35.0,85.0,05000US51065,51,065,D,Renter,N/A,115.1-120% AMI
"Fluvanna County, Virginia",0.0,161.0,86.0,05000US51065,51,065,D,Renter,N/A,120.1-140% AMI
"Fluvanna County, Virginia",35.0,59.0,87.0,05000US51065,51,065,D,Renter,N/A,>140% AMI
