name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Caroline County, Virginia",9730.0,369.0,1.0,05000US51033,51,033,T,All,All,All
"Caroline County, Virginia",8030.0,412.0,2.0,05000US51033,51,033,S,Owner,All,All
"Caroline County, Virginia",2190.0,282.0,3.0,05000US51033,51,033,S,Owner,Yes,All
"Caroline County, Virginia",240.0,133.0,4.0,05000US51033,51,033,D,Owner,Yes,<=20% AMI
"Caroline County, Virginia",120.0,93.0,5.0,05000US51033,51,033,D,Owner,Yes,20.1-30% AMI
"Caroline County, Virginia",250.0,106.0,6.0,05000US51033,51,033,D,Owner,Yes,30.1-40% AMI
"Caroline County, Virginia",100.0,65.0,7.0,05000US51033,51,033,D,Owner,Yes,40.1-50% AMI
"Caroline County, Virginia",215.0,138.0,8.0,05000US51033,51,033,D,Owner,Yes,50.1-60% AMI
"Caroline County, Virginia",45.0,52.0,9.0,05000US51033,51,033,D,Owner,Yes,60.1-65% AMI
"Caroline County, Virginia",440.0,146.0,10.0,05000US51033,51,033,D,Owner,Yes,65.1-80% AMI
"Caroline County, Virginia",260.0,146.0,11.0,05000US51033,51,033,D,Owner,Yes,80.1-95% AMI
"Caroline County, Virginia",40.0,49.0,12.0,05000US51033,51,033,D,Owner,Yes,95.1-100% AMI
"Caroline County, Virginia",210.0,102.0,13.0,05000US51033,51,033,D,Owner,Yes,100.1-115% AMI
"Caroline County, Virginia",55.0,68.0,14.0,05000US51033,51,033,D,Owner,Yes,115.1-120% AMI
"Caroline County, Virginia",125.0,85.0,15.0,05000US51033,51,033,D,Owner,Yes,120.1-140% AMI
"Caroline County, Virginia",85.0,60.0,16.0,05000US51033,51,033,D,Owner,Yes,>140% AMI
"Caroline County, Virginia",5800.0,417.0,17.0,05000US51033,51,033,S,Owner,No,All
"Caroline County, Virginia",25.0,43.0,18.0,05000US51033,51,033,D,Owner,No,<=20% AMI
"Caroline County, Virginia",145.0,108.0,19.0,05000US51033,51,033,D,Owner,No,20.1-30% AMI
"Caroline County, Virginia",270.0,174.0,20.0,05000US51033,51,033,D,Owner,No,30.1-40% AMI
