name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"James City County, Virginia",24570.0,515.0,1.0,05000US51095,51,095,T,All,All,All
"James City County, Virginia",18500.0,556.0,2.0,05000US51095,51,095,S,Owner,All,All
"James City County, Virginia",4805.0,620.0,3.0,05000US51095,51,095,S,Owner,Yes,All
"James City County, Virginia",350.0,176.0,4.0,05000US51095,51,095,D,Owner,Yes,<=20% AMI
"James City County, Virginia",260.0,177.0,5.0,05000US51095,51,095,D,Owner,Yes,20.1-30% AMI
"James City County, Virginia",325.0,176.0,6.0,05000US51095,51,095,D,Owner,Yes,30.1-40% AMI
"James City County, Virginia",200.0,98.0,7.0,05000US51095,51,095,D,Owner,Yes,40.1-50% AMI
"James City County, Virginia",445.0,197.0,8.0,05000US51095,51,095,D,Owner,Yes,50.1-60% AMI
"James City County, Virginia",175.0,136.0,9.0,05000US51095,51,095,D,Owner,Yes,60.1-65% AMI
"James City County, Virginia",450.0,185.0,10.0,05000US51095,51,095,D,Owner,Yes,65.1-80% AMI
"James City County, Virginia",665.0,240.0,11.0,05000US51095,51,095,D,Owner,Yes,80.1-95% AMI
"James City County, Virginia",175.0,130.0,12.0,05000US51095,51,095,D,Owner,Yes,95.1-100% AMI
"James City County, Virginia",480.0,198.0,13.0,05000US51095,51,095,D,Owner,Yes,100.1-115% AMI
"James City County, Virginia",95.0,80.0,14.0,05000US51095,51,095,D,Owner,Yes,115.1-120% AMI
"James City County, Virginia",325.0,164.0,15.0,05000US51095,51,095,D,Owner,Yes,120.1-140% AMI
"James City County, Virginia",860.0,320.0,16.0,05000US51095,51,095,D,Owner,Yes,>140% AMI
"James City County, Virginia",13665.0,644.0,17.0,05000US51095,51,095,S,Owner,No,All
"James City County, Virginia",15.0,30.0,18.0,05000US51095,51,095,D,Owner,No,<=20% AMI
"James City County, Virginia",95.0,67.0,19.0,05000US51095,51,095,D,Owner,No,20.1-30% AMI
"James City County, Virginia",115.0,102.0,20.0,05000US51095,51,095,D,Owner,No,30.1-40% AMI
"James City County, Virginia",230.0,125.0,21.0,05000US51095,51,095,D,Owner,No,40.1-50% AMI
"James City County, Virginia",195.0,96.0,22.0,05000US51095,51,095,D,Owner,No,50.1-60% AMI
"James City County, Virginia",210.0,110.0,23.0,05000US51095,51,095,D,Owner,No,60.1-65% AMI
"James City County, Virginia",630.0,236.0,24.0,05000US51095,51,095,D,Owner,No,65.1-80% AMI
"James City County, Virginia",595.0,182.0,25.0,05000US51095,51,095,D,Owner,No,80.1-95% AMI
"James City County, Virginia",190.0,99.0,26.0,05000US51095,51,095,D,Owner,No,95.1-100% AMI
"James City County, Virginia",1000.0,313.0,27.0,05000US51095,51,095,D,Owner,No,100.1-115% AMI
"James City County, Virginia",340.0,180.0,28.0,05000US51095,51,095,D,Owner,No,115.1-120% AMI
"James City County, Virginia",965.0,263.0,29.0,05000US51095,51,095,D,Owner,No,120.1-140% AMI
"James City County, Virginia",9090.0,561.0,30.0,05000US51095,51,095,D,Owner,No,>140% AMI
"James City County, Virginia",30.0,34.0,31.0,05000US51095,51,095,S,Owner,N/A,All
"James City County, Virginia",30.0,34.0,32.0,05000US51095,51,095,D,Owner,N/A,<=20% AMI
"James City County, Virginia",0.0,161.0,33.0,05000US51095,51,095,D,Owner,N/A,20.1-30% AMI
"James City County, Virginia",0.0,161.0,34.0,05000US51095,51,095,D,Owner,N/A,30.1-40% AMI
"James City County, Virginia",0.0,161.0,35.0,05000US51095,51,095,D,Owner,N/A,40.1-50% AMI
"James City County, Virginia",0.0,161.0,36.0,05000US51095,51,095,D,Owner,N/A,50.1-60% AMI
"James City County, Virginia",0.0,161.0,37.0,05000US51095,51,095,D,Owner,N/A,60.1-65% AMI
"James City County, Virginia",0.0,161.0,38.0,05000US51095,51,095,D,Owner,N/A,65.1-80% AMI
"James City County, Virginia",0.0,161.0,39.0,05000US51095,51,095,D,Owner,N/A,80.1-95% AMI
"James City County, Virginia",0.0,161.0,40.0,05000US51095,51,095,D,Owner,N/A,95.1-100% AMI
"James City County, Virginia",0.0,161.0,41.0,05000US51095,51,095,D,Owner,N/A,100.1-115% AMI
"James City County, Virginia",0.0,161.0,42.0,05000US51095,51,095,D,Owner,N/A,115.1-120% AMI
"James City County, Virginia",0.0,161.0,43.0,05000US51095,51,095,D,Owner,N/A,120.1-140% AMI
"James City County, Virginia",0.0,161.0,44.0,05000US51095,51,095,D,Owner,N/A,>140% AMI
"James City County, Virginia",6070.0,581.0,45.0,05000US51095,51,095,S,Renter,All,All
"James City County, Virginia",2700.0,467.0,46.0,05000US51095,51,095,S,Renter,Yes,All
"James City County, Virginia",280.0,201.0,47.0,05000US51095,51,095,D,Renter,Yes,<=20% AMI
"James City County, Virginia",175.0,137.0,48.0,05000US51095,51,095,D,Renter,Yes,20.1-30% AMI
"James City County, Virginia",565.0,243.0,49.0,05000US51095,51,095,D,Renter,Yes,30.1-40% AMI
"James City County, Virginia",435.0,336.0,50.0,05000US51095,51,095,D,Renter,Yes,40.1-50% AMI
"James City County, Virginia",370.0,284.0,51.0,05000US51095,51,095,D,Renter,Yes,50.1-60% AMI
"James City County, Virginia",0.0,161.0,52.0,05000US51095,51,095,D,Renter,Yes,60.1-65% AMI
"James City County, Virginia",410.0,199.0,53.0,05000US51095,51,095,D,Renter,Yes,65.1-80% AMI
"James City County, Virginia",100.0,76.0,54.0,05000US51095,51,095,D,Renter,Yes,80.1-95% AMI
"James City County, Virginia",20.0,40.0,55.0,05000US51095,51,095,D,Renter,Yes,95.1-100% AMI
"James City County, Virginia",55.0,53.0,56.0,05000US51095,51,095,D,Renter,Yes,100.1-115% AMI
