name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Fauquier County, Virginia",22120.0,645.0,1.0,05000US51061,51,061,T,All,All,All
"Fauquier County, Virginia",17635.0,729.0,2.0,05000US51061,51,061,S,Owner,All,All
"Fauquier County, Virginia",4795.0,661.0,3.0,05000US51061,51,061,S,Owner,Yes,All
"Fauquier County, Virginia",610.0,239.0,4.0,05000US51061,51,061,D,Owner,Yes,<=20% AMI
"Fauquier County, Virginia",355.0,158.0,5.0,05000US51061,51,061,D,Owner,Yes,20.1-30% AMI
"Fauquier County, Virginia",385.0,167.0,6.0,05000US51061,51,061,D,Owner,Yes,30.1-40% AMI
"Fauquier County, Virginia",490.0,258.0,7.0,05000US51061,51,061,D,Owner,Yes,40.1-50% AMI
"Fauquier County, Virginia",555.0,225.0,8.0,05000US51061,51,061,D,Owner,Yes,50.1-60% AMI
"Fauquier County, Virginia",300.0,165.0,9.0,05000US51061,51,061,D,Owner,Yes,60.1-65% AMI
"Fauquier County, Virginia",475.0,205.0,10.0,05000US51061,51,061,D,Owner,Yes,65.1-80% AMI
"Fauquier County, Virginia",540.0,236.0,11.0,05000US51061,51,061,D,Owner,Yes,80.1-95% AMI
"Fauquier County, Virginia",200.0,137.0,12.0,05000US51061,51,061,D,Owner,Yes,95.1-100% AMI
"Fauquier County, Virginia",425.0,199.0,13.0,05000US51061,51,061,D,Owner,Yes,100.1-115% AMI
"Fauquier County, Virginia",70.0,78.0,14.0,05000US51061,51,061,D,Owner,Yes,115.1-120% AMI
"Fauquier County, Virginia",185.0,103.0,15.0,05000US51061,51,061,D,Owner,Yes,120.1-140% AMI
"Fauquier County, Virginia",205.0,99.0,16.0,05000US51061,51,061,D,Owner,Yes,>140% AMI
"Fauquier County, Virginia",12800.0,768.0,17.0,05000US51061,51,061,S,Owner,No,All
"Fauquier County, Virginia",25.0,43.0,18.0,05000US51061,51,061,D,Owner,No,<=20% AMI
"Fauquier County, Virginia",215.0,143.0,19.0,05000US51061,51,061,D,Owner,No,20.1-30% AMI
"Fauquier County, Virginia",285.0,180.0,20.0,05000US51061,51,061,D,Owner,No,30.1-40% AMI
"Fauquier County, Virginia",160.0,94.0,21.0,05000US51061,51,061,D,Owner,No,40.1-50% AMI
"Fauquier County, Virginia",355.0,153.0,22.0,05000US51061,51,061,D,Owner,No,50.1-60% AMI
"Fauquier County, Virginia",310.0,125.0,23.0,05000US51061,51,061,D,Owner,No,60.1-65% AMI
"Fauquier County, Virginia",855.0,300.0,24.0,05000US51061,51,061,D,Owner,No,65.1-80% AMI
"Fauquier County, Virginia",1190.0,369.0,25.0,05000US51061,51,061,D,Owner,No,80.1-95% AMI
"Fauquier County, Virginia",470.0,205.0,26.0,05000US51061,51,061,D,Owner,No,95.1-100% AMI
"Fauquier County, Virginia",1230.0,296.0,27.0,05000US51061,51,061,D,Owner,No,100.1-115% AMI
"Fauquier County, Virginia",350.0,170.0,28.0,05000US51061,51,061,D,Owner,No,115.1-120% AMI
"Fauquier County, Virginia",1625.0,458.0,29.0,05000US51061,51,061,D,Owner,No,120.1-140% AMI
"Fauquier County, Virginia",5730.0,589.0,30.0,05000US51061,51,061,D,Owner,No,>140% AMI
"Fauquier County, Virginia",40.0,49.0,31.0,05000US51061,51,061,S,Owner,N/A,All
"Fauquier County, Virginia",40.0,49.0,32.0,05000US51061,51,061,D,Owner,N/A,<=20% AMI
"Fauquier County, Virginia",0.0,161.0,33.0,05000US51061,51,061,D,Owner,N/A,20.1-30% AMI
"Fauquier County, Virginia",0.0,161.0,34.0,05000US51061,51,061,D,Owner,N/A,30.1-40% AMI
"Fauquier County, Virginia",0.0,161.0,35.0,05000US51061,51,061,D,Owner,N/A,40.1-50% AMI
"Fauquier County, Virginia",0.0,161.0,36.0,05000US51061,51,061,D,Owner,N/A,50.1-60% AMI
"Fauquier County, Virginia",0.0,161.0,37.0,05000US51061,51,061,D,Owner,N/A,60.1-65% AMI
