name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Goochland County, Virginia",7025.0,300.0,1.0,05000US51075,51,075,T,All,All,All
"Goochland County, Virginia",5900.0,399.0,2.0,05000US51075,51,075,S,Owner,All,All
"Goochland County, Virginia",1010.0,275.0,3.0,05000US51075,51,075,S,Owner,Yes,All
"Goochland County, Virginia",145.0,120.0,4.0,05000US51075,51,075,D,Owner,Yes,<=20% AMI
"Goochland County, Virginia",160.0,108.0,5.0,05000US51075,51,075,D,Owner,Yes,20.1-30% AMI
"Goochland County, Virginia",145.0,99.0,6.0,05000US51075,51,075,D,Owner,Yes,30.1-40% AMI
"Goochland County, Virginia",110.0,99.0,7.0,05000US51075,51,075,D,Owner,Yes,40.1-50% AMI
"Goochland County, Virginia",40.0,43.0,8.0,05000US51075,51,075,D,Owner,Yes,50.1-60% AMI
"Goochland County, Virginia",15.0,22.0,9.0,05000US51075,51,075,D,Owner,Yes,60.1-65% AMI
"Goochland County, Virginia",125.0,75.0,10.0,05000US51075,51,075,D,Owner,Yes,65.1-80% AMI
"Goochland County, Virginia",10.0,17.0,11.0,05000US51075,51,075,D,Owner,Yes,80.1-95% AMI
"Goochland County, Virginia",75.0,61.0,12.0,05000US51075,51,075,D,Owner,Yes,95.1-100% AMI
"Goochland County, Virginia",20.0,38.0,13.0,05000US51075,51,075,D,Owner,Yes,100.1-115% AMI
"Goochland County, Virginia",30.0,48.0,14.0,05000US51075,51,075,D,Owner,Yes,115.1-120% AMI
"Goochland County, Virginia",55.0,51.0,15.0,05000US51075,51,075,D,Owner,Yes,120.1-140% AMI
"Goochland County, Virginia",80.0,61.0,16.0,05000US51075,51,075,D,Owner,Yes,>140% AMI
"Goochland County, Virginia",4880.0,390.0,17.0,05000US51075,51,075,S,Owner,No,All
"Goochland County, Virginia",45.0,54.0,18.0,05000US51075,51,075,D,Owner,No,<=20% AMI
"Goochland County, Virginia",10.0,16.0,19.0,05000US51075,51,075,D,Owner,No,20.1-30% AMI
"Goochland County, Virginia",10.0,15.0,20.0,05000US51075,51,075,D,Owner,No,30.1-40% AMI
"Goochland County, Virginia",115.0,118.0,21.0,05000US51075,51,075,D,Owner,No,40.1-50% AMI
"Goochland County, Virginia",185.0,109.0,22.0,05000US51075,51,075,D,Owner,No,50.1-60% AMI
"Goochland County, Virginia",50.0,62.0,23.0,05000US51075,51,075,D,Owner,No,60.1-65% AMI
"Goochland County, Virginia",445.0,313.0,24.0,05000US51075,51,075,D,Owner,No,65.1-80% AMI
"Goochland County, Virginia",445.0,321.0,25.0,05000US51075,51,075,D,Owner,No,80.1-95% AMI
"Goochland County, Virginia",15.0,25.0,26.0,05000US51075,51,075,D,Owner,No,95.1-100% AMI
"Goochland County, Virginia",125.0,83.0,27.0,05000US51075,51,075,D,Owner,No,100.1-115% AMI
"Goochland County, Virginia",125.0,120.0,28.0,05000US51075,51,075,D,Owner,No,115.1-120% AMI
"Goochland County, Virginia",350.0,135.0,29.0,05000US51075,51,075,D,Owner,No,120.1-140% AMI
"Goochland County, Virginia",2960.0,380.0,30.0,05000US51075,51,075,D,Owner,No,>140% AMI
"Goochland County, Virginia",10.0,17.0,31.0,05000US51075,51,075,S,Owner,N/A,All
"Goochland County, Virginia",10.0,17.0,32.0,05000US51075,51,075,D,Owner,N/A,<=20% AMI
"Goochland County, Virginia",0.0,161.0,33.0,05000US51075,51,075,D,Owner,N/A,20.1-30% AMI
"Goochland County, Virginia",0.0,161.0,34.0,05000US51075,51,075,D,Owner,N/A,30.1-40% AMI
"Goochland County, Virginia",0.0,161.0,35.0,05000US51075,51,075,D,Owner,N/A,40.1-50% AMI
"Goochland County, Virginia",0.0,161.0,36.0,05000US51075,51,075,D,Owner,N/A,50.1-60% AMI
"Goochland County, Virginia",0.0,161.0,37.0,05000US51075,51,075,D,Owner,N/A,60.1-65% AMI
"Goochland County, Virginia",0.0,161.0,38.0,05000US51075,51,075,D,Owner,N/A,65.1-80% AMI
"Goochland County, Virginia",0.0,161.0,39.0,05000US51075,51,075,D,Owner,N/A,80.1-95% AMI
"Goochland County, Virginia",0.0,161.0,40.0,05000US51075,51,075,D,Owner,N/A,95.1-100% AMI
"Goochland County, Virginia",0.0,161.0,41.0,05000US51075,51,075,D,Owner,N/A,100.1-115% AMI
"Goochland County, Virginia",0.0,161.0,42.0,05000US51075,51,075,D,Owner,N/A,115.1-120% AMI
"Goochland County, Virginia",0.0,161.0,43.0,05000US51075,51,075,D,Owner,N/A,120.1-140% AMI
"Goochland County, Virginia",0.0,161.0,44.0,05000US51075,51,075,D,Owner,N/A,>140% AMI
"Goochland County, Virginia",1125.0,284.0,45.0,05000US51075,51,075,S,Renter,All,All
"Goochland County, Virginia",100.0,85.0,46.0,05000US51075,51,075,S,Renter,Yes,All
"Goochland County, Virginia",4.0,8.0,47.0,05000US51075,51,075,D,Renter,Yes,<=20% AMI
