name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All
"Albemarle County, Virginia",5785.0,628.0,3.0,05000US51003,51,003,S,Owner,Yes,All
"Albemarle County, Virginia",460.0,158.0,4.0,05000US51003,51,003,D,Owner,Yes,<=20% AMI
"Albemarle County, Virginia",415.0,179.0,5.0,05000US51003,51,003,D,Owner,Yes,20.1-30% AMI
"Albemarle County, Virginia",455.0,195.0,6.0,05000US51003,51,003,D,Owner,Yes,30.1-40% AMI
"Albemarle County, Virginia",495.0,201.0,7.0,05000US51003,51,003,D,Owner,Yes,40.1-50% AMI
"Albemarle County, Virginia",255.0,174.0,8.0,05000US51003,51,003,D,Owner,Yes,50.1-60% AMI
"Albemarle County, Virginia",210.0,110.0,9.0,05000US51003,51,003,D,Owner,Yes,60.1-65% AMI
"Albemarle County, Virginia",425.0,166.0,10.0,05000US51003,51,003,D,Owner,Yes,65.1-80% AMI
"Albemarle County, Virginia",925.0,317.0,11.0,05000US51003,51,003,D,Owner,Yes,80.1-95% AMI
"Albemarle County, Virginia",195.0,133.0,12.0,05000US51003,51,003,D,Owner,Yes,95.1-100% AMI
"Albemarle County, Virginia",560.0,256.0,13.0,05000US51003,51,003,D,Owner,Yes,100.1-115% AMI
"Albemarle County, Virginia",145.0,94.0,14.0,05000US51003,51,003,D,Owner,Yes,115.1-120% AMI
"Albemarle County, Virginia",310.0,137.0,15.0,05000US51003,51,003,D,Owner,Yes,120.1-140% AMI
"Albemarle County, Virginia",935.0,288.0,16.0,05000US51003,51,003,D,Owner,Yes,>140% AMI
"Albemarle County, Virginia",17810.0,747.0,17.0,05000US51003,51,003,S,Owner,No,All
"Albemarle County, Virginia",70.0,58.0,18.0,05000US51003,51,003,D,Owner,No,<=20% AMI
"Albemarle County, Virginia",125.0,61.0,19.0,05000US51003,51,003,D,Owner,No,20.1-30% AMI
"Albemarle County, Virginia",170.0,113.0,20.0,05000US51003,51,003,D,Owner,No,30.1-40% AMI
"Albemarle County, Virginia",520.0,220.0,21.0,05000US51003,51,003,D,Owner,No,40.1-50% AMI
"Albemarle County, Virginia",465.0,169.0,22.0,05000US51003,51,003,D,Owner,No,50.1-60% AMI
"Albemarle County, Virginia",355.0,162.0,23.0,05000US51003,51,003,D,Owner,No,60.1-65% AMI
"Albemarle County, Virginia",700.0,214.0,24.0,05000US51003,51,003,D,Owner,No,65.1-80% AMI
"Albemarle County, Virginia",1030.0,327.0,25.0,05000US51003,51,003,D,Owner,No,80.1-95% AMI
"Albemarle County, Virginia",300.0,145.0,26.0,05000US51003,51,003,D,Owner,No,95.1-100% AMI
"Albemarle County, Virginia",1420.0,338.0,27.0,05000US51003,51,003,D,Owner,No,100.1-115% AMI
"Albemarle County, Virginia",415.0,129.0,28.0,05000US51003,51,003,D,Owner,No,115.1-120% AMI
"Albemarle County, Virginia",1770.0,372.0,29.0,05000US51003,51,003,D,Owner,No,120.1-140% AMI
"Albemarle County, Virginia",10470.0,692.0,30.0,05000US51003,51,003,D,Owner,No,>140% AMI
"Albemarle County, Virginia",30.0,37.0,31.0,05000US51003,51,003,S,Owner,N/A,All
"Albemarle County, Virginia",30.0,37.0,32.0,05000US51003,51,003,D,Owner,N/A,<=20% AMI
"Albemarle County, Virginia",0.0,161.0,33.0,05000US51003,51,003,D,Owner,N/A,20.1-30% AMI
"Albemarle County, Virginia",0.0,161.0,34.0,05000US51003,51,003,D,Owner,N/A,30.1-40% AMI
"Albemarle County, Virginia",0.0,161.0,35.0,05000US51003,51,003,D,Owner,N/A,40.1-50% AMI
"Albemarle County, Virginia",0.0,161.0,36.0,05000US51003,51,003,D,Owner,N/A,50.1-60% AMI
"Albemarle County, Virginia",0.0,161.0,37.0,05000US51003,51,003,D,Owner,N/A,60.1-65% AMI
"Albemarle County, Virginia",0.0,161.0,38.0,05000US51003,51,003,D,Owner,N/A,65.1-80% AMI
"Albemarle County, Virginia",0.0,161.0,39.0,05000US51003,51,003,D,Owner,N/A,80.1-95% AMI
"Albemarle County, Virginia",0.0,161.0,40.0,05000US51003,51,003,D,Owner,N/A,95.1-100% AMI
"Albemarle County, Virginia",0.0,161.0,41.0,05000US51003,51,003,D,Owner,N/A,100.1-115% AMI
"Albemarle County, Virginia",0.0,161.0,42.0,05000US51003,51,003,D,Owner,N/A,115.1-120% AMI
"Albemarle County, Virginia",0.0,161.0,43.0,05000US51003,51,003,D,Owner,N/A,120.1-140% AMI
"Albemarle County, Virginia",0.0,161.0,44.0,05000US51003,51,003,D,Owner,N/A,>140% AMI
"Albemarle County, Virginia",13385.0,916.0,45.0,05000US51003,51,003,S,Renter,All,All
"Albemarle County, Virginia",5530.0,665.0,46.0,05000US51003,51,003,S,Renter,Yes,All
"Albemarle County, Virginia",1165.0,277.0,47.0,05000US51003,51,003,D,Renter,Yes,<=20% AMI
"Albemarle County, Virginia",685.0,211.0,48.0,05000US51003,51,003,D,Renter,Yes,20.1-30% AMI
"Albemarle County, Virginia",585.0,242.0,49.0,05000US51003,51,003,D,Renter,Yes,30.1-40% AMI
"Albemarle County, Virginia",860.0,326.0,50.0,05000US51003,51,003,D,Renter,Yes,40.1-50% AMI
"Albemarle County, Virginia",640.0,229.0,51.0,05000US51003,51,003,D,Renter,Yes,50.1-60% AMI
"Albemarle County, Virginia",320.0,207.0,52.0,05000US51003,51,003,D,Renter,Yes,60.1-65% AMI
"Albemarle County, Virginia",765.0,359.0,53.0,05000US51003,51,003,D,Renter,Yes,65.1-80% AMI
"Albemarle County, Virginia",190.0,132.0,54.0,05000US51003,51,003,D,Renter,Yes,80.1-95% AMI
"Albemarle County, Virginia",25.0,25.0,55.0,05000US51003,51,003,D,Renter,Yes,95.1-100% AMI
"Albemarle County, Virginia",55.0,58.0,56.0,05000US51003,51,003,D,Renter,Yes,100.1-115% AMI
"Albemarle County, Virginia",50.0,62.0,57.0,05000US51003,51,003,D,Renter,Yes,115.1-120% AMI
"Albemarle County, Virginia",30.0,54.0,58.0,05000US51003,51,003,D,Renter,Yes,120.1-140% AMI
"Albemarle County, Virginia",155.0,78.0,59.0,05000US51003,51,003,D,Renter,Yes,>140% AMI
"Albemarle County, Virginia",6745.0,786.0,60.0,05000US51003,51,003,S,Renter,No,All
"Albemarle County, Virginia",160.0,207.0,61.0,05000US51003,51,003,D,Renter,No,<=20% AMI
"Albemarle County, Virginia",60.0,47.0,62.0,05000US51003,51,003,D,Renter,No,20.1-30% AMI
"Albemarle County, Virginia",65.0,95.0,63.0,05000US51003,51,003,D,Renter,No,30.1-40% AMI
"Albemarle County, Virginia",80.0,77.0,64.0,05000US51003,51,003,D,Renter,No,40.1-50% AMI
"Albemarle County, Virginia",120.0,90.0,65.0,05000US51003,51,003,D,Renter,No,50.1-60% AMI
"Albemarle County, Virginia",235.0,143.0,66.0,05000US51003,51,003,D,Renter,No,60.1-65% AMI
"Albemarle County, Virginia",1205.0,358.0,67.0,05000US51003,51,003,D,Renter,No,65.1-80% AMI
"Albemarle County, Virginia",850.0,300.0,68.0,05000US51003,51,003,D,Renter,No,80.1-95% AMI
"Albemarle County, Virginia",275.0,173.0,69.0,05000US51003,51,003,D,Renter,No,95.1-100% AMI
