name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Louisa County, Virginia",12785.0,436.0,1.0,05000US51109,51,109,T,All,All,All
"Louisa County, Virginia",9875.0,551.0,2.0,05000US51109,51,109,S,Owner,All,All
"Louisa County, Virginia",3175.0,448.0,3.0,05000US51109,51,109,S,Owner,Yes,All
"Louisa County, Virginia",540.0,242.0,4.0,05000US51109,51,109,D,Owner,Yes,<=20% AMI
"Louisa County, Virginia",410.0,146.0,5.0,05000US51109,51,109,D,Owner,Yes,20.1-30% AMI
"Louisa County, Virginia",255.0,149.0,6.0,05000US51109,51,109,D,Owner,Yes,30.1-40% AMI
"Louisa County, Virginia",75.0,62.0,7.0,05000US51109,51,109,D,Owner,Yes,40.1-50% AMI
"Louisa County, Virginia",300.0,231.0,8.0,05000US51109,51,109,D,Owner,Yes,50.1-60% AMI
"Louisa County, Virginia",80.0,89.0,9.0,05000US51109,51,109,D,Owner,Yes,60.1-65% AMI
"Louisa County, Virginia",470.0,202.0,10.0,05000US51109,51,109,D,Owner,Yes,65.1-80% AMI
"Louisa County, Virginia",155.0,107.0,11.0,05000US51109,51,109,D,Owner,Yes,80.1-95% AMI
"Louisa County, Virginia",185.0,151.0,12.0,05000US51109,51,109,D,Owner,Yes,95.1-100% AMI
"Louisa County, Virginia",170.0,126.0,13.0,05000US51109,51,109,D,Owner,Yes,100.1-115% AMI
"Louisa County, Virginia",65.0,64.0,14.0,05000US51109,51,109,D,Owner,Yes,115.1-120% AMI
"Louisa County, Virginia",235.0,129.0,15.0,05000US51109,51,109,D,Owner,Yes,120.1-140% AMI
"Louisa County, Virginia",225.0,149.0,16.0,05000US51109,51,109,D,Owner,Yes,>140% AMI
"Louisa County, Virginia",6675.0,622.0,17.0,05000US51109,51,109,S,Owner,No,All
"Louisa County, Virginia",0.0,161.0,18.0,05000US51109,51,109,D,Owner,No,<=20% AMI
"Louisa County, Virginia",90.0,91.0,19.0,05000US51109,51,109,D,Owner,No,20.1-30% AMI
"Louisa County, Virginia",170.0,113.0,20.0,05000US51109,51,109,D,Owner,No,30.1-40% AMI
"Louisa County, Virginia",220.0,173.0,21.0,05000US51109,51,109,D,Owner,No,40.1-50% AMI
