name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Prince George County, Virginia",10530.0,398.0,1.0,05000US51149,51,149,T,All,All,All
"Prince George County, Virginia",7530.0,490.0,2.0,05000US51149,51,149,S,Owner,All,All
"Prince George County, Virginia",1545.0,352.0,3.0,05000US51149,51,149,S,Owner,Yes,All
"Prince George County, Virginia",190.0,99.0,4.0,05000US51149,51,149,D,Owner,Yes,<=20% AMI
"Prince George County, Virginia",55.0,53.0,5.0,05000US51149,51,149,D,Owner,Yes,20.1-30% AMI
"Prince George County, Virginia",175.0,187.0,6.0,05000US51149,51,149,D,Owner,Yes,30.1-40% AMI
"Prince George County, Virginia",130.0,118.0,7.0,05000US51149,51,149,D,Owner,Yes,40.1-50% AMI
"Prince George County, Virginia",135.0,112.0,8.0,05000US51149,51,149,D,Owner,Yes,50.1-60% AMI
"Prince George County, Virginia",115.0,111.0,9.0,05000US51149,51,149,D,Owner,Yes,60.1-65% AMI
"Prince George County, Virginia",165.0,144.0,10.0,05000US51149,51,149,D,Owner,Yes,65.1-80% AMI
"Prince George County, Virginia",85.0,79.0,11.0,05000US51149,51,149,D,Owner,Yes,80.1-95% AMI
"Prince George County, Virginia",10.0,17.0,12.0,05000US51149,51,149,D,Owner,Yes,95.1-100% AMI
"Prince George County, Virginia",110.0,97.0,13.0,05000US51149,51,149,D,Owner,Yes,100.1-115% AMI
"Prince George County, Virginia",25.0,46.0,14.0,05000US51149,51,149,D,Owner,Yes,115.1-120% AMI
"Prince George County, Virginia",175.0,121.0,15.0,05000US51149,51,149,D,Owner,Yes,120.1-140% AMI
"Prince George County, Virginia",180.0,117.0,16.0,05000US51149,51,149,D,Owner,Yes,>140% AMI
"Prince George County, Virginia",5925.0,473.0,17.0,05000US51149,51,149,S,Owner,No,All
"Prince George County, Virginia",0.0,161.0,18.0,05000US51149,51,149,D,Owner,No,<=20% AMI
