name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Stafford County, Virginia",38865.0,621.0,1.0,05000US51179,51,179,T,All,All,All
"Stafford County, Virginia",30615.0,634.0,2.0,05000US51179,51,179,S,Owner,All,All
"Stafford County, Virginia",9415.0,704.0,3.0,05000US51179,51,179,S,Owner,Yes,All
"Stafford County, Virginia",635.0,165.0,4.0,05000US51179,51,179,D,Owner,Yes,<=20% AMI
"Stafford County, Virginia",310.0,119.0,5.0,05000US51179,51,179,D,Owner,Yes,20.1-30% AMI
"Stafford County, Virginia",450.0,151.0,6.0,05000US51179,51,179,D,Owner,Yes,30.1-40% AMI
"Stafford County, Virginia",645.0,189.0,7.0,05000US51179,51,179,D,Owner,Yes,40.1-50% AMI
"Stafford County, Virginia",1035.0,291.0,8.0,05000US51179,51,179,D,Owner,Yes,50.1-60% AMI
"Stafford County, Virginia",560.0,214.0,9.0,05000US51179,51,179,D,Owner,Yes,60.1-65% AMI
"Stafford County, Virginia",1730.0,312.0,10.0,05000US51179,51,179,D,Owner,Yes,65.1-80% AMI
"Stafford County, Virginia",1290.0,302.0,11.0,05000US51179,51,179,D,Owner,Yes,80.1-95% AMI
"Stafford County, Virginia",360.0,147.0,12.0,05000US51179,51,179,D,Owner,Yes,95.1-100% AMI
"Stafford County, Virginia",970.0,281.0,13.0,05000US51179,51,179,D,Owner,Yes,100.1-115% AMI
"Stafford County, Virginia",265.0,129.0,14.0,05000US51179,51,179,D,Owner,Yes,115.1-120% AMI
"Stafford County, Virginia",650.0,190.0,15.0,05000US51179,51,179,D,Owner,Yes,120.1-140% AMI
"Stafford County, Virginia",510.0,157.0,16.0,05000US51179,51,179,D,Owner,Yes,>140% AMI
"Stafford County, Virginia",21155.0,765.0,17.0,05000US51179,51,179,S,Owner,No,All
"Stafford County, Virginia",20.0,34.0,18.0,05000US51179,51,179,D,Owner,No,<=20% AMI
"Stafford County, Virginia",275.0,113.0,19.0,05000US51179,51,179,D,Owner,No,20.1-30% AMI
"Stafford County, Virginia",430.0,142.0,20.0,05000US51179,51,179,D,Owner,No,30.1-40% AMI
"Stafford County, Virginia",495.0,129.0,21.0,05000US51179,51,179,D,Owner,No,40.1-50% AMI
"Stafford County, Virginia",600.0,182.0,22.0,05000US51179,51,179,D,Owner,No,50.1-60% AMI
"Stafford County, Virginia",575.0,307.0,23.0,05000US51179,51,179,D,Owner,No,60.1-65% AMI
"Stafford County, Virginia",1640.0,279.0,24.0,05000US51179,51,179,D,Owner,No,65.1-80% AMI
"Stafford County, Virginia",1385.0,236.0,25.0,05000US51179,51,179,D,Owner,No,80.1-95% AMI
"Stafford County, Virginia",685.0,184.0,26.0,05000US51179,51,179,D,Owner,No,95.1-100% AMI
"Stafford County, Virginia",2395.0,414.0,27.0,05000US51179,51,179,D,Owner,No,100.1-115% AMI
"Stafford County, Virginia",555.0,177.0,28.0,05000US51179,51,179,D,Owner,No,115.1-120% AMI
"Stafford County, Virginia",2795.0,480.0,29.0,05000US51179,51,179,D,Owner,No,120.1-140% AMI
"Stafford County, Virginia",9305.0,587.0,30.0,05000US51179,51,179,D,Owner,No,>140% AMI
"Stafford County, Virginia",45.0,44.0,31.0,05000US51179,51,179,S,Owner,N/A,All
"Stafford County, Virginia",45.0,44.0,32.0,05000US51179,51,179,D,Owner,N/A,<=20% AMI
"Stafford County, Virginia",0.0,161.0,33.0,05000US51179,51,179,D,Owner,N/A,20.1-30% AMI
"Stafford County, Virginia",0.0,161.0,34.0,05000US51179,51,179,D,Owner,N/A,30.1-40% AMI
"Stafford County, Virginia",0.0,161.0,35.0,05000US51179,51,179,D,Owner,N/A,40.1-50% AMI
"Stafford County, Virginia",0.0,161.0,36.0,05000US51179,51,179,D,Owner,N/A,50.1-60% AMI
"Stafford County, Virginia",0.0,161.0,37.0,05000US51179,51,179,D,Owner,N/A,60.1-65% AMI
"Stafford County, Virginia",0.0,161.0,38.0,05000US51179,51,179,D,Owner,N/A,65.1-80% AMI
"Stafford County, Virginia",0.0,161.0,39.0,05000US51179,51,179,D,Owner,N/A,80.1-95% AMI
"Stafford County, Virginia",0.0,161.0,40.0,05000US51179,51,179,D,Owner,N/A,95.1-100% AMI
"Stafford County, Virginia",0.0,161.0,41.0,05000US51179,51,179,D,Owner,N/A,100.1-115% AMI
"Stafford County, Virginia",0.0,161.0,42.0,05000US51179,51,179,D,Owner,N/A,115.1-120% AMI
"Stafford County, Virginia",0.0,161.0,43.0,05000US51179,51,179,D,Owner,N/A,120.1-140% AMI
"Stafford County, Virginia",0.0,161.0,44.0,05000US51179,51,179,D,Owner,N/A,>140% AMI
"Stafford County, Virginia",8250.0,756.0,45.0,05000US51179,51,179,S,Renter,All,All
"Stafford County, Virginia",3655.0,619.0,46.0,05000US51179,51,179,S,Renter,Yes,All
"Stafford County, Virginia",585.0,244.0,47.0,05000US51179,51,179,D,Renter,Yes,<=20% AMI
"Stafford County, Virginia",405.0,245.0,48.0,05000US51179,51,179,D,Renter,Yes,20.1-30% AMI
"Stafford County, Virginia",500.0,252.0,49.0,05000US51179,51,179,D,Renter,Yes,30.1-40% AMI
"Stafford County, Virginia",1250.0,409.0,50.0,05000US51179,51,179,D,Renter,Yes,40.1-50% AMI
"Stafford County, Virginia",405.0,255.0,51.0,05000US51179,51,179,D,Renter,Yes,50.1-60% AMI
"Stafford County, Virginia",230.0,163.0,52.0,05000US51179,51,179,D,Renter,Yes,60.1-65% AMI
"Stafford County, Virginia",215.0,111.0,53.0,05000US51179,51,179,D,Renter,Yes,65.1-80% AMI
"Stafford County, Virginia",25.0,41.0,54.0,05000US51179,51,179,D,Renter,Yes,80.1-95% AMI
"Stafford County, Virginia",30.0,39.0,55.0,05000US51179,51,179,D,Renter,Yes,95.1-100% AMI
"Stafford County, Virginia",0.0,161.0,56.0,05000US51179,51,179,D,Renter,Yes,100.1-115% AMI
"Stafford County, Virginia",0.0,161.0,57.0,05000US51179,51,179,D,Renter,Yes,115.1-120% AMI
