name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Montgomery County, Virginia",32105.0,637.0,1.0,05000US51121,51,121,T,All,All,All
"Montgomery County, Virginia",18305.0,666.0,2.0,05000US51121,51,121,S,Owner,All,All
"Montgomery County, Virginia",3380.0,400.0,3.0,05000US51121,51,121,S,Owner,Yes,All
"Montgomery County, Virginia",290.0,136.0,4.0,05000US51121,51,121,D,Owner,Yes,<=20% AMI
"Montgomery County, Virginia",405.0,146.0,5.0,05000US51121,51,121,D,Owner,Yes,20.1-30% AMI
"Montgomery County, Virginia",340.0,150.0,6.0,05000US51121,51,121,D,Owner,Yes,30.1-40% AMI
"Montgomery County, Virginia",365.0,171.0,7.0,05000US51121,51,121,D,Owner,Yes,40.1-50% AMI
"Montgomery County, Virginia",220.0,119.0,8.0,05000US51121,51,121,D,Owner,Yes,50.1-60% AMI
"Montgomery County, Virginia",45.0,54.0,9.0,05000US51121,51,121,D,Owner,Yes,60.1-65% AMI
"Montgomery County, Virginia",625.0,224.0,10.0,05000US51121,51,121,D,Owner,Yes,65.1-80% AMI
"Montgomery County, Virginia",305.0,138.0,11.0,05000US51121,51,121,D,Owner,Yes,80.1-95% AMI
"Montgomery County, Virginia",120.0,84.0,12.0,05000US51121,51,121,D,Owner,Yes,95.1-100% AMI
"Montgomery County, Virginia",285.0,144.0,13.0,05000US51121,51,121,D,Owner,Yes,100.1-115% AMI
"Montgomery County, Virginia",35.0,40.0,14.0,05000US51121,51,121,D,Owner,Yes,115.1-120% AMI
"Montgomery County, Virginia",140.0,124.0,15.0,05000US51121,51,121,D,Owner,Yes,120.1-140% AMI
"Montgomery County, Virginia",205.0,132.0,16.0,05000US51121,51,121,D,Owner,Yes,>140% AMI
"Montgomery County, Virginia",14820.0,681.0,17.0,05000US51121,51,121,S,Owner,No,All
"Montgomery County, Virginia",0.0,161.0,18.0,05000US51121,51,121,D,Owner,No,<=20% AMI
"Montgomery County, Virginia",390.0,159.0,19.0,05000US51121,51,121,D,Owner,No,20.1-30% AMI
"Montgomery County, Virginia",425.0,176.0,20.0,05000US51121,51,121,D,Owner,No,30.1-40% AMI
"Montgomery County, Virginia",415.0,145.0,21.0,05000US51121,51,121,D,Owner,No,40.1-50% AMI
"Montgomery County, Virginia",510.0,214.0,22.0,05000US51121,51,121,D,Owner,No,50.1-60% AMI
"Montgomery County, Virginia",435.0,140.0,23.0,05000US51121,51,121,D,Owner,No,60.1-65% AMI
"Montgomery County, Virginia",1230.0,308.0,24.0,05000US51121,51,121,D,Owner,No,65.1-80% AMI
"Montgomery County, Virginia",850.0,224.0,25.0,05000US51121,51,121,D,Owner,No,80.1-95% AMI
"Montgomery County, Virginia",265.0,124.0,26.0,05000US51121,51,121,D,Owner,No,95.1-100% AMI
"Montgomery County, Virginia",1255.0,301.0,27.0,05000US51121,51,121,D,Owner,No,100.1-115% AMI
"Montgomery County, Virginia",355.0,162.0,28.0,05000US51121,51,121,D,Owner,No,115.1-120% AMI
"Montgomery County, Virginia",1885.0,358.0,29.0,05000US51121,51,121,D,Owner,No,120.1-140% AMI
"Montgomery County, Virginia",6800.0,591.0,30.0,05000US51121,51,121,D,Owner,No,>140% AMI
"Montgomery County, Virginia",105.0,117.0,31.0,05000US51121,51,121,S,Owner,N/A,All
"Montgomery County, Virginia",105.0,117.0,32.0,05000US51121,51,121,D,Owner,N/A,<=20% AMI
"Montgomery County, Virginia",0.0,161.0,33.0,05000US51121,51,121,D,Owner,N/A,20.1-30% AMI
"Montgomery County, Virginia",0.0,161.0,34.0,05000US51121,51,121,D,Owner,N/A,30.1-40% AMI
"Montgomery County, Virginia",0.0,161.0,35.0,05000US51121,51,121,D,Owner,N/A,40.1-50% AMI
"Montgomery County, Virginia",0.0,161.0,36.0,05000US51121,51,121,D,Owner,N/A,50.1-60% AMI
"Montgomery County, Virginia",0.0,161.0,37.0,05000US51121,51,121,D,Owner,N/A,60.1-65% AMI
"Montgomery County, Virginia",0.0,161.0,38.0,05000US51121,51,121,D,Owner,N/A,65.1-80% AMI
"Montgomery County, Virginia",0.0,161.0,39.0,05000US51121,51,121,D,Owner,N/A,80.1-95% AMI
"Montgomery County, Virginia",0.0,161.0,40.0,05000US51121,51,121,D,Owner,N/A,95.1-100% AMI
"Montgomery County, Virginia",0.0,161.0,41.0,05000US51121,51,121,D,Owner,N/A,100.1-115% AMI
"Montgomery County, Virginia",0.0,161.0,42.0,05000US51121,51,121,D,Owner,N/A,115.1-120% AMI
"Montgomery County, Virginia",0.0,161.0,43.0,05000US51121,51,121,D,Owner,N/A,120.1-140% AMI
"Montgomery County, Virginia",0.0,161.0,44.0,05000US51121,51,121,D,Owner,N/A,>140% AMI
"Montgomery County, Virginia",13800.0,846.0,45.0,05000US51121,51,121,S,Renter,All,All
"Montgomery County, Virginia",7260.0,765.0,46.0,05000US51121,51,121,S,Renter,Yes,All
"Montgomery County, Virginia",2560.0,483.0,47.0,05000US51121,51,121,D,Renter,Yes,<=20% AMI
"Montgomery County, Virginia",1525.0,383.0,48.0,05000US51121,51,121,D,Renter,Yes,20.1-30% AMI
"Montgomery County, Virginia",1230.0,336.0,49.0,05000US51121,51,121,D,Renter,Yes,30.1-40% AMI
"Montgomery County, Virginia",920.0,376.0,50.0,05000US51121,51,121,D,Renter,Yes,40.1-50% AMI
"Montgomery County, Virginia",365.0,210.0,51.0,05000US51121,51,121,D,Renter,Yes,50.1-60% AMI
"Montgomery County, Virginia",175.0,153.0,52.0,05000US51121,51,121,D,Renter,Yes,60.1-65% AMI
"Montgomery County, Virginia",220.0,181.0,53.0,05000US51121,51,121,D,Renter,Yes,65.1-80% AMI
