name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All,All
"Henrico County, Virginia",78185.0,1296.0,3.0,05000US51087,51,087,S,Owner,No overcrowding,All,All
"Henrico County, Virginia",3195.0,532.0,4.0,05000US51087,51,087,S,Owner,No overcrowding,30% AMI or less,All
"Henrico County, Virginia",1000.0,234.0,5.0,05000US51087,51,087,D,Owner,No overcrowding,30% AMI or less,1 family household
"Henrico County, Virginia",20.0,37.0,6.0,05000US51087,51,087,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Henrico County, Virginia",2175.0,485.0,7.0,05000US51087,51,087,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Henrico County, Virginia",4830.0,522.0,8.0,05000US51087,51,087,S,Owner,No overcrowding,30.1-50% AMI,All
"Henrico County, Virginia",2390.0,377.0,9.0,05000US51087,51,087,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Henrico County, Virginia",70.0,81.0,10.0,05000US51087,51,087,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Henrico County, Virginia",2370.0,384.0,11.0,05000US51087,51,087,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Henrico County, Virginia",12005.0,915.0,12.0,05000US51087,51,087,S,Owner,No overcrowding,50.1-80% AMI,All
"Henrico County, Virginia",6430.0,675.0,13.0,05000US51087,51,087,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Henrico County, Virginia",380.0,185.0,14.0,05000US51087,51,087,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Henrico County, Virginia",5195.0,583.0,15.0,05000US51087,51,087,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Henrico County, Virginia",6295.0,766.0,16.0,05000US51087,51,087,S,Owner,No overcrowding,80.1-95% AMI,All
"Henrico County, Virginia",4270.0,610.0,17.0,05000US51087,51,087,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Henrico County, Virginia",110.0,88.0,18.0,05000US51087,51,087,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Henrico County, Virginia",1910.0,369.0,19.0,05000US51087,51,087,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Henrico County, Virginia",51865.0,1582.0,20.0,05000US51087,51,087,S,Owner,No overcrowding,95.1% AMI and above,All
"Henrico County, Virginia",39860.0,1331.0,21.0,05000US51087,51,087,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Henrico County, Virginia",855.0,241.0,22.0,05000US51087,51,087,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Henrico County, Virginia",11150.0,901.0,23.0,05000US51087,51,087,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Henrico County, Virginia",180.0,106.0,24.0,05000US51087,51,087,S,Owner,Moderate overcrowding,All,All
"Henrico County, Virginia",30.0,41.0,25.0,05000US51087,51,087,S,Owner,Moderate overcrowding,30% AMI or less,All
"Henrico County, Virginia",4.0,13.0,26.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Henrico County, Virginia",25.0,41.0,27.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Henrico County, Virginia",0.0,161.0,28.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Henrico County, Virginia",15.0,32.0,29.0,05000US51087,51,087,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Henrico County, Virginia",0.0,161.0,30.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Henrico County, Virginia",15.0,32.0,31.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Henrico County, Virginia",0.0,161.0,32.0,05000US51087,51,087,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Henrico County, Virginia",20.0,37.0,33.0,05000US51087,51,087,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Henrico County, Virginia",20.0,37.0,34.0,05000US51087,51,087,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Henrico County, Virginia",0.0,161.0,35.0,05000US51087,51,087,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Henrico County, Virginia",0.0,161.0,36.0,05000US51087,51,087,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"Henrico County, Virginia",55.0,85.0,37.0,05000US51087,51,087,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"Henrico County, Virginia",0.0,161.0,38.0,05000US51087,51,087,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"Henrico County, Virginia",55.0,85.0,39.0,05000US51087,51,087,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Henrico County, Virginia",0.0,161.0,40.0,05000US51087,51,087,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"Henrico County, Virginia",60.0,53.0,41.0,05000US51087,51,087,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"Henrico County, Virginia",60.0,53.0,42.0,05000US51087,51,087,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"Henrico County, Virginia",0.0,161.0,43.0,05000US51087,51,087,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Henrico County, Virginia",0.0,161.0,44.0,05000US51087,51,087,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"Henrico County, Virginia",0.0,161.0,45.0,05000US51087,51,087,S,Owner,Severe overcrowding,All,All
"Henrico County, Virginia",0.0,161.0,46.0,05000US51087,51,087,S,Owner,Severe overcrowding,30% AMI or less,All
"Henrico County, Virginia",0.0,161.0,47.0,05000US51087,51,087,D,Owner,Severe overcrowding,30% AMI or less,1 family household
"Henrico County, Virginia",0.0,161.0,48.0,05000US51087,51,087,D,Owner,Severe overcrowding,30% AMI or less,2+ families in household
"Henrico County, Virginia",0.0,161.0,49.0,05000US51087,51,087,D,Owner,Severe overcrowding,30% AMI or less,Non-family household
"Henrico County, Virginia",0.0,161.0,50.0,05000US51087,51,087,S,Owner,Severe overcrowding,30.1-50% AMI,All
"Henrico County, Virginia",0.0,161.0,51.0,05000US51087,51,087,D,Owner,Severe overcrowding,30.1-50% AMI,1 family household
"Henrico County, Virginia",0.0,161.0,52.0,05000US51087,51,087,D,Owner,Severe overcrowding,30.1-50% AMI,2+ families in household
"Henrico County, Virginia",0.0,161.0,53.0,05000US51087,51,087,D,Owner,Severe overcrowding,30.1-50% AMI,Non-family household
"Henrico County, Virginia",0.0,161.0,54.0,05000US51087,51,087,S,Owner,Severe overcrowding,50.1-80% AMI,All
"Henrico County, Virginia",0.0,161.0,55.0,05000US51087,51,087,D,Owner,Severe overcrowding,50.1-80% AMI,1 family household
"Henrico County, Virginia",0.0,161.0,56.0,05000US51087,51,087,D,Owner,Severe overcrowding,50.1-80% AMI,2+ families in household
"Henrico County, Virginia",0.0,161.0,57.0,05000US51087,51,087,D,Owner,Severe overcrowding,50.1-80% AMI,Non-family household
"Henrico County, Virginia",0.0,161.0,58.0,05000US51087,51,087,S,Owner,Severe overcrowding,80.1-95% AMI,All
