name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Chesapeake city, Virginia",77810.0,623.0,1.0,05000US51550,51,550,T,All,All,All,All
"Chesapeake city, Virginia",58470.0,986.0,2.0,05000US51550,51,550,S,Owner,All,All,All
"Chesapeake city, Virginia",58000.0,959.0,3.0,05000US51550,51,550,S,Owner,No overcrowding,All,All
"Chesapeake city, Virginia",2735.0,499.0,4.0,05000US51550,51,550,S,Owner,No overcrowding,30% AMI or less,All
"Chesapeake city, Virginia",1075.0,258.0,5.0,05000US51550,51,550,D,Owner,No overcrowding,30% AMI or less,1 family household
"Chesapeake city, Virginia",35.0,40.0,6.0,05000US51550,51,550,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Chesapeake city, Virginia",1625.0,407.0,7.0,05000US51550,51,550,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Chesapeake city, Virginia",3565.0,452.0,8.0,05000US51550,51,550,S,Owner,No overcrowding,30.1-50% AMI,All
"Chesapeake city, Virginia",2075.0,402.0,9.0,05000US51550,51,550,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Chesapeake city, Virginia",155.0,126.0,10.0,05000US51550,51,550,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Chesapeake city, Virginia",1335.0,362.0,11.0,05000US51550,51,550,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Chesapeake city, Virginia",7505.0,757.0,12.0,05000US51550,51,550,S,Owner,No overcrowding,50.1-80% AMI,All
"Chesapeake city, Virginia",5160.0,577.0,13.0,05000US51550,51,550,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Chesapeake city, Virginia",115.0,70.0,14.0,05000US51550,51,550,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Chesapeake city, Virginia",2235.0,425.0,15.0,05000US51550,51,550,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Chesapeake city, Virginia",4310.0,568.0,16.0,05000US51550,51,550,S,Owner,No overcrowding,80.1-95% AMI,All
"Chesapeake city, Virginia",2915.0,458.0,17.0,05000US51550,51,550,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Chesapeake city, Virginia",130.0,135.0,18.0,05000US51550,51,550,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Chesapeake city, Virginia",1265.0,295.0,19.0,05000US51550,51,550,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Chesapeake city, Virginia",39885.0,1092.0,20.0,05000US51550,51,550,S,Owner,No overcrowding,95.1% AMI and above,All
"Chesapeake city, Virginia",33235.0,1261.0,21.0,05000US51550,51,550,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Chesapeake city, Virginia",1190.0,317.0,22.0,05000US51550,51,550,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Chesapeake city, Virginia",5465.0,703.0,23.0,05000US51550,51,550,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Chesapeake city, Virginia",450.0,200.0,24.0,05000US51550,51,550,S,Owner,Moderate overcrowding,All,All
"Chesapeake city, Virginia",15.0,24.0,25.0,05000US51550,51,550,S,Owner,Moderate overcrowding,30% AMI or less,All
"Chesapeake city, Virginia",0.0,161.0,26.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Chesapeake city, Virginia",15.0,24.0,27.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Chesapeake city, Virginia",0.0,161.0,28.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Chesapeake city, Virginia",95.0,107.0,29.0,05000US51550,51,550,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Chesapeake city, Virginia",40.0,71.0,30.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Chesapeake city, Virginia",50.0,82.0,31.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Chesapeake city, Virginia",0.0,161.0,32.0,05000US51550,51,550,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Chesapeake city, Virginia",85.0,64.0,33.0,05000US51550,51,550,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Chesapeake city, Virginia",35.0,46.0,34.0,05000US51550,51,550,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Chesapeake city, Virginia",50.0,45.0,35.0,05000US51550,51,550,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
