name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Spotsylvania County, Virginia",40855.0,580.0,1.0,05000US51177,51,177,T,All,All,All,All
"Spotsylvania County, Virginia",33355.0,828.0,2.0,05000US51177,51,177,S,Owner,All,All,All
"Spotsylvania County, Virginia",33190.0,820.0,3.0,05000US51177,51,177,S,Owner,No overcrowding,All,All
"Spotsylvania County, Virginia",2445.0,501.0,4.0,05000US51177,51,177,S,Owner,No overcrowding,30% AMI or less,All
"Spotsylvania County, Virginia",1440.0,412.0,5.0,05000US51177,51,177,D,Owner,No overcrowding,30% AMI or less,1 family household
"Spotsylvania County, Virginia",110.0,116.0,6.0,05000US51177,51,177,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Spotsylvania County, Virginia",890.0,265.0,7.0,05000US51177,51,177,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Spotsylvania County, Virginia",3690.0,617.0,8.0,05000US51177,51,177,S,Owner,No overcrowding,30.1-50% AMI,All
"Spotsylvania County, Virginia",2415.0,436.0,9.0,05000US51177,51,177,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Spotsylvania County, Virginia",70.0,71.0,10.0,05000US51177,51,177,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Spotsylvania County, Virginia",1200.0,342.0,11.0,05000US51177,51,177,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Spotsylvania County, Virginia",7235.0,708.0,12.0,05000US51177,51,177,S,Owner,No overcrowding,50.1-80% AMI,All
"Spotsylvania County, Virginia",5495.0,642.0,13.0,05000US51177,51,177,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Spotsylvania County, Virginia",115.0,86.0,14.0,05000US51177,51,177,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Spotsylvania County, Virginia",1625.0,419.0,15.0,05000US51177,51,177,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
