name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All,All
"Albemarle County, Virginia",23485.0,846.0,3.0,05000US51003,51,003,S,Owner,No overcrowding,All,All
"Albemarle County, Virginia",1100.0,243.0,4.0,05000US51003,51,003,S,Owner,No overcrowding,30% AMI or less,All
"Albemarle County, Virginia",420.0,150.0,5.0,05000US51003,51,003,D,Owner,No overcrowding,30% AMI or less,1 family household
"Albemarle County, Virginia",0.0,161.0,6.0,05000US51003,51,003,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Albemarle County, Virginia",680.0,191.0,7.0,05000US51003,51,003,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Albemarle County, Virginia",1580.0,332.0,8.0,05000US51003,51,003,S,Owner,No overcrowding,30.1-50% AMI,All
"Albemarle County, Virginia",790.0,243.0,9.0,05000US51003,51,003,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Albemarle County, Virginia",0.0,161.0,10.0,05000US51003,51,003,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Albemarle County, Virginia",790.0,188.0,11.0,05000US51003,51,003,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Albemarle County, Virginia",2395.0,405.0,12.0,05000US51003,51,003,S,Owner,No overcrowding,50.1-80% AMI,All
"Albemarle County, Virginia",1490.0,324.0,13.0,05000US51003,51,003,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Albemarle County, Virginia",20.0,27.0,14.0,05000US51003,51,003,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Albemarle County, Virginia",885.0,249.0,15.0,05000US51003,51,003,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Albemarle County, Virginia",1955.0,469.0,16.0,05000US51003,51,003,S,Owner,No overcrowding,80.1-95% AMI,All
"Albemarle County, Virginia",1230.0,324.0,17.0,05000US51003,51,003,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Albemarle County, Virginia",40.0,47.0,18.0,05000US51003,51,003,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Albemarle County, Virginia",685.0,269.0,19.0,05000US51003,51,003,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Albemarle County, Virginia",16450.0,815.0,20.0,05000US51003,51,003,S,Owner,No overcrowding,95.1% AMI and above,All
"Albemarle County, Virginia",13430.0,733.0,21.0,05000US51003,51,003,D,Owner,No overcrowding,95.1% AMI and above,1 family household
