name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Salem city, Virginia",9680.0,383.0,1.0,05000US51775,51,775,T,All,All,All,All
"Salem city, Virginia",6740.0,358.0,2.0,05000US51775,51,775,S,Owner,All,All,All
"Salem city, Virginia",6740.0,358.0,3.0,05000US51775,51,775,S,Owner,No overcrowding,All,All
"Salem city, Virginia",485.0,178.0,4.0,05000US51775,51,775,S,Owner,No overcrowding,30% AMI or less,All
"Salem city, Virginia",45.0,47.0,5.0,05000US51775,51,775,D,Owner,No overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,6.0,05000US51775,51,775,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",435.0,170.0,7.0,05000US51775,51,775,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",235.0,117.0,8.0,05000US51775,51,775,S,Owner,No overcrowding,30.1-50% AMI,All
"Salem city, Virginia",110.0,86.0,9.0,05000US51775,51,775,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,10.0,05000US51775,51,775,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",125.0,89.0,11.0,05000US51775,51,775,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",945.0,262.0,12.0,05000US51775,51,775,S,Owner,No overcrowding,50.1-80% AMI,All
"Salem city, Virginia",470.0,184.0,13.0,05000US51775,51,775,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",20.0,33.0,14.0,05000US51775,51,775,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",455.0,186.0,15.0,05000US51775,51,775,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",555.0,224.0,16.0,05000US51775,51,775,S,Owner,No overcrowding,80.1-95% AMI,All
"Salem city, Virginia",430.0,201.0,17.0,05000US51775,51,775,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",0.0,161.0,18.0,05000US51775,51,775,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",125.0,108.0,19.0,05000US51775,51,775,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",4525.0,376.0,20.0,05000US51775,51,775,S,Owner,No overcrowding,95.1% AMI and above,All
"Salem city, Virginia",3625.0,344.0,21.0,05000US51775,51,775,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",180.0,140.0,22.0,05000US51775,51,775,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",720.0,221.0,23.0,05000US51775,51,775,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Salem city, Virginia",0.0,161.0,24.0,05000US51775,51,775,S,Owner,Moderate overcrowding,All,All
"Salem city, Virginia",0.0,161.0,25.0,05000US51775,51,775,S,Owner,Moderate overcrowding,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,26.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,27.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",0.0,161.0,28.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",0.0,161.0,29.0,05000US51775,51,775,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Salem city, Virginia",0.0,161.0,30.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,31.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,32.0,05000US51775,51,775,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,33.0,05000US51775,51,775,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Salem city, Virginia",0.0,161.0,34.0,05000US51775,51,775,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",0.0,161.0,35.0,05000US51775,51,775,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,36.0,05000US51775,51,775,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,37.0,05000US51775,51,775,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,38.0,05000US51775,51,775,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",0.0,161.0,39.0,05000US51775,51,775,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,40.0,05000US51775,51,775,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,41.0,05000US51775,51,775,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,42.0,05000US51775,51,775,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",0.0,161.0,43.0,05000US51775,51,775,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",0.0,161.0,44.0,05000US51775,51,775,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"Salem city, Virginia",0.0,161.0,45.0,05000US51775,51,775,S,Owner,Severe overcrowding,All,All
"Salem city, Virginia",0.0,161.0,46.0,05000US51775,51,775,S,Owner,Severe overcrowding,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,47.0,05000US51775,51,775,D,Owner,Severe overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,48.0,05000US51775,51,775,D,Owner,Severe overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",0.0,161.0,49.0,05000US51775,51,775,D,Owner,Severe overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",0.0,161.0,50.0,05000US51775,51,775,S,Owner,Severe overcrowding,30.1-50% AMI,All
"Salem city, Virginia",0.0,161.0,51.0,05000US51775,51,775,D,Owner,Severe overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,52.0,05000US51775,51,775,D,Owner,Severe overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,53.0,05000US51775,51,775,D,Owner,Severe overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,54.0,05000US51775,51,775,S,Owner,Severe overcrowding,50.1-80% AMI,All
"Salem city, Virginia",0.0,161.0,55.0,05000US51775,51,775,D,Owner,Severe overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",0.0,161.0,56.0,05000US51775,51,775,D,Owner,Severe overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,57.0,05000US51775,51,775,D,Owner,Severe overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,58.0,05000US51775,51,775,S,Owner,Severe overcrowding,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,59.0,05000US51775,51,775,D,Owner,Severe overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",0.0,161.0,60.0,05000US51775,51,775,D,Owner,Severe overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,61.0,05000US51775,51,775,D,Owner,Severe overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,62.0,05000US51775,51,775,S,Owner,Severe overcrowding,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,63.0,05000US51775,51,775,D,Owner,Severe overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",0.0,161.0,64.0,05000US51775,51,775,D,Owner,Severe overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",0.0,161.0,65.0,05000US51775,51,775,D,Owner,Severe overcrowding,95.1% AMI and above,Non-family household
"Salem city, Virginia",2940.0,389.0,66.0,05000US51775,51,775,S,Renter,All,All,All
"Salem city, Virginia",2925.0,386.0,67.0,05000US51775,51,775,S,Renter,No overcrowding,All,All
"Salem city, Virginia",460.0,224.0,68.0,05000US51775,51,775,S,Renter,No overcrowding,30% AMI or less,All
"Salem city, Virginia",210.0,163.0,69.0,05000US51775,51,775,D,Renter,No overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,70.0,05000US51775,51,775,D,Renter,No overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",255.0,153.0,71.0,05000US51775,51,775,D,Renter,No overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",635.0,232.0,72.0,05000US51775,51,775,S,Renter,No overcrowding,30.1-50% AMI,All
"Salem city, Virginia",400.0,203.0,73.0,05000US51775,51,775,D,Renter,No overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,74.0,05000US51775,51,775,D,Renter,No overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",230.0,125.0,75.0,05000US51775,51,775,D,Renter,No overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",900.0,226.0,76.0,05000US51775,51,775,S,Renter,No overcrowding,50.1-80% AMI,All
"Salem city, Virginia",320.0,145.0,77.0,05000US51775,51,775,D,Renter,No overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",0.0,161.0,78.0,05000US51775,51,775,D,Renter,No overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",580.0,217.0,79.0,05000US51775,51,775,D,Renter,No overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",240.0,121.0,80.0,05000US51775,51,775,S,Renter,No overcrowding,80.1-95% AMI,All
"Salem city, Virginia",100.0,75.0,81.0,05000US51775,51,775,D,Renter,No overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",35.0,57.0,82.0,05000US51775,51,775,D,Renter,No overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",110.0,70.0,83.0,05000US51775,51,775,D,Renter,No overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",690.0,234.0,84.0,05000US51775,51,775,S,Renter,No overcrowding,95.1% AMI and above,All
"Salem city, Virginia",350.0,202.0,85.0,05000US51775,51,775,D,Renter,No overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",0.0,161.0,86.0,05000US51775,51,775,D,Renter,No overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",340.0,174.0,87.0,05000US51775,51,775,D,Renter,No overcrowding,95.1% AMI and above,Non-family household
"Salem city, Virginia",15.0,22.0,88.0,05000US51775,51,775,S,Renter,Moderate overcrowding,All,All
"Salem city, Virginia",0.0,161.0,89.0,05000US51775,51,775,S,Renter,Moderate overcrowding,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,90.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,91.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",0.0,161.0,92.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",0.0,161.0,93.0,05000US51775,51,775,S,Renter,Moderate overcrowding,30.1-50% AMI,All
"Salem city, Virginia",0.0,161.0,94.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,95.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,96.0,05000US51775,51,775,D,Renter,Moderate overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",15.0,22.0,97.0,05000US51775,51,775,S,Renter,Moderate overcrowding,50.1-80% AMI,All
"Salem city, Virginia",15.0,22.0,98.0,05000US51775,51,775,D,Renter,Moderate overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",0.0,161.0,99.0,05000US51775,51,775,D,Renter,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,100.0,05000US51775,51,775,D,Renter,Moderate overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,101.0,05000US51775,51,775,S,Renter,Moderate overcrowding,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,102.0,05000US51775,51,775,D,Renter,Moderate overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",0.0,161.0,103.0,05000US51775,51,775,D,Renter,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,104.0,05000US51775,51,775,D,Renter,Moderate overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,105.0,05000US51775,51,775,S,Renter,Moderate overcrowding,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,106.0,05000US51775,51,775,D,Renter,Moderate overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",0.0,161.0,107.0,05000US51775,51,775,D,Renter,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",0.0,161.0,108.0,05000US51775,51,775,D,Renter,Moderate overcrowding,95.1% AMI and above,Non-family household
"Salem city, Virginia",0.0,161.0,109.0,05000US51775,51,775,S,Renter,Severe overcrowding,All,All
"Salem city, Virginia",0.0,161.0,110.0,05000US51775,51,775,S,Renter,Severe overcrowding,30% AMI or less,All
"Salem city, Virginia",0.0,161.0,111.0,05000US51775,51,775,D,Renter,Severe overcrowding,30% AMI or less,1 family household
"Salem city, Virginia",0.0,161.0,112.0,05000US51775,51,775,D,Renter,Severe overcrowding,30% AMI or less,2+ families in household
"Salem city, Virginia",0.0,161.0,113.0,05000US51775,51,775,D,Renter,Severe overcrowding,30% AMI or less,Non-family household
"Salem city, Virginia",0.0,161.0,114.0,05000US51775,51,775,S,Renter,Severe overcrowding,30.1-50% AMI,All
"Salem city, Virginia",0.0,161.0,115.0,05000US51775,51,775,D,Renter,Severe overcrowding,30.1-50% AMI,1 family household
"Salem city, Virginia",0.0,161.0,116.0,05000US51775,51,775,D,Renter,Severe overcrowding,30.1-50% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,117.0,05000US51775,51,775,D,Renter,Severe overcrowding,30.1-50% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,118.0,05000US51775,51,775,S,Renter,Severe overcrowding,50.1-80% AMI,All
"Salem city, Virginia",0.0,161.0,119.0,05000US51775,51,775,D,Renter,Severe overcrowding,50.1-80% AMI,1 family household
"Salem city, Virginia",0.0,161.0,120.0,05000US51775,51,775,D,Renter,Severe overcrowding,50.1-80% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,121.0,05000US51775,51,775,D,Renter,Severe overcrowding,50.1-80% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,122.0,05000US51775,51,775,S,Renter,Severe overcrowding,80.1-95% AMI,All
"Salem city, Virginia",0.0,161.0,123.0,05000US51775,51,775,D,Renter,Severe overcrowding,80.1-95% AMI,1 family household
"Salem city, Virginia",0.0,161.0,124.0,05000US51775,51,775,D,Renter,Severe overcrowding,80.1-95% AMI,2+ families in household
"Salem city, Virginia",0.0,161.0,125.0,05000US51775,51,775,D,Renter,Severe overcrowding,80.1-95% AMI,Non-family household
"Salem city, Virginia",0.0,161.0,126.0,05000US51775,51,775,S,Renter,Severe overcrowding,95.1% AMI and above,All
"Salem city, Virginia",0.0,161.0,127.0,05000US51775,51,775,D,Renter,Severe overcrowding,95.1% AMI and above,1 family household
"Salem city, Virginia",0.0,161.0,128.0,05000US51775,51,775,D,Renter,Severe overcrowding,95.1% AMI and above,2+ families in household
"Salem city, Virginia",0.0,161.0,129.0,05000US51775,51,775,D,Renter,Severe overcrowding,95.1% AMI and above,Non-family household
