name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All,All
"Bedford County, Virginia",22050.0,699.0,3.0,05000US51019,51,019,S,Owner,No overcrowding,All,All
"Bedford County, Virginia",1070.0,271.0,4.0,05000US51019,51,019,S,Owner,No overcrowding,30% AMI or less,All
"Bedford County, Virginia",460.0,162.0,5.0,05000US51019,51,019,D,Owner,No overcrowding,30% AMI or less,1 family household
"Bedford County, Virginia",0.0,161.0,6.0,05000US51019,51,019,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Bedford County, Virginia",610.0,240.0,7.0,05000US51019,51,019,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Bedford County, Virginia",1690.0,363.0,8.0,05000US51019,51,019,S,Owner,No overcrowding,30.1-50% AMI,All
"Bedford County, Virginia",935.0,275.0,9.0,05000US51019,51,019,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Bedford County, Virginia",45.0,71.0,10.0,05000US51019,51,019,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Bedford County, Virginia",710.0,263.0,11.0,05000US51019,51,019,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Bedford County, Virginia",3415.0,474.0,12.0,05000US51019,51,019,S,Owner,No overcrowding,50.1-80% AMI,All
"Bedford County, Virginia",2220.0,329.0,13.0,05000US51019,51,019,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Bedford County, Virginia",55.0,57.0,14.0,05000US51019,51,019,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Bedford County, Virginia",1145.0,296.0,15.0,05000US51019,51,019,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Bedford County, Virginia",1355.0,324.0,16.0,05000US51019,51,019,S,Owner,No overcrowding,80.1-95% AMI,All
"Bedford County, Virginia",855.0,261.0,17.0,05000US51019,51,019,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Bedford County, Virginia",0.0,161.0,18.0,05000US51019,51,019,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Bedford County, Virginia",500.0,177.0,19.0,05000US51019,51,019,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Bedford County, Virginia",14515.0,650.0,20.0,05000US51019,51,019,S,Owner,No overcrowding,95.1% AMI and above,All
"Bedford County, Virginia",12260.0,656.0,21.0,05000US51019,51,019,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Bedford County, Virginia",205.0,145.0,22.0,05000US51019,51,019,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Bedford County, Virginia",2055.0,415.0,23.0,05000US51019,51,019,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Bedford County, Virginia",130.0,149.0,24.0,05000US51019,51,019,S,Owner,Moderate overcrowding,All,All
"Bedford County, Virginia",0.0,161.0,25.0,05000US51019,51,019,S,Owner,Moderate overcrowding,30% AMI or less,All
"Bedford County, Virginia",0.0,161.0,26.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Bedford County, Virginia",0.0,161.0,27.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Bedford County, Virginia",0.0,161.0,28.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Bedford County, Virginia",0.0,161.0,29.0,05000US51019,51,019,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Bedford County, Virginia",0.0,161.0,30.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Bedford County, Virginia",0.0,161.0,31.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Bedford County, Virginia",0.0,161.0,32.0,05000US51019,51,019,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Bedford County, Virginia",15.0,23.0,33.0,05000US51019,51,019,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Bedford County, Virginia",15.0,23.0,34.0,05000US51019,51,019,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Bedford County, Virginia",0.0,161.0,35.0,05000US51019,51,019,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Bedford County, Virginia",0.0,161.0,36.0,05000US51019,51,019,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"Bedford County, Virginia",0.0,161.0,37.0,05000US51019,51,019,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"Bedford County, Virginia",0.0,161.0,38.0,05000US51019,51,019,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"Bedford County, Virginia",0.0,161.0,39.0,05000US51019,51,019,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Bedford County, Virginia",0.0,161.0,40.0,05000US51019,51,019,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"Bedford County, Virginia",120.0,146.0,41.0,05000US51019,51,019,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"Bedford County, Virginia",45.0,60.0,42.0,05000US51019,51,019,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"Bedford County, Virginia",70.0,120.0,43.0,05000US51019,51,019,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Bedford County, Virginia",0.0,161.0,44.0,05000US51019,51,019,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"Bedford County, Virginia",20.0,39.0,45.0,05000US51019,51,019,S,Owner,Severe overcrowding,All,All
"Bedford County, Virginia",0.0,161.0,46.0,05000US51019,51,019,S,Owner,Severe overcrowding,30% AMI or less,All
