name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Gloucester County, Virginia",14380.0,432.0,1.0,05000US51073,51,073,T,All,All,All,All
"Gloucester County, Virginia",11495.0,586.0,2.0,05000US51073,51,073,S,Owner,All,All,All
"Gloucester County, Virginia",11470.0,586.0,3.0,05000US51073,51,073,S,Owner,No overcrowding,All,All
"Gloucester County, Virginia",555.0,200.0,4.0,05000US51073,51,073,S,Owner,No overcrowding,30% AMI or less,All
"Gloucester County, Virginia",320.0,160.0,5.0,05000US51073,51,073,D,Owner,No overcrowding,30% AMI or less,1 family household
"Gloucester County, Virginia",20.0,32.0,6.0,05000US51073,51,073,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Gloucester County, Virginia",215.0,120.0,7.0,05000US51073,51,073,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Gloucester County, Virginia",880.0,226.0,8.0,05000US51073,51,073,S,Owner,No overcrowding,30.1-50% AMI,All
"Gloucester County, Virginia",540.0,209.0,9.0,05000US51073,51,073,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Gloucester County, Virginia",30.0,51.0,10.0,05000US51073,51,073,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Gloucester County, Virginia",310.0,149.0,11.0,05000US51073,51,073,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Gloucester County, Virginia",2030.0,450.0,12.0,05000US51073,51,073,S,Owner,No overcrowding,50.1-80% AMI,All
"Gloucester County, Virginia",1350.0,333.0,13.0,05000US51073,51,073,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Gloucester County, Virginia",50.0,57.0,14.0,05000US51073,51,073,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Gloucester County, Virginia",630.0,283.0,15.0,05000US51073,51,073,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Gloucester County, Virginia",905.0,267.0,16.0,05000US51073,51,073,S,Owner,No overcrowding,80.1-95% AMI,All
"Gloucester County, Virginia",825.0,260.0,17.0,05000US51073,51,073,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,18.0,05000US51073,51,073,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Gloucester County, Virginia",80.0,68.0,19.0,05000US51073,51,073,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Gloucester County, Virginia",7100.0,529.0,20.0,05000US51073,51,073,S,Owner,No overcrowding,95.1% AMI and above,All
"Gloucester County, Virginia",5730.0,518.0,21.0,05000US51073,51,073,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Gloucester County, Virginia",210.0,141.0,22.0,05000US51073,51,073,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Gloucester County, Virginia",1165.0,386.0,23.0,05000US51073,51,073,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Gloucester County, Virginia",25.0,46.0,24.0,05000US51073,51,073,S,Owner,Moderate overcrowding,All,All
"Gloucester County, Virginia",0.0,161.0,25.0,05000US51073,51,073,S,Owner,Moderate overcrowding,30% AMI or less,All
"Gloucester County, Virginia",0.0,161.0,26.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Gloucester County, Virginia",0.0,161.0,27.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Gloucester County, Virginia",0.0,161.0,28.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Gloucester County, Virginia",0.0,161.0,29.0,05000US51073,51,073,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Gloucester County, Virginia",0.0,161.0,30.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,31.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,32.0,05000US51073,51,073,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"Gloucester County, Virginia",0.0,161.0,33.0,05000US51073,51,073,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"Gloucester County, Virginia",0.0,161.0,34.0,05000US51073,51,073,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,35.0,05000US51073,51,073,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,36.0,05000US51073,51,073,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"Gloucester County, Virginia",0.0,161.0,37.0,05000US51073,51,073,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"Gloucester County, Virginia",0.0,161.0,38.0,05000US51073,51,073,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,39.0,05000US51073,51,073,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,40.0,05000US51073,51,073,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"Gloucester County, Virginia",25.0,46.0,41.0,05000US51073,51,073,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"Gloucester County, Virginia",25.0,46.0,42.0,05000US51073,51,073,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"Gloucester County, Virginia",0.0,161.0,43.0,05000US51073,51,073,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"Gloucester County, Virginia",0.0,161.0,44.0,05000US51073,51,073,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"Gloucester County, Virginia",0.0,161.0,45.0,05000US51073,51,073,S,Owner,Severe overcrowding,All,All
"Gloucester County, Virginia",0.0,161.0,46.0,05000US51073,51,073,S,Owner,Severe overcrowding,30% AMI or less,All
"Gloucester County, Virginia",0.0,161.0,47.0,05000US51073,51,073,D,Owner,Severe overcrowding,30% AMI or less,1 family household
"Gloucester County, Virginia",0.0,161.0,48.0,05000US51073,51,073,D,Owner,Severe overcrowding,30% AMI or less,2+ families in household
"Gloucester County, Virginia",0.0,161.0,49.0,05000US51073,51,073,D,Owner,Severe overcrowding,30% AMI or less,Non-family household
"Gloucester County, Virginia",0.0,161.0,50.0,05000US51073,51,073,S,Owner,Severe overcrowding,30.1-50% AMI,All
"Gloucester County, Virginia",0.0,161.0,51.0,05000US51073,51,073,D,Owner,Severe overcrowding,30.1-50% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,52.0,05000US51073,51,073,D,Owner,Severe overcrowding,30.1-50% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,53.0,05000US51073,51,073,D,Owner,Severe overcrowding,30.1-50% AMI,Non-family household
"Gloucester County, Virginia",0.0,161.0,54.0,05000US51073,51,073,S,Owner,Severe overcrowding,50.1-80% AMI,All
"Gloucester County, Virginia",0.0,161.0,55.0,05000US51073,51,073,D,Owner,Severe overcrowding,50.1-80% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,56.0,05000US51073,51,073,D,Owner,Severe overcrowding,50.1-80% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,57.0,05000US51073,51,073,D,Owner,Severe overcrowding,50.1-80% AMI,Non-family household
"Gloucester County, Virginia",0.0,161.0,58.0,05000US51073,51,073,S,Owner,Severe overcrowding,80.1-95% AMI,All
"Gloucester County, Virginia",0.0,161.0,59.0,05000US51073,51,073,D,Owner,Severe overcrowding,80.1-95% AMI,1 family household
"Gloucester County, Virginia",0.0,161.0,60.0,05000US51073,51,073,D,Owner,Severe overcrowding,80.1-95% AMI,2+ families in household
"Gloucester County, Virginia",0.0,161.0,61.0,05000US51073,51,073,D,Owner,Severe overcrowding,80.1-95% AMI,Non-family household
"Gloucester County, Virginia",0.0,161.0,62.0,05000US51073,51,073,S,Owner,Severe overcrowding,95.1% AMI and above,All
