name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"King George County, Virginia",7695.0,321.0,1.0,05000US51099,51,099,T,All,All,All,All
"King George County, Virginia",5925.0,377.0,2.0,05000US51099,51,099,S,Owner,All,All,All
"King George County, Virginia",5895.0,387.0,3.0,05000US51099,51,099,S,Owner,No overcrowding,All,All
"King George County, Virginia",225.0,91.0,4.0,05000US51099,51,099,S,Owner,No overcrowding,30% AMI or less,All
"King George County, Virginia",110.0,75.0,5.0,05000US51099,51,099,D,Owner,No overcrowding,30% AMI or less,1 family household
"King George County, Virginia",0.0,161.0,6.0,05000US51099,51,099,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"King George County, Virginia",110.0,74.0,7.0,05000US51099,51,099,D,Owner,No overcrowding,30% AMI or less,Non-family household
"King George County, Virginia",360.0,157.0,8.0,05000US51099,51,099,S,Owner,No overcrowding,30.1-50% AMI,All
"King George County, Virginia",245.0,137.0,9.0,05000US51099,51,099,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"King George County, Virginia",0.0,161.0,10.0,05000US51099,51,099,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"King George County, Virginia",115.0,81.0,11.0,05000US51099,51,099,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"King George County, Virginia",650.0,201.0,12.0,05000US51099,51,099,S,Owner,No overcrowding,50.1-80% AMI,All
"King George County, Virginia",415.0,166.0,13.0,05000US51099,51,099,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"King George County, Virginia",10.0,21.0,14.0,05000US51099,51,099,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"King George County, Virginia",225.0,119.0,15.0,05000US51099,51,099,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"King George County, Virginia",470.0,176.0,16.0,05000US51099,51,099,S,Owner,No overcrowding,80.1-95% AMI,All
"King George County, Virginia",325.0,149.0,17.0,05000US51099,51,099,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"King George County, Virginia",0.0,161.0,18.0,05000US51099,51,099,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"King George County, Virginia",145.0,78.0,19.0,05000US51099,51,099,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"King George County, Virginia",4195.0,365.0,20.0,05000US51099,51,099,S,Owner,No overcrowding,95.1% AMI and above,All
"King George County, Virginia",3335.0,375.0,21.0,05000US51099,51,099,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"King George County, Virginia",90.0,86.0,22.0,05000US51099,51,099,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"King George County, Virginia",765.0,233.0,23.0,05000US51099,51,099,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"King George County, Virginia",30.0,39.0,24.0,05000US51099,51,099,S,Owner,Moderate overcrowding,All,All
"King George County, Virginia",0.0,161.0,25.0,05000US51099,51,099,S,Owner,Moderate overcrowding,30% AMI or less,All
"King George County, Virginia",0.0,161.0,26.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"King George County, Virginia",0.0,161.0,27.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"King George County, Virginia",0.0,161.0,28.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"King George County, Virginia",15.0,31.0,29.0,05000US51099,51,099,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"King George County, Virginia",15.0,31.0,30.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"King George County, Virginia",0.0,161.0,31.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,32.0,05000US51099,51,099,D,Owner,Moderate overcrowding,30.1-50% AMI,Non-family household
"King George County, Virginia",0.0,161.0,33.0,05000US51099,51,099,S,Owner,Moderate overcrowding,50.1-80% AMI,All
"King George County, Virginia",0.0,161.0,34.0,05000US51099,51,099,D,Owner,Moderate overcrowding,50.1-80% AMI,1 family household
"King George County, Virginia",0.0,161.0,35.0,05000US51099,51,099,D,Owner,Moderate overcrowding,50.1-80% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,36.0,05000US51099,51,099,D,Owner,Moderate overcrowding,50.1-80% AMI,Non-family household
"King George County, Virginia",15.0,24.0,37.0,05000US51099,51,099,S,Owner,Moderate overcrowding,80.1-95% AMI,All
"King George County, Virginia",0.0,161.0,38.0,05000US51099,51,099,D,Owner,Moderate overcrowding,80.1-95% AMI,1 family household
"King George County, Virginia",15.0,24.0,39.0,05000US51099,51,099,D,Owner,Moderate overcrowding,80.1-95% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,40.0,05000US51099,51,099,D,Owner,Moderate overcrowding,80.1-95% AMI,Non-family household
"King George County, Virginia",0.0,161.0,41.0,05000US51099,51,099,S,Owner,Moderate overcrowding,95.1% AMI and above,All
"King George County, Virginia",0.0,161.0,42.0,05000US51099,51,099,D,Owner,Moderate overcrowding,95.1% AMI and above,1 family household
"King George County, Virginia",0.0,161.0,43.0,05000US51099,51,099,D,Owner,Moderate overcrowding,95.1% AMI and above,2+ families in household
"King George County, Virginia",0.0,161.0,44.0,05000US51099,51,099,D,Owner,Moderate overcrowding,95.1% AMI and above,Non-family household
"King George County, Virginia",0.0,161.0,45.0,05000US51099,51,099,S,Owner,Severe overcrowding,All,All
"King George County, Virginia",0.0,161.0,46.0,05000US51099,51,099,S,Owner,Severe overcrowding,30% AMI or less,All
"King George County, Virginia",0.0,161.0,47.0,05000US51099,51,099,D,Owner,Severe overcrowding,30% AMI or less,1 family household
"King George County, Virginia",0.0,161.0,48.0,05000US51099,51,099,D,Owner,Severe overcrowding,30% AMI or less,2+ families in household
"King George County, Virginia",0.0,161.0,49.0,05000US51099,51,099,D,Owner,Severe overcrowding,30% AMI or less,Non-family household
"King George County, Virginia",0.0,161.0,50.0,05000US51099,51,099,S,Owner,Severe overcrowding,30.1-50% AMI,All
"King George County, Virginia",0.0,161.0,51.0,05000US51099,51,099,D,Owner,Severe overcrowding,30.1-50% AMI,1 family household
"King George County, Virginia",0.0,161.0,52.0,05000US51099,51,099,D,Owner,Severe overcrowding,30.1-50% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,53.0,05000US51099,51,099,D,Owner,Severe overcrowding,30.1-50% AMI,Non-family household
"King George County, Virginia",0.0,161.0,54.0,05000US51099,51,099,S,Owner,Severe overcrowding,50.1-80% AMI,All
"King George County, Virginia",0.0,161.0,55.0,05000US51099,51,099,D,Owner,Severe overcrowding,50.1-80% AMI,1 family household
"King George County, Virginia",0.0,161.0,56.0,05000US51099,51,099,D,Owner,Severe overcrowding,50.1-80% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,57.0,05000US51099,51,099,D,Owner,Severe overcrowding,50.1-80% AMI,Non-family household
"King George County, Virginia",0.0,161.0,58.0,05000US51099,51,099,S,Owner,Severe overcrowding,80.1-95% AMI,All
"King George County, Virginia",0.0,161.0,59.0,05000US51099,51,099,D,Owner,Severe overcrowding,80.1-95% AMI,1 family household
"King George County, Virginia",0.0,161.0,60.0,05000US51099,51,099,D,Owner,Severe overcrowding,80.1-95% AMI,2+ families in household
"King George County, Virginia",0.0,161.0,61.0,05000US51099,51,099,D,Owner,Severe overcrowding,80.1-95% AMI,Non-family household
"King George County, Virginia",0.0,161.0,62.0,05000US51099,51,099,S,Owner,Severe overcrowding,95.1% AMI and above,All
"King George County, Virginia",0.0,161.0,63.0,05000US51099,51,099,D,Owner,Severe overcrowding,95.1% AMI and above,1 family household
"King George County, Virginia",0.0,161.0,64.0,05000US51099,51,099,D,Owner,Severe overcrowding,95.1% AMI and above,2+ families in household
"King George County, Virginia",0.0,161.0,65.0,05000US51099,51,099,D,Owner,Severe overcrowding,95.1% AMI and above,Non-family household
"King George County, Virginia",1765.0,318.0,66.0,05000US51099,51,099,S,Renter,All,All,All
"King George County, Virginia",1765.0,318.0,67.0,05000US51099,51,099,S,Renter,No overcrowding,All,All
"King George County, Virginia",300.0,147.0,68.0,05000US51099,51,099,S,Renter,No overcrowding,30% AMI or less,All
"King George County, Virginia",245.0,126.0,69.0,05000US51099,51,099,D,Renter,No overcrowding,30% AMI or less,1 family household
"King George County, Virginia",0.0,161.0,70.0,05000US51099,51,099,D,Renter,No overcrowding,30% AMI or less,2+ families in household
"King George County, Virginia",55.0,71.0,71.0,05000US51099,51,099,D,Renter,No overcrowding,30% AMI or less,Non-family household
"King George County, Virginia",490.0,183.0,72.0,05000US51099,51,099,S,Renter,No overcrowding,30.1-50% AMI,All
"King George County, Virginia",350.0,149.0,73.0,05000US51099,51,099,D,Renter,No overcrowding,30.1-50% AMI,1 family household
"King George County, Virginia",15.0,28.0,74.0,05000US51099,51,099,D,Renter,No overcrowding,30.1-50% AMI,2+ families in household
"King George County, Virginia",125.0,106.0,75.0,05000US51099,51,099,D,Renter,No overcrowding,30.1-50% AMI,Non-family household
"King George County, Virginia",395.0,202.0,76.0,05000US51099,51,099,S,Renter,No overcrowding,50.1-80% AMI,All
"King George County, Virginia",340.0,186.0,77.0,05000US51099,51,099,D,Renter,No overcrowding,50.1-80% AMI,1 family household
"King George County, Virginia",0.0,161.0,78.0,05000US51099,51,099,D,Renter,No overcrowding,50.1-80% AMI,2+ families in household
"King George County, Virginia",60.0,60.0,79.0,05000US51099,51,099,D,Renter,No overcrowding,50.1-80% AMI,Non-family household
"King George County, Virginia",170.0,124.0,80.0,05000US51099,51,099,S,Renter,No overcrowding,80.1-95% AMI,All
"King George County, Virginia",40.0,52.0,81.0,05000US51099,51,099,D,Renter,No overcrowding,80.1-95% AMI,1 family household
"King George County, Virginia",40.0,63.0,82.0,05000US51099,51,099,D,Renter,No overcrowding,80.1-95% AMI,2+ families in household
"King George County, Virginia",95.0,92.0,83.0,05000US51099,51,099,D,Renter,No overcrowding,80.1-95% AMI,Non-family household
"King George County, Virginia",410.0,167.0,84.0,05000US51099,51,099,S,Renter,No overcrowding,95.1% AMI and above,All
"King George County, Virginia",205.0,117.0,85.0,05000US51099,51,099,D,Renter,No overcrowding,95.1% AMI and above,1 family household
"King George County, Virginia",20.0,31.0,86.0,05000US51099,51,099,D,Renter,No overcrowding,95.1% AMI and above,2+ families in household
"King George County, Virginia",185.0,117.0,87.0,05000US51099,51,099,D,Renter,No overcrowding,95.1% AMI and above,Non-family household
"King George County, Virginia",0.0,161.0,88.0,05000US51099,51,099,S,Renter,Moderate overcrowding,All,All
"King George County, Virginia",0.0,161.0,89.0,05000US51099,51,099,S,Renter,Moderate overcrowding,30% AMI or less,All
