name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All,All
"Fluvanna County, Virginia",7365.0,485.0,3.0,05000US51065,51,065,S,Owner,No overcrowding,All,All
"Fluvanna County, Virginia",625.0,272.0,4.0,05000US51065,51,065,S,Owner,No overcrowding,30% AMI or less,All
"Fluvanna County, Virginia",140.0,118.0,5.0,05000US51065,51,065,D,Owner,No overcrowding,30% AMI or less,1 family household
"Fluvanna County, Virginia",65.0,100.0,6.0,05000US51065,51,065,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Fluvanna County, Virginia",415.0,223.0,7.0,05000US51065,51,065,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Fluvanna County, Virginia",540.0,206.0,8.0,05000US51065,51,065,S,Owner,No overcrowding,30.1-50% AMI,All
"Fluvanna County, Virginia",275.0,128.0,9.0,05000US51065,51,065,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Fluvanna County, Virginia",25.0,41.0,10.0,05000US51065,51,065,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Fluvanna County, Virginia",245.0,141.0,11.0,05000US51065,51,065,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Fluvanna County, Virginia",1550.0,440.0,12.0,05000US51065,51,065,S,Owner,No overcrowding,50.1-80% AMI,All
"Fluvanna County, Virginia",925.0,322.0,13.0,05000US51065,51,065,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Fluvanna County, Virginia",0.0,161.0,14.0,05000US51065,51,065,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Fluvanna County, Virginia",625.0,276.0,15.0,05000US51065,51,065,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Fluvanna County, Virginia",635.0,230.0,16.0,05000US51065,51,065,S,Owner,No overcrowding,80.1-95% AMI,All
"Fluvanna County, Virginia",485.0,196.0,17.0,05000US51065,51,065,D,Owner,No overcrowding,80.1-95% AMI,1 family household
