name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Virginia Beach city, Virginia",161815.0,1317.0,1.0,05000US51810,51,810,T,All,All,All,All
"Virginia Beach city, Virginia",111055.0,1430.0,2.0,05000US51810,51,810,S,Owner,All,All,All
"Virginia Beach city, Virginia",110470.0,1468.0,3.0,05000US51810,51,810,S,Owner,No overcrowding,All,All
"Virginia Beach city, Virginia",3925.0,519.0,4.0,05000US51810,51,810,S,Owner,No overcrowding,30% AMI or less,All
"Virginia Beach city, Virginia",1580.0,393.0,5.0,05000US51810,51,810,D,Owner,No overcrowding,30% AMI or less,1 family household
"Virginia Beach city, Virginia",35.0,38.0,6.0,05000US51810,51,810,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Virginia Beach city, Virginia",2310.0,458.0,7.0,05000US51810,51,810,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Virginia Beach city, Virginia",4990.0,621.0,8.0,05000US51810,51,810,S,Owner,No overcrowding,30.1-50% AMI,All
"Virginia Beach city, Virginia",2705.0,470.0,9.0,05000US51810,51,810,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Virginia Beach city, Virginia",125.0,80.0,10.0,05000US51810,51,810,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Virginia Beach city, Virginia",2160.0,366.0,11.0,05000US51810,51,810,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Virginia Beach city, Virginia",13680.0,1053.0,12.0,05000US51810,51,810,S,Owner,No overcrowding,50.1-80% AMI,All
"Virginia Beach city, Virginia",8745.0,839.0,13.0,05000US51810,51,810,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Virginia Beach city, Virginia",340.0,139.0,14.0,05000US51810,51,810,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Virginia Beach city, Virginia",4595.0,656.0,15.0,05000US51810,51,810,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Virginia Beach city, Virginia",9315.0,893.0,16.0,05000US51810,51,810,S,Owner,No overcrowding,80.1-95% AMI,All
"Virginia Beach city, Virginia",5845.0,597.0,17.0,05000US51810,51,810,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Virginia Beach city, Virginia",320.0,124.0,18.0,05000US51810,51,810,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Virginia Beach city, Virginia",3150.0,544.0,19.0,05000US51810,51,810,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
"Virginia Beach city, Virginia",78560.0,1660.0,20.0,05000US51810,51,810,S,Owner,No overcrowding,95.1% AMI and above,All
"Virginia Beach city, Virginia",61860.0,1610.0,21.0,05000US51810,51,810,D,Owner,No overcrowding,95.1% AMI and above,1 family household
"Virginia Beach city, Virginia",1990.0,379.0,22.0,05000US51810,51,810,D,Owner,No overcrowding,95.1% AMI and above,2+ families in household
"Virginia Beach city, Virginia",14710.0,1118.0,23.0,05000US51810,51,810,D,Owner,No overcrowding,95.1% AMI and above,Non-family household
"Virginia Beach city, Virginia",420.0,180.0,24.0,05000US51810,51,810,S,Owner,Moderate overcrowding,All,All
"Virginia Beach city, Virginia",25.0,46.0,25.0,05000US51810,51,810,S,Owner,Moderate overcrowding,30% AMI or less,All
"Virginia Beach city, Virginia",25.0,46.0,26.0,05000US51810,51,810,D,Owner,Moderate overcrowding,30% AMI or less,1 family household
"Virginia Beach city, Virginia",0.0,161.0,27.0,05000US51810,51,810,D,Owner,Moderate overcrowding,30% AMI or less,2+ families in household
"Virginia Beach city, Virginia",0.0,161.0,28.0,05000US51810,51,810,D,Owner,Moderate overcrowding,30% AMI or less,Non-family household
"Virginia Beach city, Virginia",75.0,93.0,29.0,05000US51810,51,810,S,Owner,Moderate overcrowding,30.1-50% AMI,All
"Virginia Beach city, Virginia",75.0,93.0,30.0,05000US51810,51,810,D,Owner,Moderate overcrowding,30.1-50% AMI,1 family household
"Virginia Beach city, Virginia",0.0,161.0,31.0,05000US51810,51,810,D,Owner,Moderate overcrowding,30.1-50% AMI,2+ families in household
