name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Overcrowding,Household_Income,Family_Structure
"Prince William County, Virginia",121995.0,1161.0,1.0,05000US51153,51,153,T,All,All,All,All
"Prince William County, Virginia",91665.0,1514.0,2.0,05000US51153,51,153,S,Owner,All,All,All
"Prince William County, Virginia",90480.0,1503.0,3.0,05000US51153,51,153,S,Owner,No overcrowding,All,All
"Prince William County, Virginia",3720.0,572.0,4.0,05000US51153,51,153,S,Owner,No overcrowding,30% AMI or less,All
"Prince William County, Virginia",2130.0,454.0,5.0,05000US51153,51,153,D,Owner,No overcrowding,30% AMI or less,1 family household
"Prince William County, Virginia",20.0,32.0,6.0,05000US51153,51,153,D,Owner,No overcrowding,30% AMI or less,2+ families in household
"Prince William County, Virginia",1575.0,375.0,7.0,05000US51153,51,153,D,Owner,No overcrowding,30% AMI or less,Non-family household
"Prince William County, Virginia",5935.0,797.0,8.0,05000US51153,51,153,S,Owner,No overcrowding,30.1-50% AMI,All
"Prince William County, Virginia",4335.0,687.0,9.0,05000US51153,51,153,D,Owner,No overcrowding,30.1-50% AMI,1 family household
"Prince William County, Virginia",25.0,42.0,10.0,05000US51153,51,153,D,Owner,No overcrowding,30.1-50% AMI,2+ families in household
"Prince William County, Virginia",1575.0,344.0,11.0,05000US51153,51,153,D,Owner,No overcrowding,30.1-50% AMI,Non-family household
"Prince William County, Virginia",14115.0,1134.0,12.0,05000US51153,51,153,S,Owner,No overcrowding,50.1-80% AMI,All
"Prince William County, Virginia",10225.0,1038.0,13.0,05000US51153,51,153,D,Owner,No overcrowding,50.1-80% AMI,1 family household
"Prince William County, Virginia",680.0,246.0,14.0,05000US51153,51,153,D,Owner,No overcrowding,50.1-80% AMI,2+ families in household
"Prince William County, Virginia",3210.0,573.0,15.0,05000US51153,51,153,D,Owner,No overcrowding,50.1-80% AMI,Non-family household
"Prince William County, Virginia",9320.0,866.0,16.0,05000US51153,51,153,S,Owner,No overcrowding,80.1-95% AMI,All
"Prince William County, Virginia",7055.0,743.0,17.0,05000US51153,51,153,D,Owner,No overcrowding,80.1-95% AMI,1 family household
"Prince William County, Virginia",420.0,209.0,18.0,05000US51153,51,153,D,Owner,No overcrowding,80.1-95% AMI,2+ families in household
"Prince William County, Virginia",1840.0,392.0,19.0,05000US51153,51,153,D,Owner,No overcrowding,80.1-95% AMI,Non-family household
