name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Augusta County, Virginia",5640.0,669.0,1.0,05000US51015,51,015,T,All,All,All,All
"Augusta County, Virginia",35.0,46.0,2.0,05000US51015,51,015,S,Substandard,All,All,All
"Augusta County, Virginia",5605.0,665.0,3.0,05000US51015,51,015,S,Standard,All,All,All
"Augusta County, Virginia",1250.0,323.0,4.0,05000US51015,51,015,S,Standard,RHUD30,All,All
"Augusta County, Virginia",470.0,180.0,5.0,05000US51015,51,015,S,Standard,RHUD30,30% AMI or less,All
"Augusta County, Virginia",215.0,120.0,6.0,05000US51015,51,015,D,Standard,RHUD30,30% AMI or less,0 or 1
"Augusta County, Virginia",200.0,155.0,7.0,05000US51015,51,015,D,Standard,RHUD30,30% AMI or less,2
"Augusta County, Virginia",50.0,50.0,8.0,05000US51015,51,015,D,Standard,RHUD30,30% AMI or less,3 or more
"Augusta County, Virginia",150.0,99.0,9.0,05000US51015,51,015,S,Standard,RHUD30,30.1-50% AMI,All
"Augusta County, Virginia",30.0,41.0,10.0,05000US51015,51,015,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Augusta County, Virginia",60.0,64.0,11.0,05000US51015,51,015,D,Standard,RHUD30,30.1-50% AMI,2
"Augusta County, Virginia",60.0,61.0,12.0,05000US51015,51,015,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Augusta County, Virginia",170.0,119.0,13.0,05000US51015,51,015,S,Standard,RHUD30,50.1-80% AMI,All
"Augusta County, Virginia",0.0,161.0,14.0,05000US51015,51,015,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Augusta County, Virginia",45.0,57.0,15.0,05000US51015,51,015,D,Standard,RHUD30,50.1-80% AMI,2
"Augusta County, Virginia",125.0,111.0,16.0,05000US51015,51,015,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Augusta County, Virginia",20.0,41.0,17.0,05000US51015,51,015,S,Standard,RHUD30,80.1-95% AMI,All
"Augusta County, Virginia",0.0,161.0,18.0,05000US51015,51,015,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Augusta County, Virginia",0.0,161.0,19.0,05000US51015,51,015,D,Standard,RHUD30,80.1-95% AMI,2
"Augusta County, Virginia",20.0,41.0,20.0,05000US51015,51,015,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Augusta County, Virginia",440.0,268.0,21.0,05000US51015,51,015,S,Standard,RHUD30,95.1% AMI and above,All
"Augusta County, Virginia",0.0,161.0,22.0,05000US51015,51,015,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Augusta County, Virginia",60.0,100.0,23.0,05000US51015,51,015,D,Standard,RHUD30,95.1% AMI and above,2
"Augusta County, Virginia",380.0,250.0,24.0,05000US51015,51,015,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Augusta County, Virginia",2190.0,478.0,25.0,05000US51015,51,015,S,Standard,RHUD50,All,All
"Augusta County, Virginia",380.0,240.0,26.0,05000US51015,51,015,S,Standard,RHUD50,30% AMI or less,All
"Augusta County, Virginia",0.0,161.0,27.0,05000US51015,51,015,D,Standard,RHUD50,30% AMI or less,0 or 1
"Augusta County, Virginia",180.0,151.0,28.0,05000US51015,51,015,D,Standard,RHUD50,30% AMI or less,2
"Augusta County, Virginia",200.0,205.0,29.0,05000US51015,51,015,D,Standard,RHUD50,30% AMI or less,3 or more
"Augusta County, Virginia",500.0,208.0,30.0,05000US51015,51,015,S,Standard,RHUD50,30.1-50% AMI,All
"Augusta County, Virginia",80.0,80.0,31.0,05000US51015,51,015,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Augusta County, Virginia",110.0,101.0,32.0,05000US51015,51,015,D,Standard,RHUD50,30.1-50% AMI,2
"Augusta County, Virginia",310.0,171.0,33.0,05000US51015,51,015,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Augusta County, Virginia",715.0,308.0,34.0,05000US51015,51,015,S,Standard,RHUD50,50.1-80% AMI,All
"Augusta County, Virginia",25.0,44.0,35.0,05000US51015,51,015,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Augusta County, Virginia",340.0,208.0,36.0,05000US51015,51,015,D,Standard,RHUD50,50.1-80% AMI,2
"Augusta County, Virginia",350.0,198.0,37.0,05000US51015,51,015,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Augusta County, Virginia",150.0,129.0,38.0,05000US51015,51,015,S,Standard,RHUD50,80.1-95% AMI,All
"Augusta County, Virginia",0.0,161.0,39.0,05000US51015,51,015,D,Standard,RHUD50,80.1-95% AMI,0 or 1
"Augusta County, Virginia",90.0,118.0,40.0,05000US51015,51,015,D,Standard,RHUD50,80.1-95% AMI,2
"Augusta County, Virginia",60.0,59.0,41.0,05000US51015,51,015,D,Standard,RHUD50,80.1-95% AMI,3 or more
"Augusta County, Virginia",450.0,221.0,42.0,05000US51015,51,015,S,Standard,RHUD50,95.1% AMI and above,All
"Augusta County, Virginia",0.0,161.0,43.0,05000US51015,51,015,D,Standard,RHUD50,95.1% AMI and above,0 or 1
"Augusta County, Virginia",245.0,188.0,44.0,05000US51015,51,015,D,Standard,RHUD50,95.1% AMI and above,2
"Augusta County, Virginia",200.0,115.0,45.0,05000US51015,51,015,D,Standard,RHUD50,95.1% AMI and above,3 or more
"Augusta County, Virginia",1590.0,436.0,46.0,05000US51015,51,015,S,Standard,RHUD80,All,All
"Augusta County, Virginia",100.0,116.0,47.0,05000US51015,51,015,S,Standard,RHUD80,30% AMI or less,All
"Augusta County, Virginia",50.0,79.0,48.0,05000US51015,51,015,D,Standard,RHUD80,30% AMI or less,0 or 1
"Augusta County, Virginia",0.0,161.0,49.0,05000US51015,51,015,D,Standard,RHUD80,30% AMI or less,2
"Augusta County, Virginia",55.0,90.0,50.0,05000US51015,51,015,D,Standard,RHUD80,30% AMI or less,3 or more
"Augusta County, Virginia",190.0,140.0,51.0,05000US51015,51,015,S,Standard,RHUD80,30.1-50% AMI,All
"Augusta County, Virginia",0.0,161.0,52.0,05000US51015,51,015,D,Standard,RHUD80,30.1-50% AMI,0 or 1
"Augusta County, Virginia",30.0,37.0,53.0,05000US51015,51,015,D,Standard,RHUD80,30.1-50% AMI,2
"Augusta County, Virginia",160.0,132.0,54.0,05000US51015,51,015,D,Standard,RHUD80,30.1-50% AMI,3 or more
"Augusta County, Virginia",455.0,239.0,55.0,05000US51015,51,015,S,Standard,RHUD80,50.1-80% AMI,All
"Augusta County, Virginia",70.0,83.0,56.0,05000US51015,51,015,D,Standard,RHUD80,50.1-80% AMI,0 or 1
"Augusta County, Virginia",65.0,60.0,57.0,05000US51015,51,015,D,Standard,RHUD80,50.1-80% AMI,2
"Augusta County, Virginia",325.0,221.0,58.0,05000US51015,51,015,D,Standard,RHUD80,50.1-80% AMI,3 or more
"Augusta County, Virginia",100.0,102.0,59.0,05000US51015,51,015,S,Standard,RHUD80,80.1-95% AMI,All
"Augusta County, Virginia",0.0,161.0,60.0,05000US51015,51,015,D,Standard,RHUD80,80.1-95% AMI,0 or 1
"Augusta County, Virginia",85.0,86.0,61.0,05000US51015,51,015,D,Standard,RHUD80,80.1-95% AMI,2
"Augusta County, Virginia",20.0,34.0,62.0,05000US51015,51,015,D,Standard,RHUD80,80.1-95% AMI,3 or more
"Augusta County, Virginia",745.0,254.0,63.0,05000US51015,51,015,S,Standard,RHUD80,95.1% AMI and above,All
"Augusta County, Virginia",95.0,97.0,64.0,05000US51015,51,015,D,Standard,RHUD80,95.1% AMI and above,0 or 1
"Augusta County, Virginia",430.0,192.0,65.0,05000US51015,51,015,D,Standard,RHUD80,95.1% AMI and above,2
"Augusta County, Virginia",215.0,129.0,66.0,05000US51015,51,015,D,Standard,RHUD80,95.1% AMI and above,3 or more
"Augusta County, Virginia",575.0,383.0,67.0,05000US51015,51,015,S,Standard,Greater than RHUD80,All,All
"Augusta County, Virginia",55.0,75.0,68.0,05000US51015,51,015,S,Standard,Greater than RHUD80,30% AMI or less,All
"Augusta County, Virginia",0.0,161.0,69.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30% AMI or less,0 or 1
"Augusta County, Virginia",20.0,36.0,70.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30% AMI or less,2
"Augusta County, Virginia",35.0,66.0,71.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30% AMI or less,3 or more
"Augusta County, Virginia",205.0,304.0,72.0,05000US51015,51,015,S,Standard,Greater than RHUD80,30.1-50% AMI,All
"Augusta County, Virginia",0.0,161.0,73.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30.1-50% AMI,0 or 1
"Augusta County, Virginia",0.0,161.0,74.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30.1-50% AMI,2
"Augusta County, Virginia",205.0,304.0,75.0,05000US51015,51,015,D,Standard,Greater than RHUD80,30.1-50% AMI,3 or more
"Augusta County, Virginia",175.0,163.0,76.0,05000US51015,51,015,S,Standard,Greater than RHUD80,50.1-80% AMI,All
"Augusta County, Virginia",85.0,97.0,77.0,05000US51015,51,015,D,Standard,Greater than RHUD80,50.1-80% AMI,0 or 1
"Augusta County, Virginia",0.0,161.0,78.0,05000US51015,51,015,D,Standard,Greater than RHUD80,50.1-80% AMI,2
"Augusta County, Virginia",90.0,136.0,79.0,05000US51015,51,015,D,Standard,Greater than RHUD80,50.1-80% AMI,3 or more
"Augusta County, Virginia",40.0,70.0,80.0,05000US51015,51,015,S,Standard,Greater than RHUD80,80.1-95% AMI,All
"Augusta County, Virginia",0.0,161.0,81.0,05000US51015,51,015,D,Standard,Greater than RHUD80,80.1-95% AMI,0 or 1
"Augusta County, Virginia",0.0,161.0,82.0,05000US51015,51,015,D,Standard,Greater than RHUD80,80.1-95% AMI,2
"Augusta County, Virginia",40.0,70.0,83.0,05000US51015,51,015,D,Standard,Greater than RHUD80,80.1-95% AMI,3 or more
"Augusta County, Virginia",100.0,114.0,84.0,05000US51015,51,015,S,Standard,Greater than RHUD80,95.1% AMI and above,All
"Augusta County, Virginia",15.0,31.0,85.0,05000US51015,51,015,D,Standard,Greater than RHUD80,95.1% AMI and above,0 or 1
"Augusta County, Virginia",0.0,161.0,86.0,05000US51015,51,015,D,Standard,Greater than RHUD80,95.1% AMI and above,2
"Augusta County, Virginia",80.0,108.0,87.0,05000US51015,51,015,D,Standard,Greater than RHUD80,95.1% AMI and above,3 or more
