name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Carroll County, Virginia",3335.0,503.0,1.0,05000US51035,51,035,T,All,All,All,All
"Carroll County, Virginia",0.0,161.0,2.0,05000US51035,51,035,S,Substandard,All,All,All
"Carroll County, Virginia",3335.0,503.0,3.0,05000US51035,51,035,S,Standard,All,All,All
"Carroll County, Virginia",1395.0,400.0,4.0,05000US51035,51,035,S,Standard,RHUD30,All,All
"Carroll County, Virginia",355.0,183.0,5.0,05000US51035,51,035,S,Standard,RHUD30,30% AMI or less,All
"Carroll County, Virginia",95.0,93.0,6.0,05000US51035,51,035,D,Standard,RHUD30,30% AMI or less,0 or 1
"Carroll County, Virginia",200.0,124.0,7.0,05000US51035,51,035,D,Standard,RHUD30,30% AMI or less,2
"Carroll County, Virginia",60.0,70.0,8.0,05000US51035,51,035,D,Standard,RHUD30,30% AMI or less,3 or more
"Carroll County, Virginia",140.0,118.0,9.0,05000US51035,51,035,S,Standard,RHUD30,30.1-50% AMI,All
"Carroll County, Virginia",70.0,70.0,10.0,05000US51035,51,035,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Carroll County, Virginia",15.0,27.0,11.0,05000US51035,51,035,D,Standard,RHUD30,30.1-50% AMI,2
"Carroll County, Virginia",55.0,73.0,12.0,05000US51035,51,035,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Carroll County, Virginia",330.0,204.0,13.0,05000US51035,51,035,S,Standard,RHUD30,50.1-80% AMI,All
"Carroll County, Virginia",0.0,161.0,14.0,05000US51035,51,035,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Carroll County, Virginia",160.0,151.0,15.0,05000US51035,51,035,D,Standard,RHUD30,50.1-80% AMI,2
"Carroll County, Virginia",165.0,159.0,16.0,05000US51035,51,035,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Carroll County, Virginia",345.0,257.0,17.0,05000US51035,51,035,S,Standard,RHUD30,80.1-95% AMI,All
"Carroll County, Virginia",0.0,161.0,18.0,05000US51035,51,035,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Carroll County, Virginia",35.0,59.0,19.0,05000US51035,51,035,D,Standard,RHUD30,80.1-95% AMI,2
"Carroll County, Virginia",315.0,254.0,20.0,05000US51035,51,035,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Carroll County, Virginia",225.0,173.0,21.0,05000US51035,51,035,S,Standard,RHUD30,95.1% AMI and above,All
"Carroll County, Virginia",0.0,161.0,22.0,05000US51035,51,035,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Carroll County, Virginia",20.0,34.0,23.0,05000US51035,51,035,D,Standard,RHUD30,95.1% AMI and above,2
"Carroll County, Virginia",210.0,169.0,24.0,05000US51035,51,035,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Carroll County, Virginia",1610.0,392.0,25.0,05000US51035,51,035,S,Standard,RHUD50,All,All
"Carroll County, Virginia",240.0,162.0,26.0,05000US51035,51,035,S,Standard,RHUD50,30% AMI or less,All
"Carroll County, Virginia",70.0,109.0,27.0,05000US51035,51,035,D,Standard,RHUD50,30% AMI or less,0 or 1
"Carroll County, Virginia",70.0,69.0,28.0,05000US51035,51,035,D,Standard,RHUD50,30% AMI or less,2
"Carroll County, Virginia",100.0,99.0,29.0,05000US51035,51,035,D,Standard,RHUD50,30% AMI or less,3 or more
"Carroll County, Virginia",270.0,227.0,30.0,05000US51035,51,035,S,Standard,RHUD50,30.1-50% AMI,All
"Carroll County, Virginia",0.0,161.0,31.0,05000US51035,51,035,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Carroll County, Virginia",245.0,223.0,32.0,05000US51035,51,035,D,Standard,RHUD50,30.1-50% AMI,2
"Carroll County, Virginia",20.0,39.0,33.0,05000US51035,51,035,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Carroll County, Virginia",230.0,192.0,34.0,05000US51035,51,035,S,Standard,RHUD50,50.1-80% AMI,All
"Carroll County, Virginia",25.0,51.0,35.0,05000US51035,51,035,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Carroll County, Virginia",40.0,48.0,36.0,05000US51035,51,035,D,Standard,RHUD50,50.1-80% AMI,2
"Carroll County, Virginia",165.0,187.0,37.0,05000US51035,51,035,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Carroll County, Virginia",295.0,204.0,38.0,05000US51035,51,035,S,Standard,RHUD50,80.1-95% AMI,All
"Carroll County, Virginia",0.0,161.0,39.0,05000US51035,51,035,D,Standard,RHUD50,80.1-95% AMI,0 or 1
"Carroll County, Virginia",70.0,95.0,40.0,05000US51035,51,035,D,Standard,RHUD50,80.1-95% AMI,2
"Carroll County, Virginia",225.0,171.0,41.0,05000US51035,51,035,D,Standard,RHUD50,80.1-95% AMI,3 or more
"Carroll County, Virginia",580.0,260.0,42.0,05000US51035,51,035,S,Standard,RHUD50,95.1% AMI and above,All
"Carroll County, Virginia",35.0,57.0,43.0,05000US51035,51,035,D,Standard,RHUD50,95.1% AMI and above,0 or 1
"Carroll County, Virginia",195.0,169.0,44.0,05000US51035,51,035,D,Standard,RHUD50,95.1% AMI and above,2
"Carroll County, Virginia",350.0,201.0,45.0,05000US51035,51,035,D,Standard,RHUD50,95.1% AMI and above,3 or more
"Carroll County, Virginia",275.0,170.0,46.0,05000US51035,51,035,S,Standard,RHUD80,All,All
"Carroll County, Virginia",100.0,112.0,47.0,05000US51035,51,035,S,Standard,RHUD80,30% AMI or less,All
