name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Wise County, Virginia",4930.0,608.0,1.0,05000US51195,51,195,T,All,All,All,All
"Wise County, Virginia",90.0,78.0,2.0,05000US51195,51,195,S,Substandard,All,All,All
"Wise County, Virginia",4840.0,606.0,3.0,05000US51195,51,195,S,Standard,All,All,All
"Wise County, Virginia",1685.0,399.0,4.0,05000US51195,51,195,S,Standard,RHUD30,All,All
"Wise County, Virginia",700.0,264.0,5.0,05000US51195,51,195,S,Standard,RHUD30,30% AMI or less,All
"Wise County, Virginia",180.0,104.0,6.0,05000US51195,51,195,D,Standard,RHUD30,30% AMI or less,0 or 1
"Wise County, Virginia",330.0,177.0,7.0,05000US51195,51,195,D,Standard,RHUD30,30% AMI or less,2
"Wise County, Virginia",190.0,158.0,8.0,05000US51195,51,195,D,Standard,RHUD30,30% AMI or less,3 or more
"Wise County, Virginia",465.0,176.0,9.0,05000US51195,51,195,S,Standard,RHUD30,30.1-50% AMI,All
"Wise County, Virginia",110.0,73.0,10.0,05000US51195,51,195,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Wise County, Virginia",160.0,109.0,11.0,05000US51195,51,195,D,Standard,RHUD30,30.1-50% AMI,2
"Wise County, Virginia",200.0,112.0,12.0,05000US51195,51,195,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Wise County, Virginia",230.0,125.0,13.0,05000US51195,51,195,S,Standard,RHUD30,50.1-80% AMI,All
"Wise County, Virginia",15.0,23.0,14.0,05000US51195,51,195,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Wise County, Virginia",145.0,94.0,15.0,05000US51195,51,195,D,Standard,RHUD30,50.1-80% AMI,2
"Wise County, Virginia",75.0,66.0,16.0,05000US51195,51,195,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Wise County, Virginia",55.0,56.0,17.0,05000US51195,51,195,S,Standard,RHUD30,80.1-95% AMI,All
"Wise County, Virginia",0.0,161.0,18.0,05000US51195,51,195,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Wise County, Virginia",45.0,53.0,19.0,05000US51195,51,195,D,Standard,RHUD30,80.1-95% AMI,2
"Wise County, Virginia",4.0,14.0,20.0,05000US51195,51,195,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Wise County, Virginia",235.0,184.0,21.0,05000US51195,51,195,S,Standard,RHUD30,95.1% AMI and above,All
"Wise County, Virginia",20.0,36.0,22.0,05000US51195,51,195,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Wise County, Virginia",120.0,157.0,23.0,05000US51195,51,195,D,Standard,RHUD30,95.1% AMI and above,2
"Wise County, Virginia",95.0,75.0,24.0,05000US51195,51,195,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Wise County, Virginia",2330.0,448.0,25.0,05000US51195,51,195,S,Standard,RHUD50,All,All
"Wise County, Virginia",640.0,213.0,26.0,05000US51195,51,195,S,Standard,RHUD50,30% AMI or less,All
"Wise County, Virginia",85.0,84.0,27.0,05000US51195,51,195,D,Standard,RHUD50,30% AMI or less,0 or 1
"Wise County, Virginia",315.0,142.0,28.0,05000US51195,51,195,D,Standard,RHUD50,30% AMI or less,2
"Wise County, Virginia",240.0,143.0,29.0,05000US51195,51,195,D,Standard,RHUD50,30% AMI or less,3 or more
"Wise County, Virginia",505.0,199.0,30.0,05000US51195,51,195,S,Standard,RHUD50,30.1-50% AMI,All
"Wise County, Virginia",35.0,42.0,31.0,05000US51195,51,195,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Wise County, Virginia",245.0,157.0,32.0,05000US51195,51,195,D,Standard,RHUD50,30.1-50% AMI,2
"Wise County, Virginia",225.0,128.0,33.0,05000US51195,51,195,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Wise County, Virginia",530.0,234.0,34.0,05000US51195,51,195,S,Standard,RHUD50,50.1-80% AMI,All
"Wise County, Virginia",60.0,77.0,35.0,05000US51195,51,195,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Wise County, Virginia",180.0,138.0,36.0,05000US51195,51,195,D,Standard,RHUD50,50.1-80% AMI,2
"Wise County, Virginia",290.0,169.0,37.0,05000US51195,51,195,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Wise County, Virginia",185.0,122.0,38.0,05000US51195,51,195,S,Standard,RHUD50,80.1-95% AMI,All
"Wise County, Virginia",0.0,161.0,39.0,05000US51195,51,195,D,Standard,RHUD50,80.1-95% AMI,0 or 1
"Wise County, Virginia",115.0,118.0,40.0,05000US51195,51,195,D,Standard,RHUD50,80.1-95% AMI,2
"Wise County, Virginia",70.0,52.0,41.0,05000US51195,51,195,D,Standard,RHUD50,80.1-95% AMI,3 or more
"Wise County, Virginia",475.0,231.0,42.0,05000US51195,51,195,S,Standard,RHUD50,95.1% AMI and above,All
"Wise County, Virginia",20.0,33.0,43.0,05000US51195,51,195,D,Standard,RHUD50,95.1% AMI and above,0 or 1
"Wise County, Virginia",260.0,166.0,44.0,05000US51195,51,195,D,Standard,RHUD50,95.1% AMI and above,2
"Wise County, Virginia",195.0,155.0,45.0,05000US51195,51,195,D,Standard,RHUD50,95.1% AMI and above,3 or more
"Wise County, Virginia",725.0,308.0,46.0,05000US51195,51,195,S,Standard,RHUD80,All,All
"Wise County, Virginia",310.0,253.0,47.0,05000US51195,51,195,S,Standard,RHUD80,30% AMI or less,All
"Wise County, Virginia",0.0,161.0,48.0,05000US51195,51,195,D,Standard,RHUD80,30% AMI or less,0 or 1
"Wise County, Virginia",115.0,139.0,49.0,05000US51195,51,195,D,Standard,RHUD80,30% AMI or less,2
"Wise County, Virginia",195.0,206.0,50.0,05000US51195,51,195,D,Standard,RHUD80,30% AMI or less,3 or more
"Wise County, Virginia",80.0,82.0,51.0,05000US51195,51,195,S,Standard,RHUD80,30.1-50% AMI,All
"Wise County, Virginia",0.0,161.0,52.0,05000US51195,51,195,D,Standard,RHUD80,30.1-50% AMI,0 or 1
"Wise County, Virginia",60.0,76.0,53.0,05000US51195,51,195,D,Standard,RHUD80,30.1-50% AMI,2
"Wise County, Virginia",15.0,30.0,54.0,05000US51195,51,195,D,Standard,RHUD80,30.1-50% AMI,3 or more
"Wise County, Virginia",130.0,121.0,55.0,05000US51195,51,195,S,Standard,RHUD80,50.1-80% AMI,All
"Wise County, Virginia",0.0,161.0,56.0,05000US51195,51,195,D,Standard,RHUD80,50.1-80% AMI,0 or 1
"Wise County, Virginia",75.0,101.0,57.0,05000US51195,51,195,D,Standard,RHUD80,50.1-80% AMI,2
"Wise County, Virginia",55.0,59.0,58.0,05000US51195,51,195,D,Standard,RHUD80,50.1-80% AMI,3 or more
"Wise County, Virginia",105.0,112.0,59.0,05000US51195,51,195,S,Standard,RHUD80,80.1-95% AMI,All
"Wise County, Virginia",15.0,26.0,60.0,05000US51195,51,195,D,Standard,RHUD80,80.1-95% AMI,0 or 1
"Wise County, Virginia",0.0,161.0,61.0,05000US51195,51,195,D,Standard,RHUD80,80.1-95% AMI,2
"Wise County, Virginia",90.0,108.0,62.0,05000US51195,51,195,D,Standard,RHUD80,80.1-95% AMI,3 or more
"Wise County, Virginia",100.0,86.0,63.0,05000US51195,51,195,S,Standard,RHUD80,95.1% AMI and above,All
"Wise County, Virginia",0.0,161.0,64.0,05000US51195,51,195,D,Standard,RHUD80,95.1% AMI and above,0 or 1
"Wise County, Virginia",70.0,69.0,65.0,05000US51195,51,195,D,Standard,RHUD80,95.1% AMI and above,2
"Wise County, Virginia",30.0,55.0,66.0,05000US51195,51,195,D,Standard,RHUD80,95.1% AMI and above,3 or more
"Wise County, Virginia",100.0,105.0,67.0,05000US51195,51,195,S,Standard,Greater than RHUD80,All,All
"Wise County, Virginia",0.0,161.0,68.0,05000US51195,51,195,S,Standard,Greater than RHUD80,30% AMI or less,All
"Wise County, Virginia",0.0,161.0,69.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30% AMI or less,0 or 1
"Wise County, Virginia",0.0,161.0,70.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30% AMI or less,2
"Wise County, Virginia",0.0,161.0,71.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30% AMI or less,3 or more
"Wise County, Virginia",0.0,161.0,72.0,05000US51195,51,195,S,Standard,Greater than RHUD80,30.1-50% AMI,All
"Wise County, Virginia",0.0,161.0,73.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30.1-50% AMI,0 or 1
"Wise County, Virginia",0.0,161.0,74.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30.1-50% AMI,2
"Wise County, Virginia",0.0,161.0,75.0,05000US51195,51,195,D,Standard,Greater than RHUD80,30.1-50% AMI,3 or more
"Wise County, Virginia",0.0,161.0,76.0,05000US51195,51,195,S,Standard,Greater than RHUD80,50.1-80% AMI,All
"Wise County, Virginia",0.0,161.0,77.0,05000US51195,51,195,D,Standard,Greater than RHUD80,50.1-80% AMI,0 or 1
"Wise County, Virginia",0.0,161.0,78.0,05000US51195,51,195,D,Standard,Greater than RHUD80,50.1-80% AMI,2
"Wise County, Virginia",0.0,161.0,79.0,05000US51195,51,195,D,Standard,Greater than RHUD80,50.1-80% AMI,3 or more
"Wise County, Virginia",0.0,161.0,80.0,05000US51195,51,195,S,Standard,Greater than RHUD80,80.1-95% AMI,All
"Wise County, Virginia",0.0,161.0,81.0,05000US51195,51,195,D,Standard,Greater than RHUD80,80.1-95% AMI,0 or 1
"Wise County, Virginia",0.0,161.0,82.0,05000US51195,51,195,D,Standard,Greater than RHUD80,80.1-95% AMI,2
"Wise County, Virginia",0.0,161.0,83.0,05000US51195,51,195,D,Standard,Greater than RHUD80,80.1-95% AMI,3 or more
"Wise County, Virginia",100.0,105.0,84.0,05000US51195,51,195,S,Standard,Greater than RHUD80,95.1% AMI and above,All
"Wise County, Virginia",0.0,161.0,85.0,05000US51195,51,195,D,Standard,Greater than RHUD80,95.1% AMI and above,0 or 1
"Wise County, Virginia",0.0,161.0,86.0,05000US51195,51,195,D,Standard,Greater than RHUD80,95.1% AMI and above,2
"Wise County, Virginia",100.0,105.0,87.0,05000US51195,51,195,D,Standard,Greater than RHUD80,95.1% AMI and above,3 or more
