name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Gloucester County, Virginia",2885.0,463.0,1.0,05000US51073,51,073,T,All,All,All,All
"Gloucester County, Virginia",0.0,161.0,2.0,05000US51073,51,073,S,Substandard,All,All,All
"Gloucester County, Virginia",2885.0,463.0,3.0,05000US51073,51,073,S,Standard,All,All,All
"Gloucester County, Virginia",630.0,260.0,4.0,05000US51073,51,073,S,Standard,RHUD30,All,All
"Gloucester County, Virginia",215.0,137.0,5.0,05000US51073,51,073,S,Standard,RHUD30,30% AMI or less,All
"Gloucester County, Virginia",15.0,33.0,6.0,05000US51073,51,073,D,Standard,RHUD30,30% AMI or less,0 or 1
"Gloucester County, Virginia",95.0,63.0,7.0,05000US51073,51,073,D,Standard,RHUD30,30% AMI or less,2
"Gloucester County, Virginia",100.0,114.0,8.0,05000US51073,51,073,D,Standard,RHUD30,30% AMI or less,3 or more
"Gloucester County, Virginia",220.0,190.0,9.0,05000US51073,51,073,S,Standard,RHUD30,30.1-50% AMI,All
"Gloucester County, Virginia",20.0,34.0,10.0,05000US51073,51,073,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Gloucester County, Virginia",75.0,120.0,11.0,05000US51073,51,073,D,Standard,RHUD30,30.1-50% AMI,2
"Gloucester County, Virginia",130.0,140.0,12.0,05000US51073,51,073,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Gloucester County, Virginia",75.0,86.0,13.0,05000US51073,51,073,S,Standard,RHUD30,50.1-80% AMI,All
"Gloucester County, Virginia",0.0,161.0,14.0,05000US51073,51,073,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Gloucester County, Virginia",35.0,56.0,15.0,05000US51073,51,073,D,Standard,RHUD30,50.1-80% AMI,2
"Gloucester County, Virginia",45.0,69.0,16.0,05000US51073,51,073,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Gloucester County, Virginia",45.0,80.0,17.0,05000US51073,51,073,S,Standard,RHUD30,80.1-95% AMI,All
"Gloucester County, Virginia",0.0,161.0,18.0,05000US51073,51,073,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Gloucester County, Virginia",0.0,161.0,19.0,05000US51073,51,073,D,Standard,RHUD30,80.1-95% AMI,2
"Gloucester County, Virginia",45.0,80.0,20.0,05000US51073,51,073,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Gloucester County, Virginia",75.0,102.0,21.0,05000US51073,51,073,S,Standard,RHUD30,95.1% AMI and above,All
"Gloucester County, Virginia",55.0,93.0,22.0,05000US51073,51,073,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Gloucester County, Virginia",20.0,36.0,23.0,05000US51073,51,073,D,Standard,RHUD30,95.1% AMI and above,2
"Gloucester County, Virginia",0.0,161.0,24.0,05000US51073,51,073,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Gloucester County, Virginia",1405.0,404.0,25.0,05000US51073,51,073,S,Standard,RHUD50,All,All
"Gloucester County, Virginia",285.0,224.0,26.0,05000US51073,51,073,S,Standard,RHUD50,30% AMI or less,All
"Gloucester County, Virginia",0.0,161.0,27.0,05000US51073,51,073,D,Standard,RHUD50,30% AMI or less,0 or 1
"Gloucester County, Virginia",180.0,184.0,28.0,05000US51073,51,073,D,Standard,RHUD50,30% AMI or less,2
"Gloucester County, Virginia",110.0,106.0,29.0,05000US51073,51,073,D,Standard,RHUD50,30% AMI or less,3 or more
"Gloucester County, Virginia",345.0,198.0,30.0,05000US51073,51,073,S,Standard,RHUD50,30.1-50% AMI,All
"Gloucester County, Virginia",35.0,67.0,31.0,05000US51073,51,073,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Gloucester County, Virginia",245.0,145.0,32.0,05000US51073,51,073,D,Standard,RHUD50,30.1-50% AMI,2
"Gloucester County, Virginia",60.0,95.0,33.0,05000US51073,51,073,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Gloucester County, Virginia",290.0,200.0,34.0,05000US51073,51,073,S,Standard,RHUD50,50.1-80% AMI,All
