name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Hanover County, Virginia",35485.0,484.0,1.0,05000US51085,51,085,T,All,All,All,All
"Hanover County, Virginia",29775.0,594.0,2.0,05000US51085,51,085,S,Owner,All,All,All
"Hanover County, Virginia",6250.0,581.0,3.0,05000US51085,51,085,S,Owner,Yes,All,All
"Hanover County, Virginia",1170.0,304.0,4.0,05000US51085,51,085,S,Owner,Yes,30% AMI or less,All
"Hanover County, Virginia",885.0,266.0,5.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,White
"Hanover County, Virginia",215.0,125.0,6.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,Black
"Hanover County, Virginia",0.0,161.0,7.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,Asian
"Hanover County, Virginia",0.0,161.0,8.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,American Indian
"Hanover County, Virginia",0.0,161.0,9.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,Pacific Islander
"Hanover County, Virginia",25.0,43.0,10.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,Hispanic
"Hanover County, Virginia",50.0,60.0,11.0,05000US51085,51,085,D,Owner,Yes,30% AMI or less,Other
"Hanover County, Virginia",820.0,240.0,12.0,05000US51085,51,085,S,Owner,Yes,30.1-50% AMI,All
"Hanover County, Virginia",620.0,198.0,13.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,White
"Hanover County, Virginia",155.0,105.0,14.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,Black
"Hanover County, Virginia",0.0,161.0,15.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,Asian
"Hanover County, Virginia",0.0,161.0,16.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,American Indian
"Hanover County, Virginia",0.0,161.0,17.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Hanover County, Virginia",50.0,62.0,18.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,Hispanic
"Hanover County, Virginia",0.0,161.0,19.0,05000US51085,51,085,D,Owner,Yes,30.1-50% AMI,Other
"Hanover County, Virginia",1250.0,262.0,20.0,05000US51085,51,085,S,Owner,Yes,50.1-80% AMI,All
"Hanover County, Virginia",1060.0,243.0,21.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,White
"Hanover County, Virginia",145.0,97.0,22.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,Black
"Hanover County, Virginia",0.0,161.0,23.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,Asian
"Hanover County, Virginia",0.0,161.0,24.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,American Indian
"Hanover County, Virginia",0.0,161.0,25.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Hanover County, Virginia",0.0,161.0,26.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,Hispanic
"Hanover County, Virginia",45.0,58.0,27.0,05000US51085,51,085,D,Owner,Yes,50.1-80% AMI,Other
"Hanover County, Virginia",625.0,217.0,28.0,05000US51085,51,085,S,Owner,Yes,80.1-95% AMI,All
"Hanover County, Virginia",555.0,211.0,29.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,White
"Hanover County, Virginia",70.0,59.0,30.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,Black
"Hanover County, Virginia",0.0,161.0,31.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,Asian
"Hanover County, Virginia",0.0,161.0,32.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,American Indian
"Hanover County, Virginia",0.0,161.0,33.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Hanover County, Virginia",0.0,161.0,34.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,Hispanic
"Hanover County, Virginia",0.0,161.0,35.0,05000US51085,51,085,D,Owner,Yes,80.1-95% AMI,Other
"Hanover County, Virginia",2385.0,378.0,36.0,05000US51085,51,085,S,Owner,Yes,95.1% AMI and above,All
"Hanover County, Virginia",2090.0,372.0,37.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,White
"Hanover County, Virginia",190.0,87.0,38.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,Black
"Hanover County, Virginia",45.0,50.0,39.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,Asian
"Hanover County, Virginia",0.0,161.0,40.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,American Indian
"Hanover County, Virginia",0.0,161.0,41.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Hanover County, Virginia",30.0,55.0,42.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,Hispanic
"Hanover County, Virginia",30.0,36.0,43.0,05000US51085,51,085,D,Owner,Yes,95.1% AMI and above,Other
"Hanover County, Virginia",23435.0,763.0,44.0,05000US51085,51,085,S,Owner,No,All,All
"Hanover County, Virginia",255.0,124.0,45.0,05000US51085,51,085,S,Owner,No,30% AMI or less,All
"Hanover County, Virginia",115.0,73.0,46.0,05000US51085,51,085,D,Owner,No,30% AMI or less,White
"Hanover County, Virginia",130.0,92.0,47.0,05000US51085,51,085,D,Owner,No,30% AMI or less,Black
"Hanover County, Virginia",0.0,161.0,48.0,05000US51085,51,085,D,Owner,No,30% AMI or less,Asian
"Hanover County, Virginia",0.0,161.0,49.0,05000US51085,51,085,D,Owner,No,30% AMI or less,American Indian
"Hanover County, Virginia",0.0,161.0,50.0,05000US51085,51,085,D,Owner,No,30% AMI or less,Pacific Islander
"Hanover County, Virginia",0.0,161.0,51.0,05000US51085,51,085,D,Owner,No,30% AMI or less,Hispanic
"Hanover County, Virginia",15.0,24.0,52.0,05000US51085,51,085,D,Owner,No,30% AMI or less,Other
"Hanover County, Virginia",790.0,257.0,53.0,05000US51085,51,085,S,Owner,No,30.1-50% AMI,All
"Hanover County, Virginia",720.0,246.0,54.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,White
"Hanover County, Virginia",75.0,57.0,55.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,Black
"Hanover County, Virginia",0.0,161.0,56.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,Asian
"Hanover County, Virginia",0.0,161.0,57.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,American Indian
"Hanover County, Virginia",0.0,161.0,58.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,Pacific Islander
"Hanover County, Virginia",0.0,161.0,59.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,Hispanic
"Hanover County, Virginia",0.0,161.0,60.0,05000US51085,51,085,D,Owner,No,30.1-50% AMI,Other
