name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Fairfax County, Virginia",365095.0,2044.0,1.0,05000US51059,51,059,T,All,All,All,All
"Fairfax County, Virginia",272625.0,2648.0,2.0,05000US51059,51,059,S,Owner,All,All,All
"Fairfax County, Virginia",80235.0,1941.0,3.0,05000US51059,51,059,S,Owner,Yes,All,All
"Fairfax County, Virginia",7660.0,780.0,4.0,05000US51059,51,059,S,Owner,Yes,30% AMI or less,All
"Fairfax County, Virginia",3965.0,534.0,5.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,White
"Fairfax County, Virginia",580.0,208.0,6.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,Black
"Fairfax County, Virginia",1725.0,437.0,7.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,Asian
"Fairfax County, Virginia",0.0,161.0,8.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,American Indian
"Fairfax County, Virginia",0.0,161.0,9.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,Pacific Islander
"Fairfax County, Virginia",1290.0,362.0,10.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,Hispanic
"Fairfax County, Virginia",100.0,73.0,11.0,05000US51059,51,059,D,Owner,Yes,30% AMI or less,Other
"Fairfax County, Virginia",11385.0,992.0,12.0,05000US51059,51,059,S,Owner,Yes,30.1-50% AMI,All
"Fairfax County, Virginia",5100.0,579.0,13.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,White
"Fairfax County, Virginia",1075.0,369.0,14.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,Black
"Fairfax County, Virginia",2325.0,536.0,15.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,Asian
"Fairfax County, Virginia",10.0,19.0,16.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,American Indian
"Fairfax County, Virginia",0.0,161.0,17.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Fairfax County, Virginia",2650.0,623.0,18.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,Hispanic
"Fairfax County, Virginia",220.0,144.0,19.0,05000US51059,51,059,D,Owner,Yes,30.1-50% AMI,Other
"Fairfax County, Virginia",19780.0,1272.0,20.0,05000US51059,51,059,S,Owner,Yes,50.1-80% AMI,All
"Fairfax County, Virginia",9615.0,829.0,21.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,White
"Fairfax County, Virginia",2140.0,534.0,22.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,Black
"Fairfax County, Virginia",4175.0,549.0,23.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,Asian
"Fairfax County, Virginia",10.0,21.0,24.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,American Indian
"Fairfax County, Virginia",0.0,161.0,25.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Fairfax County, Virginia",3675.0,596.0,26.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,Hispanic
"Fairfax County, Virginia",160.0,98.0,27.0,05000US51059,51,059,D,Owner,Yes,50.1-80% AMI,Other
"Fairfax County, Virginia",9795.0,885.0,28.0,05000US51059,51,059,S,Owner,Yes,80.1-95% AMI,All
