name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Wythe County, Virginia",11985.0,343.0,1.0,05000US51197,51,197,T,All,All,All,All
"Wythe County, Virginia",8840.0,448.0,2.0,05000US51197,51,197,S,Owner,All,All,All
"Wythe County, Virginia",1705.0,399.0,3.0,05000US51197,51,197,S,Owner,Yes,All,All
"Wythe County, Virginia",345.0,157.0,4.0,05000US51197,51,197,S,Owner,Yes,30% AMI or less,All
"Wythe County, Virginia",345.0,157.0,5.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,White
"Wythe County, Virginia",0.0,161.0,6.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,Black
"Wythe County, Virginia",0.0,161.0,7.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,Asian
"Wythe County, Virginia",0.0,161.0,8.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,American Indian
"Wythe County, Virginia",0.0,161.0,9.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,Pacific Islander
"Wythe County, Virginia",0.0,161.0,10.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,Hispanic
"Wythe County, Virginia",0.0,161.0,11.0,05000US51197,51,197,D,Owner,Yes,30% AMI or less,Other
"Wythe County, Virginia",365.0,154.0,12.0,05000US51197,51,197,S,Owner,Yes,30.1-50% AMI,All
"Wythe County, Virginia",325.0,136.0,13.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,White
"Wythe County, Virginia",0.0,161.0,14.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,Black
"Wythe County, Virginia",0.0,161.0,15.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,Asian
"Wythe County, Virginia",0.0,161.0,16.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,American Indian
"Wythe County, Virginia",0.0,161.0,17.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Wythe County, Virginia",40.0,70.0,18.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,Hispanic
"Wythe County, Virginia",0.0,161.0,19.0,05000US51197,51,197,D,Owner,Yes,30.1-50% AMI,Other
"Wythe County, Virginia",500.0,226.0,20.0,05000US51197,51,197,S,Owner,Yes,50.1-80% AMI,All
"Wythe County, Virginia",445.0,205.0,21.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,White
"Wythe County, Virginia",0.0,161.0,22.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,Black
"Wythe County, Virginia",0.0,161.0,23.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,Asian
"Wythe County, Virginia",0.0,161.0,24.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,American Indian
"Wythe County, Virginia",0.0,161.0,25.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Wythe County, Virginia",55.0,102.0,26.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,Hispanic
"Wythe County, Virginia",0.0,161.0,27.0,05000US51197,51,197,D,Owner,Yes,50.1-80% AMI,Other
"Wythe County, Virginia",110.0,120.0,28.0,05000US51197,51,197,S,Owner,Yes,80.1-95% AMI,All
"Wythe County, Virginia",110.0,120.0,29.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,White
"Wythe County, Virginia",0.0,161.0,30.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,Black
"Wythe County, Virginia",0.0,161.0,31.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,Asian
"Wythe County, Virginia",0.0,161.0,32.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,American Indian
"Wythe County, Virginia",0.0,161.0,33.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Wythe County, Virginia",0.0,161.0,34.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,Hispanic
"Wythe County, Virginia",0.0,161.0,35.0,05000US51197,51,197,D,Owner,Yes,80.1-95% AMI,Other
"Wythe County, Virginia",390.0,191.0,36.0,05000US51197,51,197,S,Owner,Yes,95.1% AMI and above,All
"Wythe County, Virginia",390.0,191.0,37.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,White
"Wythe County, Virginia",0.0,161.0,38.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,Black
"Wythe County, Virginia",0.0,161.0,39.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,Asian
"Wythe County, Virginia",0.0,161.0,40.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,American Indian
"Wythe County, Virginia",0.0,161.0,41.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Wythe County, Virginia",0.0,161.0,42.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,Hispanic
"Wythe County, Virginia",0.0,161.0,43.0,05000US51197,51,197,D,Owner,Yes,95.1% AMI and above,Other
"Wythe County, Virginia",7030.0,534.0,44.0,05000US51197,51,197,S,Owner,No,All,All
"Wythe County, Virginia",435.0,208.0,45.0,05000US51197,51,197,S,Owner,No,30% AMI or less,All
