name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Goochland County, Virginia",7025.0,300.0,1.0,05000US51075,51,075,T,All,All,All,All
"Goochland County, Virginia",5900.0,399.0,2.0,05000US51075,51,075,S,Owner,All,All,All
"Goochland County, Virginia",1010.0,275.0,3.0,05000US51075,51,075,S,Owner,yes,All,All
"Goochland County, Virginia",305.0,178.0,4.0,05000US51075,51,075,S,Owner,yes,30% AMI or less,All
"Goochland County, Virginia",50.0,55.0,5.0,05000US51075,51,075,D,Owner,yes,30% AMI or less,Elderly
"Goochland County, Virginia",190.0,127.0,6.0,05000US51075,51,075,D,Owner,yes,30% AMI or less,Extra-elderly
"Goochland County, Virginia",60.0,54.0,7.0,05000US51075,51,075,D,Owner,yes,30% AMI or less,Non-elderly
"Goochland County, Virginia",255.0,138.0,8.0,05000US51075,51,075,S,Owner,yes,30.1-50% AMI,All
"Goochland County, Virginia",80.0,72.0,9.0,05000US51075,51,075,D,Owner,yes,30.1-50% AMI,Elderly
"Goochland County, Virginia",50.0,59.0,10.0,05000US51075,51,075,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Goochland County, Virginia",125.0,91.0,11.0,05000US51075,51,075,D,Owner,yes,30.1-50% AMI,Non-elderly
"Goochland County, Virginia",180.0,88.0,12.0,05000US51075,51,075,S,Owner,yes,50.1-80% AMI,All
"Goochland County, Virginia",30.0,37.0,13.0,05000US51075,51,075,D,Owner,yes,50.1-80% AMI,Elderly
"Goochland County, Virginia",30.0,38.0,14.0,05000US51075,51,075,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Goochland County, Virginia",120.0,69.0,15.0,05000US51075,51,075,D,Owner,yes,50.1-80% AMI,Non-elderly
"Goochland County, Virginia",10.0,17.0,16.0,05000US51075,51,075,S,Owner,yes,80.1-95% AMI,All
"Goochland County, Virginia",0.0,161.0,17.0,05000US51075,51,075,D,Owner,yes,80.1-95% AMI,Elderly
"Goochland County, Virginia",0.0,161.0,18.0,05000US51075,51,075,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Goochland County, Virginia",10.0,17.0,19.0,05000US51075,51,075,D,Owner,yes,80.1-95% AMI,Non-elderly
"Goochland County, Virginia",260.0,125.0,20.0,05000US51075,51,075,S,Owner,yes,95.1% AMI and above,All
"Goochland County, Virginia",65.0,61.0,21.0,05000US51075,51,075,D,Owner,yes,95.1% AMI and above,Elderly
"Goochland County, Virginia",20.0,38.0,22.0,05000US51075,51,075,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Goochland County, Virginia",175.0,97.0,23.0,05000US51075,51,075,D,Owner,yes,95.1% AMI and above,Non-elderly
"Goochland County, Virginia",4880.0,390.0,24.0,05000US51075,51,075,S,Owner,no,All,All
"Goochland County, Virginia",55.0,60.0,25.0,05000US51075,51,075,S,Owner,no,30% AMI or less,All
"Goochland County, Virginia",40.0,53.0,26.0,05000US51075,51,075,D,Owner,no,30% AMI or less,Elderly
"Goochland County, Virginia",15.0,26.0,27.0,05000US51075,51,075,D,Owner,no,30% AMI or less,Extra-elderly
"Goochland County, Virginia",0.0,161.0,28.0,05000US51075,51,075,D,Owner,no,30% AMI or less,Non-elderly
"Goochland County, Virginia",125.0,121.0,29.0,05000US51075,51,075,S,Owner,no,30.1-50% AMI,All
