name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Buchanan County, Virginia",9195.0,412.0,1.0,05000US51027,51,027,T,All,All,All,All
"Buchanan County, Virginia",7485.0,474.0,2.0,05000US51027,51,027,S,Owner,All,All,All
"Buchanan County, Virginia",1485.0,259.0,3.0,05000US51027,51,027,S,Owner,yes,All,All
"Buchanan County, Virginia",860.0,251.0,4.0,05000US51027,51,027,S,Owner,yes,30% AMI or less,All
"Buchanan County, Virginia",190.0,122.0,5.0,05000US51027,51,027,D,Owner,yes,30% AMI or less,Elderly
"Buchanan County, Virginia",105.0,69.0,6.0,05000US51027,51,027,D,Owner,yes,30% AMI or less,Extra-elderly
"Buchanan County, Virginia",570.0,241.0,7.0,05000US51027,51,027,D,Owner,yes,30% AMI or less,Non-elderly
"Buchanan County, Virginia",345.0,171.0,8.0,05000US51027,51,027,S,Owner,yes,30.1-50% AMI,All
"Buchanan County, Virginia",25.0,42.0,9.0,05000US51027,51,027,D,Owner,yes,30.1-50% AMI,Elderly
"Buchanan County, Virginia",30.0,51.0,10.0,05000US51027,51,027,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Buchanan County, Virginia",290.0,162.0,11.0,05000US51027,51,027,D,Owner,yes,30.1-50% AMI,Non-elderly
"Buchanan County, Virginia",165.0,99.0,12.0,05000US51027,51,027,S,Owner,yes,50.1-80% AMI,All
"Buchanan County, Virginia",55.0,63.0,13.0,05000US51027,51,027,D,Owner,yes,50.1-80% AMI,Elderly
"Buchanan County, Virginia",50.0,48.0,14.0,05000US51027,51,027,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Buchanan County, Virginia",60.0,65.0,15.0,05000US51027,51,027,D,Owner,yes,50.1-80% AMI,Non-elderly
"Buchanan County, Virginia",90.0,70.0,16.0,05000US51027,51,027,S,Owner,yes,80.1-95% AMI,All
"Buchanan County, Virginia",0.0,161.0,17.0,05000US51027,51,027,D,Owner,yes,80.1-95% AMI,Elderly
"Buchanan County, Virginia",45.0,73.0,18.0,05000US51027,51,027,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Buchanan County, Virginia",45.0,72.0,19.0,05000US51027,51,027,D,Owner,yes,80.1-95% AMI,Non-elderly
"Buchanan County, Virginia",25.0,46.0,20.0,05000US51027,51,027,S,Owner,yes,95.1% AMI and above,All
"Buchanan County, Virginia",0.0,161.0,21.0,05000US51027,51,027,D,Owner,yes,95.1% AMI and above,Elderly
"Buchanan County, Virginia",0.0,161.0,22.0,05000US51027,51,027,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Buchanan County, Virginia",25.0,46.0,23.0,05000US51027,51,027,D,Owner,yes,95.1% AMI and above,Non-elderly
