name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Hopewell city, Virginia",8740.0,394.0,1.0,05000US51670,51,670,T,All,All,All,All
"Hopewell city, Virginia",4490.0,458.0,2.0,05000US51670,51,670,S,Owner,All,All,All
"Hopewell city, Virginia",945.0,242.0,3.0,05000US51670,51,670,S,Owner,yes,All,All
"Hopewell city, Virginia",270.0,148.0,4.0,05000US51670,51,670,S,Owner,yes,30% AMI or less,All
"Hopewell city, Virginia",195.0,137.0,5.0,05000US51670,51,670,D,Owner,yes,30% AMI or less,Elderly
"Hopewell city, Virginia",0.0,161.0,6.0,05000US51670,51,670,D,Owner,yes,30% AMI or less,Extra-elderly
"Hopewell city, Virginia",75.0,71.0,7.0,05000US51670,51,670,D,Owner,yes,30% AMI or less,Non-elderly
"Hopewell city, Virginia",220.0,119.0,8.0,05000US51670,51,670,S,Owner,yes,30.1-50% AMI,All
"Hopewell city, Virginia",75.0,67.0,9.0,05000US51670,51,670,D,Owner,yes,30.1-50% AMI,Elderly
"Hopewell city, Virginia",60.0,49.0,10.0,05000US51670,51,670,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Hopewell city, Virginia",90.0,83.0,11.0,05000US51670,51,670,D,Owner,yes,30.1-50% AMI,Non-elderly
"Hopewell city, Virginia",210.0,113.0,12.0,05000US51670,51,670,S,Owner,yes,50.1-80% AMI,All
"Hopewell city, Virginia",40.0,51.0,13.0,05000US51670,51,670,D,Owner,yes,50.1-80% AMI,Elderly
"Hopewell city, Virginia",0.0,161.0,14.0,05000US51670,51,670,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Hopewell city, Virginia",165.0,92.0,15.0,05000US51670,51,670,D,Owner,yes,50.1-80% AMI,Non-elderly
"Hopewell city, Virginia",110.0,83.0,16.0,05000US51670,51,670,S,Owner,yes,80.1-95% AMI,All
"Hopewell city, Virginia",0.0,161.0,17.0,05000US51670,51,670,D,Owner,yes,80.1-95% AMI,Elderly
"Hopewell city, Virginia",0.0,161.0,18.0,05000US51670,51,670,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Hopewell city, Virginia",110.0,83.0,19.0,05000US51670,51,670,D,Owner,yes,80.1-95% AMI,Non-elderly
"Hopewell city, Virginia",140.0,102.0,20.0,05000US51670,51,670,S,Owner,yes,95.1% AMI and above,All
"Hopewell city, Virginia",25.0,33.0,21.0,05000US51670,51,670,D,Owner,yes,95.1% AMI and above,Elderly
"Hopewell city, Virginia",40.0,62.0,22.0,05000US51670,51,670,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Hopewell city, Virginia",75.0,69.0,23.0,05000US51670,51,670,D,Owner,yes,95.1% AMI and above,Non-elderly
"Hopewell city, Virginia",3530.0,433.0,24.0,05000US51670,51,670,S,Owner,no,All,All
"Hopewell city, Virginia",25.0,31.0,25.0,05000US51670,51,670,S,Owner,no,30% AMI or less,All
"Hopewell city, Virginia",0.0,161.0,26.0,05000US51670,51,670,D,Owner,no,30% AMI or less,Elderly
"Hopewell city, Virginia",25.0,31.0,27.0,05000US51670,51,670,D,Owner,no,30% AMI or less,Extra-elderly
"Hopewell city, Virginia",0.0,161.0,28.0,05000US51670,51,670,D,Owner,no,30% AMI or less,Non-elderly
