name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Louisa County, Virginia",12785.0,436.0,1.0,05000US51109,51,109,T,All,All,All,All
"Louisa County, Virginia",9875.0,551.0,2.0,05000US51109,51,109,S,Owner,All,All,All
"Louisa County, Virginia",3175.0,448.0,3.0,05000US51109,51,109,S,Owner,yes,All,All
"Louisa County, Virginia",950.0,292.0,4.0,05000US51109,51,109,S,Owner,yes,30% AMI or less,All
"Louisa County, Virginia",420.0,157.0,5.0,05000US51109,51,109,D,Owner,yes,30% AMI or less,Elderly
"Louisa County, Virginia",215.0,147.0,6.0,05000US51109,51,109,D,Owner,yes,30% AMI or less,Extra-elderly
"Louisa County, Virginia",315.0,170.0,7.0,05000US51109,51,109,D,Owner,yes,30% AMI or less,Non-elderly
"Louisa County, Virginia",330.0,167.0,8.0,05000US51109,51,109,S,Owner,yes,30.1-50% AMI,All
"Louisa County, Virginia",65.0,78.0,9.0,05000US51109,51,109,D,Owner,yes,30.1-50% AMI,Elderly
"Louisa County, Virginia",120.0,100.0,10.0,05000US51109,51,109,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Louisa County, Virginia",140.0,96.0,11.0,05000US51109,51,109,D,Owner,yes,30.1-50% AMI,Non-elderly
"Louisa County, Virginia",850.0,309.0,12.0,05000US51109,51,109,S,Owner,yes,50.1-80% AMI,All
"Louisa County, Virginia",160.0,105.0,13.0,05000US51109,51,109,D,Owner,yes,50.1-80% AMI,Elderly
"Louisa County, Virginia",90.0,84.0,14.0,05000US51109,51,109,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Louisa County, Virginia",600.0,278.0,15.0,05000US51109,51,109,D,Owner,yes,50.1-80% AMI,Non-elderly
"Louisa County, Virginia",155.0,107.0,16.0,05000US51109,51,109,S,Owner,yes,80.1-95% AMI,All
"Louisa County, Virginia",45.0,47.0,17.0,05000US51109,51,109,D,Owner,yes,80.1-95% AMI,Elderly
"Louisa County, Virginia",0.0,161.0,18.0,05000US51109,51,109,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Louisa County, Virginia",110.0,98.0,19.0,05000US51109,51,109,D,Owner,yes,80.1-95% AMI,Non-elderly
"Louisa County, Virginia",885.0,268.0,20.0,05000US51109,51,109,S,Owner,yes,95.1% AMI and above,All
"Louisa County, Virginia",65.0,62.0,21.0,05000US51109,51,109,D,Owner,yes,95.1% AMI and above,Elderly
"Louisa County, Virginia",20.0,33.0,22.0,05000US51109,51,109,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Louisa County, Virginia",800.0,257.0,23.0,05000US51109,51,109,D,Owner,yes,95.1% AMI and above,Non-elderly
"Louisa County, Virginia",6675.0,622.0,24.0,05000US51109,51,109,S,Owner,no,All,All
"Louisa County, Virginia",90.0,91.0,25.0,05000US51109,51,109,S,Owner,no,30% AMI or less,All
"Louisa County, Virginia",0.0,161.0,26.0,05000US51109,51,109,D,Owner,no,30% AMI or less,Elderly
"Louisa County, Virginia",90.0,91.0,27.0,05000US51109,51,109,D,Owner,no,30% AMI or less,Extra-elderly
"Louisa County, Virginia",0.0,161.0,28.0,05000US51109,51,109,D,Owner,no,30% AMI or less,Non-elderly
"Louisa County, Virginia",390.0,194.0,29.0,05000US51109,51,109,S,Owner,no,30.1-50% AMI,All
"Louisa County, Virginia",220.0,161.0,30.0,05000US51109,51,109,D,Owner,no,30.1-50% AMI,Elderly
"Louisa County, Virginia",125.0,97.0,31.0,05000US51109,51,109,D,Owner,no,30.1-50% AMI,Extra-elderly
"Louisa County, Virginia",50.0,60.0,32.0,05000US51109,51,109,D,Owner,no,30.1-50% AMI,Non-elderly
"Louisa County, Virginia",945.0,290.0,33.0,05000US51109,51,109,S,Owner,no,50.1-80% AMI,All
"Louisa County, Virginia",285.0,141.0,34.0,05000US51109,51,109,D,Owner,no,50.1-80% AMI,Elderly
"Louisa County, Virginia",95.0,75.0,35.0,05000US51109,51,109,D,Owner,no,50.1-80% AMI,Extra-elderly
"Louisa County, Virginia",565.0,244.0,36.0,05000US51109,51,109,D,Owner,no,50.1-80% AMI,Non-elderly
