name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Smyth County, Virginia",13355.0,418.0,1.0,05000US51173,51,173,T,All,All,All,All
"Smyth County, Virginia",9870.0,489.0,2.0,05000US51173,51,173,S,Owner,All,All,All
"Smyth County, Virginia",1480.0,294.0,3.0,05000US51173,51,173,S,Owner,yes,All,All
"Smyth County, Virginia",365.0,156.0,4.0,05000US51173,51,173,S,Owner,yes,30% AMI or less,All
"Smyth County, Virginia",130.0,107.0,5.0,05000US51173,51,173,D,Owner,yes,30% AMI or less,Elderly
"Smyth County, Virginia",165.0,105.0,6.0,05000US51173,51,173,D,Owner,yes,30% AMI or less,Extra-elderly
"Smyth County, Virginia",70.0,55.0,7.0,05000US51173,51,173,D,Owner,yes,30% AMI or less,Non-elderly
"Smyth County, Virginia",500.0,179.0,8.0,05000US51173,51,173,S,Owner,yes,30.1-50% AMI,All
"Smyth County, Virginia",75.0,69.0,9.0,05000US51173,51,173,D,Owner,yes,30.1-50% AMI,Elderly
"Smyth County, Virginia",240.0,158.0,10.0,05000US51173,51,173,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Smyth County, Virginia",185.0,104.0,11.0,05000US51173,51,173,D,Owner,yes,30.1-50% AMI,Non-elderly
"Smyth County, Virginia",305.0,140.0,12.0,05000US51173,51,173,S,Owner,yes,50.1-80% AMI,All
"Smyth County, Virginia",65.0,56.0,13.0,05000US51173,51,173,D,Owner,yes,50.1-80% AMI,Elderly
"Smyth County, Virginia",4.0,10.0,14.0,05000US51173,51,173,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Smyth County, Virginia",235.0,126.0,15.0,05000US51173,51,173,D,Owner,yes,50.1-80% AMI,Non-elderly
"Smyth County, Virginia",100.0,83.0,16.0,05000US51173,51,173,S,Owner,yes,80.1-95% AMI,All
"Smyth County, Virginia",15.0,23.0,17.0,05000US51173,51,173,D,Owner,yes,80.1-95% AMI,Elderly
"Smyth County, Virginia",4.0,8.0,18.0,05000US51173,51,173,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Smyth County, Virginia",80.0,79.0,19.0,05000US51173,51,173,D,Owner,yes,80.1-95% AMI,Non-elderly
"Smyth County, Virginia",210.0,110.0,20.0,05000US51173,51,173,S,Owner,yes,95.1% AMI and above,All
"Smyth County, Virginia",65.0,66.0,21.0,05000US51173,51,173,D,Owner,yes,95.1% AMI and above,Elderly
"Smyth County, Virginia",0.0,161.0,22.0,05000US51173,51,173,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Smyth County, Virginia",145.0,88.0,23.0,05000US51173,51,173,D,Owner,yes,95.1% AMI and above,Non-elderly
"Smyth County, Virginia",8380.0,501.0,24.0,05000US51173,51,173,S,Owner,no,All,All
"Smyth County, Virginia",440.0,157.0,25.0,05000US51173,51,173,S,Owner,no,30% AMI or less,All
"Smyth County, Virginia",90.0,70.0,26.0,05000US51173,51,173,D,Owner,no,30% AMI or less,Elderly
"Smyth County, Virginia",235.0,125.0,27.0,05000US51173,51,173,D,Owner,no,30% AMI or less,Extra-elderly
"Smyth County, Virginia",115.0,87.0,28.0,05000US51173,51,173,D,Owner,no,30% AMI or less,Non-elderly
"Smyth County, Virginia",750.0,221.0,29.0,05000US51173,51,173,S,Owner,no,30.1-50% AMI,All
"Smyth County, Virginia",295.0,154.0,30.0,05000US51173,51,173,D,Owner,no,30.1-50% AMI,Elderly
"Smyth County, Virginia",195.0,105.0,31.0,05000US51173,51,173,D,Owner,no,30.1-50% AMI,Extra-elderly
"Smyth County, Virginia",265.0,138.0,32.0,05000US51173,51,173,D,Owner,no,30.1-50% AMI,Non-elderly
"Smyth County, Virginia",1280.0,318.0,33.0,05000US51173,51,173,S,Owner,no,50.1-80% AMI,All
"Smyth County, Virginia",305.0,119.0,34.0,05000US51173,51,173,D,Owner,no,50.1-80% AMI,Elderly
"Smyth County, Virginia",365.0,150.0,35.0,05000US51173,51,173,D,Owner,no,50.1-80% AMI,Extra-elderly
"Smyth County, Virginia",610.0,234.0,36.0,05000US51173,51,173,D,Owner,no,50.1-80% AMI,Non-elderly
"Smyth County, Virginia",845.0,256.0,37.0,05000US51173,51,173,S,Owner,no,80.1-95% AMI,All
"Smyth County, Virginia",205.0,94.0,38.0,05000US51173,51,173,D,Owner,no,80.1-95% AMI,Elderly
"Smyth County, Virginia",55.0,60.0,39.0,05000US51173,51,173,D,Owner,no,80.1-95% AMI,Extra-elderly
"Smyth County, Virginia",585.0,234.0,40.0,05000US51173,51,173,D,Owner,no,80.1-95% AMI,Non-elderly
"Smyth County, Virginia",5065.0,461.0,41.0,05000US51173,51,173,S,Owner,no,95.1% AMI and above,All
"Smyth County, Virginia",1295.0,227.0,42.0,05000US51173,51,173,D,Owner,no,95.1% AMI and above,Elderly
"Smyth County, Virginia",350.0,141.0,43.0,05000US51173,51,173,D,Owner,no,95.1% AMI and above,Extra-elderly
"Smyth County, Virginia",3420.0,409.0,44.0,05000US51173,51,173,D,Owner,no,95.1% AMI and above,Non-elderly
"Smyth County, Virginia",10.0,22.0,45.0,05000US51173,51,173,S,Owner,N/A,All,All
"Smyth County, Virginia",10.0,22.0,46.0,05000US51173,51,173,S,Owner,N/A,30% AMI or less,All
"Smyth County, Virginia",0.0,161.0,47.0,05000US51173,51,173,D,Owner,N/A,30% AMI or less,Elderly
"Smyth County, Virginia",0.0,161.0,48.0,05000US51173,51,173,D,Owner,N/A,30% AMI or less,Extra-elderly
"Smyth County, Virginia",10.0,22.0,49.0,05000US51173,51,173,D,Owner,N/A,30% AMI or less,Non-elderly
"Smyth County, Virginia",0.0,161.0,50.0,05000US51173,51,173,S,Owner,N/A,30.1-50% AMI,All
"Smyth County, Virginia",0.0,161.0,51.0,05000US51173,51,173,D,Owner,N/A,30.1-50% AMI,Elderly
"Smyth County, Virginia",0.0,161.0,52.0,05000US51173,51,173,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Smyth County, Virginia",0.0,161.0,53.0,05000US51173,51,173,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Smyth County, Virginia",0.0,161.0,54.0,05000US51173,51,173,S,Owner,N/A,50.1-80% AMI,All
"Smyth County, Virginia",0.0,161.0,55.0,05000US51173,51,173,D,Owner,N/A,50.1-80% AMI,Elderly
"Smyth County, Virginia",0.0,161.0,56.0,05000US51173,51,173,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Smyth County, Virginia",0.0,161.0,57.0,05000US51173,51,173,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Smyth County, Virginia",0.0,161.0,58.0,05000US51173,51,173,S,Owner,N/A,80.1-95% AMI,All
