name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Scott County, Virginia",10055.0,307.0,1.0,05000US51169,51,169,T,All,All,All,All
"Scott County, Virginia",7620.0,353.0,2.0,05000US51169,51,169,S,Owner,All,All,All
"Scott County, Virginia",1125.0,316.0,3.0,05000US51169,51,169,S,Owner,yes,All,All
"Scott County, Virginia",430.0,189.0,4.0,05000US51169,51,169,S,Owner,yes,30% AMI or less,All
"Scott County, Virginia",140.0,71.0,5.0,05000US51169,51,169,D,Owner,yes,30% AMI or less,Elderly
"Scott County, Virginia",140.0,91.0,6.0,05000US51169,51,169,D,Owner,yes,30% AMI or less,Extra-elderly
"Scott County, Virginia",145.0,119.0,7.0,05000US51169,51,169,D,Owner,yes,30% AMI or less,Non-elderly
"Scott County, Virginia",305.0,131.0,8.0,05000US51169,51,169,S,Owner,yes,30.1-50% AMI,All
"Scott County, Virginia",100.0,69.0,9.0,05000US51169,51,169,D,Owner,yes,30.1-50% AMI,Elderly
"Scott County, Virginia",80.0,70.0,10.0,05000US51169,51,169,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Scott County, Virginia",125.0,85.0,11.0,05000US51169,51,169,D,Owner,yes,30.1-50% AMI,Non-elderly
"Scott County, Virginia",220.0,162.0,12.0,05000US51169,51,169,S,Owner,yes,50.1-80% AMI,All
"Scott County, Virginia",40.0,43.0,13.0,05000US51169,51,169,D,Owner,yes,50.1-80% AMI,Elderly
"Scott County, Virginia",10.0,14.0,14.0,05000US51169,51,169,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Scott County, Virginia",170.0,149.0,15.0,05000US51169,51,169,D,Owner,yes,50.1-80% AMI,Non-elderly
"Scott County, Virginia",55.0,77.0,16.0,05000US51169,51,169,S,Owner,yes,80.1-95% AMI,All
"Scott County, Virginia",0.0,161.0,17.0,05000US51169,51,169,D,Owner,yes,80.1-95% AMI,Elderly
"Scott County, Virginia",0.0,161.0,18.0,05000US51169,51,169,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Scott County, Virginia",55.0,77.0,19.0,05000US51169,51,169,D,Owner,yes,80.1-95% AMI,Non-elderly
"Scott County, Virginia",120.0,109.0,20.0,05000US51169,51,169,S,Owner,yes,95.1% AMI and above,All
"Scott County, Virginia",15.0,27.0,21.0,05000US51169,51,169,D,Owner,yes,95.1% AMI and above,Elderly
"Scott County, Virginia",0.0,161.0,22.0,05000US51169,51,169,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Scott County, Virginia",105.0,104.0,23.0,05000US51169,51,169,D,Owner,yes,95.1% AMI and above,Non-elderly
"Scott County, Virginia",6490.0,343.0,24.0,05000US51169,51,169,S,Owner,no,All,All
"Scott County, Virginia",330.0,133.0,25.0,05000US51169,51,169,S,Owner,no,30% AMI or less,All
"Scott County, Virginia",80.0,67.0,26.0,05000US51169,51,169,D,Owner,no,30% AMI or less,Elderly
"Scott County, Virginia",110.0,71.0,27.0,05000US51169,51,169,D,Owner,no,30% AMI or less,Extra-elderly
"Scott County, Virginia",145.0,91.0,28.0,05000US51169,51,169,D,Owner,no,30% AMI or less,Non-elderly
"Scott County, Virginia",965.0,205.0,29.0,05000US51169,51,169,S,Owner,no,30.1-50% AMI,All
"Scott County, Virginia",310.0,135.0,30.0,05000US51169,51,169,D,Owner,no,30.1-50% AMI,Elderly
"Scott County, Virginia",340.0,110.0,31.0,05000US51169,51,169,D,Owner,no,30.1-50% AMI,Extra-elderly
"Scott County, Virginia",315.0,163.0,32.0,05000US51169,51,169,D,Owner,no,30.1-50% AMI,Non-elderly
"Scott County, Virginia",1305.0,279.0,33.0,05000US51169,51,169,S,Owner,no,50.1-80% AMI,All
"Scott County, Virginia",430.0,171.0,34.0,05000US51169,51,169,D,Owner,no,50.1-80% AMI,Elderly
"Scott County, Virginia",385.0,126.0,35.0,05000US51169,51,169,D,Owner,no,50.1-80% AMI,Extra-elderly
"Scott County, Virginia",490.0,208.0,36.0,05000US51169,51,169,D,Owner,no,50.1-80% AMI,Non-elderly
"Scott County, Virginia",635.0,185.0,37.0,05000US51169,51,169,S,Owner,no,80.1-95% AMI,All
"Scott County, Virginia",75.0,57.0,38.0,05000US51169,51,169,D,Owner,no,80.1-95% AMI,Elderly
"Scott County, Virginia",55.0,44.0,39.0,05000US51169,51,169,D,Owner,no,80.1-95% AMI,Extra-elderly
"Scott County, Virginia",505.0,181.0,40.0,05000US51169,51,169,D,Owner,no,80.1-95% AMI,Non-elderly
"Scott County, Virginia",3250.0,366.0,41.0,05000US51169,51,169,S,Owner,no,95.1% AMI and above,All
"Scott County, Virginia",645.0,206.0,42.0,05000US51169,51,169,D,Owner,no,95.1% AMI and above,Elderly
"Scott County, Virginia",190.0,86.0,43.0,05000US51169,51,169,D,Owner,no,95.1% AMI and above,Extra-elderly
"Scott County, Virginia",2415.0,344.0,44.0,05000US51169,51,169,D,Owner,no,95.1% AMI and above,Non-elderly
"Scott County, Virginia",4.0,11.0,45.0,05000US51169,51,169,S,Owner,N/A,All,All
"Scott County, Virginia",4.0,11.0,46.0,05000US51169,51,169,S,Owner,N/A,30% AMI or less,All
"Scott County, Virginia",0.0,161.0,47.0,05000US51169,51,169,D,Owner,N/A,30% AMI or less,Elderly
"Scott County, Virginia",0.0,161.0,48.0,05000US51169,51,169,D,Owner,N/A,30% AMI or less,Extra-elderly
"Scott County, Virginia",4.0,11.0,49.0,05000US51169,51,169,D,Owner,N/A,30% AMI or less,Non-elderly
"Scott County, Virginia",0.0,161.0,50.0,05000US51169,51,169,S,Owner,N/A,30.1-50% AMI,All
"Scott County, Virginia",0.0,161.0,51.0,05000US51169,51,169,D,Owner,N/A,30.1-50% AMI,Elderly
"Scott County, Virginia",0.0,161.0,52.0,05000US51169,51,169,D,Owner,N/A,30.1-50% AMI,Extra-elderly
