name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Page County, Virginia",9755.0,361.0,1.0,05000US51139,51,139,T,All,All,All,All
"Page County, Virginia",7060.0,470.0,2.0,05000US51139,51,139,S,Owner,All,All,All
"Page County, Virginia",1565.0,302.0,3.0,05000US51139,51,139,S,Owner,yes,All,All
"Page County, Virginia",365.0,137.0,4.0,05000US51139,51,139,S,Owner,yes,30% AMI or less,All
"Page County, Virginia",125.0,89.0,5.0,05000US51139,51,139,D,Owner,yes,30% AMI or less,Elderly
"Page County, Virginia",105.0,68.0,6.0,05000US51139,51,139,D,Owner,yes,30% AMI or less,Extra-elderly
"Page County, Virginia",135.0,82.0,7.0,05000US51139,51,139,D,Owner,yes,30% AMI or less,Non-elderly
"Page County, Virginia",410.0,175.0,8.0,05000US51139,51,139,S,Owner,yes,30.1-50% AMI,All
"Page County, Virginia",55.0,49.0,9.0,05000US51139,51,139,D,Owner,yes,30.1-50% AMI,Elderly
"Page County, Virginia",110.0,60.0,10.0,05000US51139,51,139,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Page County, Virginia",245.0,150.0,11.0,05000US51139,51,139,D,Owner,yes,30.1-50% AMI,Non-elderly
"Page County, Virginia",410.0,179.0,12.0,05000US51139,51,139,S,Owner,yes,50.1-80% AMI,All
"Page County, Virginia",15.0,29.0,13.0,05000US51139,51,139,D,Owner,yes,50.1-80% AMI,Elderly
"Page County, Virginia",85.0,104.0,14.0,05000US51139,51,139,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Page County, Virginia",310.0,172.0,15.0,05000US51139,51,139,D,Owner,yes,50.1-80% AMI,Non-elderly
"Page County, Virginia",85.0,57.0,16.0,05000US51139,51,139,S,Owner,yes,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,17.0,05000US51139,51,139,D,Owner,yes,80.1-95% AMI,Elderly
"Page County, Virginia",0.0,161.0,18.0,05000US51139,51,139,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Page County, Virginia",85.0,57.0,19.0,05000US51139,51,139,D,Owner,yes,80.1-95% AMI,Non-elderly
"Page County, Virginia",295.0,108.0,20.0,05000US51139,51,139,S,Owner,yes,95.1% AMI and above,All
"Page County, Virginia",0.0,161.0,21.0,05000US51139,51,139,D,Owner,yes,95.1% AMI and above,Elderly
"Page County, Virginia",15.0,27.0,22.0,05000US51139,51,139,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Page County, Virginia",280.0,107.0,23.0,05000US51139,51,139,D,Owner,yes,95.1% AMI and above,Non-elderly
"Page County, Virginia",5500.0,426.0,24.0,05000US51139,51,139,S,Owner,no,All,All
"Page County, Virginia",55.0,83.0,25.0,05000US51139,51,139,S,Owner,no,30% AMI or less,All
"Page County, Virginia",0.0,161.0,26.0,05000US51139,51,139,D,Owner,no,30% AMI or less,Elderly
"Page County, Virginia",0.0,161.0,27.0,05000US51139,51,139,D,Owner,no,30% AMI or less,Extra-elderly
"Page County, Virginia",55.0,83.0,28.0,05000US51139,51,139,D,Owner,no,30% AMI or less,Non-elderly
"Page County, Virginia",530.0,173.0,29.0,05000US51139,51,139,S,Owner,no,30.1-50% AMI,All
"Page County, Virginia",155.0,91.0,30.0,05000US51139,51,139,D,Owner,no,30.1-50% AMI,Elderly
"Page County, Virginia",165.0,90.0,31.0,05000US51139,51,139,D,Owner,no,30.1-50% AMI,Extra-elderly
"Page County, Virginia",210.0,154.0,32.0,05000US51139,51,139,D,Owner,no,30.1-50% AMI,Non-elderly
"Page County, Virginia",815.0,205.0,33.0,05000US51139,51,139,S,Owner,no,50.1-80% AMI,All
"Page County, Virginia",340.0,148.0,34.0,05000US51139,51,139,D,Owner,no,50.1-80% AMI,Elderly
"Page County, Virginia",285.0,95.0,35.0,05000US51139,51,139,D,Owner,no,50.1-80% AMI,Extra-elderly
"Page County, Virginia",195.0,119.0,36.0,05000US51139,51,139,D,Owner,no,50.1-80% AMI,Non-elderly
"Page County, Virginia",355.0,139.0,37.0,05000US51139,51,139,S,Owner,no,80.1-95% AMI,All
"Page County, Virginia",150.0,92.0,38.0,05000US51139,51,139,D,Owner,no,80.1-95% AMI,Elderly
"Page County, Virginia",60.0,64.0,39.0,05000US51139,51,139,D,Owner,no,80.1-95% AMI,Extra-elderly
"Page County, Virginia",140.0,86.0,40.0,05000US51139,51,139,D,Owner,no,80.1-95% AMI,Non-elderly
"Page County, Virginia",3745.0,379.0,41.0,05000US51139,51,139,S,Owner,no,95.1% AMI and above,All
"Page County, Virginia",810.0,225.0,42.0,05000US51139,51,139,D,Owner,no,95.1% AMI and above,Elderly
"Page County, Virginia",230.0,106.0,43.0,05000US51139,51,139,D,Owner,no,95.1% AMI and above,Extra-elderly
"Page County, Virginia",2710.0,351.0,44.0,05000US51139,51,139,D,Owner,no,95.1% AMI and above,Non-elderly
"Page County, Virginia",0.0,161.0,45.0,05000US51139,51,139,S,Owner,N/A,All,All
"Page County, Virginia",0.0,161.0,46.0,05000US51139,51,139,S,Owner,N/A,30% AMI or less,All
"Page County, Virginia",0.0,161.0,47.0,05000US51139,51,139,D,Owner,N/A,30% AMI or less,Elderly
"Page County, Virginia",0.0,161.0,48.0,05000US51139,51,139,D,Owner,N/A,30% AMI or less,Extra-elderly
"Page County, Virginia",0.0,161.0,49.0,05000US51139,51,139,D,Owner,N/A,30% AMI or less,Non-elderly
"Page County, Virginia",0.0,161.0,50.0,05000US51139,51,139,S,Owner,N/A,30.1-50% AMI,All
"Page County, Virginia",0.0,161.0,51.0,05000US51139,51,139,D,Owner,N/A,30.1-50% AMI,Elderly
"Page County, Virginia",0.0,161.0,52.0,05000US51139,51,139,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Page County, Virginia",0.0,161.0,53.0,05000US51139,51,139,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Page County, Virginia",0.0,161.0,54.0,05000US51139,51,139,S,Owner,N/A,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,55.0,05000US51139,51,139,D,Owner,N/A,50.1-80% AMI,Elderly
"Page County, Virginia",0.0,161.0,56.0,05000US51139,51,139,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Page County, Virginia",0.0,161.0,57.0,05000US51139,51,139,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Page County, Virginia",0.0,161.0,58.0,05000US51139,51,139,S,Owner,N/A,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,59.0,05000US51139,51,139,D,Owner,N/A,80.1-95% AMI,Elderly
"Page County, Virginia",0.0,161.0,60.0,05000US51139,51,139,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Page County, Virginia",0.0,161.0,61.0,05000US51139,51,139,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Page County, Virginia",0.0,161.0,62.0,05000US51139,51,139,S,Owner,N/A,95.1% AMI and above,All
"Page County, Virginia",0.0,161.0,63.0,05000US51139,51,139,D,Owner,N/A,95.1% AMI and above,Elderly
"Page County, Virginia",0.0,161.0,64.0,05000US51139,51,139,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Page County, Virginia",0.0,161.0,65.0,05000US51139,51,139,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Page County, Virginia",2695.0,435.0,66.0,05000US51139,51,139,S,Renter,All,All,All
"Page County, Virginia",905.0,240.0,67.0,05000US51139,51,139,S,Renter,Yes,All,All
"Page County, Virginia",325.0,136.0,68.0,05000US51139,51,139,S,Renter,Yes,30% AMI or less,All
"Page County, Virginia",45.0,53.0,69.0,05000US51139,51,139,D,Renter,Yes,30% AMI or less,Elderly
"Page County, Virginia",45.0,49.0,70.0,05000US51139,51,139,D,Renter,Yes,30% AMI or less,Extra-elderly
"Page County, Virginia",230.0,106.0,71.0,05000US51139,51,139,D,Renter,Yes,30% AMI or less,Non-elderly
"Page County, Virginia",360.0,163.0,72.0,05000US51139,51,139,S,Renter,Yes,30.1-50% AMI,All
"Page County, Virginia",60.0,52.0,73.0,05000US51139,51,139,D,Renter,Yes,30.1-50% AMI,Elderly
"Page County, Virginia",20.0,36.0,74.0,05000US51139,51,139,D,Renter,Yes,30.1-50% AMI,Extra-elderly
"Page County, Virginia",285.0,149.0,75.0,05000US51139,51,139,D,Renter,Yes,30.1-50% AMI,Non-elderly
"Page County, Virginia",195.0,128.0,76.0,05000US51139,51,139,S,Renter,Yes,50.1-80% AMI,All
"Page County, Virginia",55.0,73.0,77.0,05000US51139,51,139,D,Renter,Yes,50.1-80% AMI,Elderly
"Page County, Virginia",0.0,161.0,78.0,05000US51139,51,139,D,Renter,Yes,50.1-80% AMI,Extra-elderly
"Page County, Virginia",140.0,95.0,79.0,05000US51139,51,139,D,Renter,Yes,50.1-80% AMI,Non-elderly
"Page County, Virginia",0.0,161.0,80.0,05000US51139,51,139,S,Renter,Yes,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,81.0,05000US51139,51,139,D,Renter,Yes,80.1-95% AMI,Elderly
"Page County, Virginia",0.0,161.0,82.0,05000US51139,51,139,D,Renter,Yes,80.1-95% AMI,Extra-elderly
"Page County, Virginia",0.0,161.0,83.0,05000US51139,51,139,D,Renter,Yes,80.1-95% AMI,Non-elderly
"Page County, Virginia",30.0,49.0,84.0,05000US51139,51,139,S,Renter,Yes,95.1% AMI and above,All
"Page County, Virginia",0.0,161.0,85.0,05000US51139,51,139,D,Renter,Yes,95.1% AMI and above,Elderly
"Page County, Virginia",0.0,161.0,86.0,05000US51139,51,139,D,Renter,Yes,95.1% AMI and above,Extra-elderly
"Page County, Virginia",30.0,49.0,87.0,05000US51139,51,139,D,Renter,Yes,95.1% AMI and above,Non-elderly
"Page County, Virginia",1250.0,277.0,88.0,05000US51139,51,139,S,Renter,No,All,All
"Page County, Virginia",4.0,6.0,89.0,05000US51139,51,139,S,Renter,No,30% AMI or less,All
"Page County, Virginia",0.0,161.0,90.0,05000US51139,51,139,D,Renter,No,30% AMI or less,Elderly
"Page County, Virginia",4.0,6.0,91.0,05000US51139,51,139,D,Renter,No,30% AMI or less,Extra-elderly
"Page County, Virginia",0.0,161.0,92.0,05000US51139,51,139,D,Renter,No,30% AMI or less,Non-elderly
"Page County, Virginia",160.0,103.0,93.0,05000US51139,51,139,S,Renter,No,30.1-50% AMI,All
"Page County, Virginia",85.0,102.0,94.0,05000US51139,51,139,D,Renter,No,30.1-50% AMI,Elderly
"Page County, Virginia",25.0,42.0,95.0,05000US51139,51,139,D,Renter,No,30.1-50% AMI,Extra-elderly
"Page County, Virginia",50.0,61.0,96.0,05000US51139,51,139,D,Renter,No,30.1-50% AMI,Non-elderly
"Page County, Virginia",300.0,143.0,97.0,05000US51139,51,139,S,Renter,No,50.1-80% AMI,All
"Page County, Virginia",20.0,36.0,98.0,05000US51139,51,139,D,Renter,No,50.1-80% AMI,Elderly
"Page County, Virginia",20.0,36.0,99.0,05000US51139,51,139,D,Renter,No,50.1-80% AMI,Extra-elderly
"Page County, Virginia",260.0,126.0,100.0,05000US51139,51,139,D,Renter,No,50.1-80% AMI,Non-elderly
"Page County, Virginia",240.0,160.0,101.0,05000US51139,51,139,S,Renter,No,80.1-95% AMI,All
"Page County, Virginia",25.0,32.0,102.0,05000US51139,51,139,D,Renter,No,80.1-95% AMI,Elderly
"Page County, Virginia",0.0,161.0,103.0,05000US51139,51,139,D,Renter,No,80.1-95% AMI,Extra-elderly
"Page County, Virginia",215.0,151.0,104.0,05000US51139,51,139,D,Renter,No,80.1-95% AMI,Non-elderly
"Page County, Virginia",545.0,164.0,105.0,05000US51139,51,139,S,Renter,No,95.1% AMI and above,All
"Page County, Virginia",20.0,27.0,106.0,05000US51139,51,139,D,Renter,No,95.1% AMI and above,Elderly
"Page County, Virginia",4.0,13.0,107.0,05000US51139,51,139,D,Renter,No,95.1% AMI and above,Extra-elderly
"Page County, Virginia",520.0,160.0,108.0,05000US51139,51,139,D,Renter,No,95.1% AMI and above,Non-elderly
"Page County, Virginia",540.0,257.0,109.0,05000US51139,51,139,S,Renter,N/A,All,All
"Page County, Virginia",20.0,27.0,110.0,05000US51139,51,139,S,Renter,N/A,30% AMI or less,All
"Page County, Virginia",0.0,161.0,111.0,05000US51139,51,139,D,Renter,N/A,30% AMI or less,Elderly
"Page County, Virginia",15.0,26.0,112.0,05000US51139,51,139,D,Renter,N/A,30% AMI or less,Extra-elderly
"Page County, Virginia",4.0,3.0,113.0,05000US51139,51,139,D,Renter,N/A,30% AMI or less,Non-elderly
"Page County, Virginia",35.0,34.0,114.0,05000US51139,51,139,S,Renter,N/A,30.1-50% AMI,All
"Page County, Virginia",4.0,10.0,115.0,05000US51139,51,139,D,Renter,N/A,30.1-50% AMI,Elderly
"Page County, Virginia",25.0,33.0,116.0,05000US51139,51,139,D,Renter,N/A,30.1-50% AMI,Extra-elderly
"Page County, Virginia",4.0,2.0,117.0,05000US51139,51,139,D,Renter,N/A,30.1-50% AMI,Non-elderly
"Page County, Virginia",145.0,134.0,118.0,05000US51139,51,139,S,Renter,N/A,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,119.0,05000US51139,51,139,D,Renter,N/A,50.1-80% AMI,Elderly
"Page County, Virginia",0.0,161.0,120.0,05000US51139,51,139,D,Renter,N/A,50.1-80% AMI,Extra-elderly
"Page County, Virginia",145.0,134.0,121.0,05000US51139,51,139,D,Renter,N/A,50.1-80% AMI,Non-elderly
"Page County, Virginia",20.0,41.0,122.0,05000US51139,51,139,S,Renter,N/A,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,123.0,05000US51139,51,139,D,Renter,N/A,80.1-95% AMI,Elderly
"Page County, Virginia",0.0,161.0,124.0,05000US51139,51,139,D,Renter,N/A,80.1-95% AMI,Extra-elderly
"Page County, Virginia",20.0,41.0,125.0,05000US51139,51,139,D,Renter,N/A,80.1-95% AMI,Non-elderly
"Page County, Virginia",315.0,196.0,126.0,05000US51139,51,139,S,Renter,N/A,95.1% AMI and above,All
"Page County, Virginia",0.0,161.0,127.0,05000US51139,51,139,D,Renter,N/A,95.1% AMI and above,Elderly
"Page County, Virginia",4.0,2.0,128.0,05000US51139,51,139,D,Renter,N/A,95.1% AMI and above,Extra-elderly
"Page County, Virginia",315.0,196.0,129.0,05000US51139,51,139,D,Renter,N/A,95.1% AMI and above,Non-elderly
