name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Hampton city, Virginia",54650.0,823.0,1.0,05000US51650,51,650,T,All,All,All,All
"Hampton city, Virginia",33030.0,1005.0,2.0,05000US51650,51,650,S,Owner,All,All,All
"Hampton city, Virginia",9585.0,835.0,3.0,05000US51650,51,650,S,Owner,yes,All,All
"Hampton city, Virginia",1805.0,315.0,4.0,05000US51650,51,650,S,Owner,yes,30% AMI or less,All
"Hampton city, Virginia",595.0,170.0,5.0,05000US51650,51,650,D,Owner,yes,30% AMI or less,Elderly
"Hampton city, Virginia",505.0,174.0,6.0,05000US51650,51,650,D,Owner,yes,30% AMI or less,Extra-elderly
"Hampton city, Virginia",700.0,251.0,7.0,05000US51650,51,650,D,Owner,yes,30% AMI or less,Non-elderly
"Hampton city, Virginia",1590.0,384.0,8.0,05000US51650,51,650,S,Owner,yes,30.1-50% AMI,All
"Hampton city, Virginia",370.0,184.0,9.0,05000US51650,51,650,D,Owner,yes,30.1-50% AMI,Elderly
"Hampton city, Virginia",355.0,152.0,10.0,05000US51650,51,650,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Hampton city, Virginia",870.0,290.0,11.0,05000US51650,51,650,D,Owner,yes,30.1-50% AMI,Non-elderly
"Hampton city, Virginia",2725.0,488.0,12.0,05000US51650,51,650,S,Owner,yes,50.1-80% AMI,All
"Hampton city, Virginia",495.0,164.0,13.0,05000US51650,51,650,D,Owner,yes,50.1-80% AMI,Elderly
"Hampton city, Virginia",240.0,136.0,14.0,05000US51650,51,650,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Hampton city, Virginia",1990.0,435.0,15.0,05000US51650,51,650,D,Owner,yes,50.1-80% AMI,Non-elderly
"Hampton city, Virginia",1265.0,378.0,16.0,05000US51650,51,650,S,Owner,yes,80.1-95% AMI,All
"Hampton city, Virginia",135.0,89.0,17.0,05000US51650,51,650,D,Owner,yes,80.1-95% AMI,Elderly
"Hampton city, Virginia",75.0,60.0,18.0,05000US51650,51,650,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Hampton city, Virginia",1055.0,384.0,19.0,05000US51650,51,650,D,Owner,yes,80.1-95% AMI,Non-elderly
"Hampton city, Virginia",2195.0,399.0,20.0,05000US51650,51,650,S,Owner,yes,95.1% AMI and above,All
"Hampton city, Virginia",275.0,111.0,21.0,05000US51650,51,650,D,Owner,yes,95.1% AMI and above,Elderly
"Hampton city, Virginia",160.0,102.0,22.0,05000US51650,51,650,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Hampton city, Virginia",1760.0,370.0,23.0,05000US51650,51,650,D,Owner,yes,95.1% AMI and above,Non-elderly
"Hampton city, Virginia",23375.0,922.0,24.0,05000US51650,51,650,S,Owner,no,All,All
"Hampton city, Virginia",105.0,72.0,25.0,05000US51650,51,650,S,Owner,no,30% AMI or less,All
"Hampton city, Virginia",35.0,42.0,26.0,05000US51650,51,650,D,Owner,no,30% AMI or less,Elderly
"Hampton city, Virginia",75.0,60.0,27.0,05000US51650,51,650,D,Owner,no,30% AMI or less,Extra-elderly
"Hampton city, Virginia",0.0,161.0,28.0,05000US51650,51,650,D,Owner,no,30% AMI or less,Non-elderly
"Hampton city, Virginia",1130.0,320.0,29.0,05000US51650,51,650,S,Owner,no,30.1-50% AMI,All
"Hampton city, Virginia",375.0,212.0,30.0,05000US51650,51,650,D,Owner,no,30.1-50% AMI,Elderly
"Hampton city, Virginia",405.0,132.0,31.0,05000US51650,51,650,D,Owner,no,30.1-50% AMI,Extra-elderly
"Hampton city, Virginia",345.0,190.0,32.0,05000US51650,51,650,D,Owner,no,30.1-50% AMI,Non-elderly
"Hampton city, Virginia",2675.0,401.0,33.0,05000US51650,51,650,S,Owner,no,50.1-80% AMI,All
"Hampton city, Virginia",825.0,217.0,34.0,05000US51650,51,650,D,Owner,no,50.1-80% AMI,Elderly
"Hampton city, Virginia",790.0,210.0,35.0,05000US51650,51,650,D,Owner,no,50.1-80% AMI,Extra-elderly
"Hampton city, Virginia",1065.0,335.0,36.0,05000US51650,51,650,D,Owner,no,50.1-80% AMI,Non-elderly
"Hampton city, Virginia",2345.0,433.0,37.0,05000US51650,51,650,S,Owner,no,80.1-95% AMI,All
"Hampton city, Virginia",450.0,171.0,38.0,05000US51650,51,650,D,Owner,no,80.1-95% AMI,Elderly
"Hampton city, Virginia",350.0,147.0,39.0,05000US51650,51,650,D,Owner,no,80.1-95% AMI,Extra-elderly
"Hampton city, Virginia",1545.0,352.0,40.0,05000US51650,51,650,D,Owner,no,80.1-95% AMI,Non-elderly
"Hampton city, Virginia",17115.0,841.0,41.0,05000US51650,51,650,S,Owner,no,95.1% AMI and above,All
"Hampton city, Virginia",3100.0,415.0,42.0,05000US51650,51,650,D,Owner,no,95.1% AMI and above,Elderly
"Hampton city, Virginia",1590.0,234.0,43.0,05000US51650,51,650,D,Owner,no,95.1% AMI and above,Extra-elderly
"Hampton city, Virginia",12425.0,827.0,44.0,05000US51650,51,650,D,Owner,no,95.1% AMI and above,Non-elderly
"Hampton city, Virginia",75.0,73.0,45.0,05000US51650,51,650,S,Owner,N/A,All,All
"Hampton city, Virginia",75.0,73.0,46.0,05000US51650,51,650,S,Owner,N/A,30% AMI or less,All
"Hampton city, Virginia",30.0,48.0,47.0,05000US51650,51,650,D,Owner,N/A,30% AMI or less,Elderly
"Hampton city, Virginia",0.0,161.0,48.0,05000US51650,51,650,D,Owner,N/A,30% AMI or less,Extra-elderly
"Hampton city, Virginia",45.0,53.0,49.0,05000US51650,51,650,D,Owner,N/A,30% AMI or less,Non-elderly
"Hampton city, Virginia",0.0,161.0,50.0,05000US51650,51,650,S,Owner,N/A,30.1-50% AMI,All
"Hampton city, Virginia",0.0,161.0,51.0,05000US51650,51,650,D,Owner,N/A,30.1-50% AMI,Elderly
