name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Petersburg city, Virginia",12445.0,526.0,1.0,05000US51730,51,730,T,All,All,All,All
"Petersburg city, Virginia",6355.0,473.0,2.0,05000US51730,51,730,S,Owner,All,All,All
"Petersburg city, Virginia",1515.0,281.0,3.0,05000US51730,51,730,S,Owner,yes,All,All
"Petersburg city, Virginia",580.0,180.0,4.0,05000US51730,51,730,S,Owner,yes,30% AMI or less,All
"Petersburg city, Virginia",115.0,79.0,5.0,05000US51730,51,730,D,Owner,yes,30% AMI or less,Elderly
"Petersburg city, Virginia",230.0,129.0,6.0,05000US51730,51,730,D,Owner,yes,30% AMI or less,Extra-elderly
"Petersburg city, Virginia",235.0,104.0,7.0,05000US51730,51,730,D,Owner,yes,30% AMI or less,Non-elderly
"Petersburg city, Virginia",300.0,150.0,8.0,05000US51730,51,730,S,Owner,yes,30.1-50% AMI,All
"Petersburg city, Virginia",80.0,62.0,9.0,05000US51730,51,730,D,Owner,yes,30.1-50% AMI,Elderly
"Petersburg city, Virginia",65.0,61.0,10.0,05000US51730,51,730,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Petersburg city, Virginia",160.0,112.0,11.0,05000US51730,51,730,D,Owner,yes,30.1-50% AMI,Non-elderly
"Petersburg city, Virginia",440.0,170.0,12.0,05000US51730,51,730,S,Owner,yes,50.1-80% AMI,All
"Petersburg city, Virginia",85.0,70.0,13.0,05000US51730,51,730,D,Owner,yes,50.1-80% AMI,Elderly
"Petersburg city, Virginia",35.0,43.0,14.0,05000US51730,51,730,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Petersburg city, Virginia",315.0,151.0,15.0,05000US51730,51,730,D,Owner,yes,50.1-80% AMI,Non-elderly
"Petersburg city, Virginia",80.0,76.0,16.0,05000US51730,51,730,S,Owner,yes,80.1-95% AMI,All
"Petersburg city, Virginia",0.0,161.0,17.0,05000US51730,51,730,D,Owner,yes,80.1-95% AMI,Elderly
"Petersburg city, Virginia",20.0,35.0,18.0,05000US51730,51,730,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Petersburg city, Virginia",60.0,60.0,19.0,05000US51730,51,730,D,Owner,yes,80.1-95% AMI,Non-elderly
"Petersburg city, Virginia",120.0,70.0,20.0,05000US51730,51,730,S,Owner,yes,95.1% AMI and above,All
"Petersburg city, Virginia",35.0,42.0,21.0,05000US51730,51,730,D,Owner,yes,95.1% AMI and above,Elderly
"Petersburg city, Virginia",30.0,40.0,22.0,05000US51730,51,730,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Petersburg city, Virginia",50.0,48.0,23.0,05000US51730,51,730,D,Owner,yes,95.1% AMI and above,Non-elderly
"Petersburg city, Virginia",4795.0,420.0,24.0,05000US51730,51,730,S,Owner,no,All,All
"Petersburg city, Virginia",260.0,158.0,25.0,05000US51730,51,730,S,Owner,no,30% AMI or less,All
"Petersburg city, Virginia",65.0,78.0,26.0,05000US51730,51,730,D,Owner,no,30% AMI or less,Elderly
"Petersburg city, Virginia",135.0,104.0,27.0,05000US51730,51,730,D,Owner,no,30% AMI or less,Extra-elderly
"Petersburg city, Virginia",60.0,94.0,28.0,05000US51730,51,730,D,Owner,no,30% AMI or less,Non-elderly
"Petersburg city, Virginia",735.0,228.0,29.0,05000US51730,51,730,S,Owner,no,30.1-50% AMI,All
"Petersburg city, Virginia",225.0,121.0,30.0,05000US51730,51,730,D,Owner,no,30.1-50% AMI,Elderly
"Petersburg city, Virginia",250.0,125.0,31.0,05000US51730,51,730,D,Owner,no,30.1-50% AMI,Extra-elderly
"Petersburg city, Virginia",260.0,168.0,32.0,05000US51730,51,730,D,Owner,no,30.1-50% AMI,Non-elderly
"Petersburg city, Virginia",920.0,210.0,33.0,05000US51730,51,730,S,Owner,no,50.1-80% AMI,All
"Petersburg city, Virginia",210.0,112.0,34.0,05000US51730,51,730,D,Owner,no,50.1-80% AMI,Elderly
"Petersburg city, Virginia",260.0,111.0,35.0,05000US51730,51,730,D,Owner,no,50.1-80% AMI,Extra-elderly
"Petersburg city, Virginia",445.0,144.0,36.0,05000US51730,51,730,D,Owner,no,50.1-80% AMI,Non-elderly
"Petersburg city, Virginia",750.0,208.0,37.0,05000US51730,51,730,S,Owner,no,80.1-95% AMI,All
"Petersburg city, Virginia",185.0,103.0,38.0,05000US51730,51,730,D,Owner,no,80.1-95% AMI,Elderly
"Petersburg city, Virginia",275.0,131.0,39.0,05000US51730,51,730,D,Owner,no,80.1-95% AMI,Extra-elderly
"Petersburg city, Virginia",290.0,121.0,40.0,05000US51730,51,730,D,Owner,no,80.1-95% AMI,Non-elderly
"Petersburg city, Virginia",2135.0,360.0,41.0,05000US51730,51,730,S,Owner,no,95.1% AMI and above,All
"Petersburg city, Virginia",560.0,168.0,42.0,05000US51730,51,730,D,Owner,no,95.1% AMI and above,Elderly
"Petersburg city, Virginia",335.0,124.0,43.0,05000US51730,51,730,D,Owner,no,95.1% AMI and above,Extra-elderly
"Petersburg city, Virginia",1240.0,300.0,44.0,05000US51730,51,730,D,Owner,no,95.1% AMI and above,Non-elderly
"Petersburg city, Virginia",40.0,49.0,45.0,05000US51730,51,730,S,Owner,N/A,All,All
"Petersburg city, Virginia",40.0,49.0,46.0,05000US51730,51,730,S,Owner,N/A,30% AMI or less,All
"Petersburg city, Virginia",20.0,36.0,47.0,05000US51730,51,730,D,Owner,N/A,30% AMI or less,Elderly
"Petersburg city, Virginia",20.0,35.0,48.0,05000US51730,51,730,D,Owner,N/A,30% AMI or less,Extra-elderly
"Petersburg city, Virginia",0.0,161.0,49.0,05000US51730,51,730,D,Owner,N/A,30% AMI or less,Non-elderly
"Petersburg city, Virginia",0.0,161.0,50.0,05000US51730,51,730,S,Owner,N/A,30.1-50% AMI,All
"Petersburg city, Virginia",0.0,161.0,51.0,05000US51730,51,730,D,Owner,N/A,30.1-50% AMI,Elderly
"Petersburg city, Virginia",0.0,161.0,52.0,05000US51730,51,730,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Petersburg city, Virginia",0.0,161.0,53.0,05000US51730,51,730,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Petersburg city, Virginia",0.0,161.0,54.0,05000US51730,51,730,S,Owner,N/A,50.1-80% AMI,All
"Petersburg city, Virginia",0.0,161.0,55.0,05000US51730,51,730,D,Owner,N/A,50.1-80% AMI,Elderly
"Petersburg city, Virginia",0.0,161.0,56.0,05000US51730,51,730,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Petersburg city, Virginia",0.0,161.0,57.0,05000US51730,51,730,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Petersburg city, Virginia",0.0,161.0,58.0,05000US51730,51,730,S,Owner,N/A,80.1-95% AMI,All
"Petersburg city, Virginia",0.0,161.0,59.0,05000US51730,51,730,D,Owner,N/A,80.1-95% AMI,Elderly
"Petersburg city, Virginia",0.0,161.0,60.0,05000US51730,51,730,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Petersburg city, Virginia",0.0,161.0,61.0,05000US51730,51,730,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Petersburg city, Virginia",0.0,161.0,62.0,05000US51730,51,730,S,Owner,N/A,95.1% AMI and above,All
