name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Rockingham County, Virginia",28505.0,439.0,1.0,05000US51165,51,165,T,All,All,All,All
"Rockingham County, Virginia",21055.0,615.0,2.0,05000US51165,51,165,S,Owner,All,All,All
"Rockingham County, Virginia",4835.0,496.0,3.0,05000US51165,51,165,S,Owner,yes,All,All
"Rockingham County, Virginia",700.0,204.0,4.0,05000US51165,51,165,S,Owner,yes,30% AMI or less,All
"Rockingham County, Virginia",220.0,109.0,5.0,05000US51165,51,165,D,Owner,yes,30% AMI or less,Elderly
"Rockingham County, Virginia",200.0,86.0,6.0,05000US51165,51,165,D,Owner,yes,30% AMI or less,Extra-elderly
"Rockingham County, Virginia",280.0,135.0,7.0,05000US51165,51,165,D,Owner,yes,30% AMI or less,Non-elderly
"Rockingham County, Virginia",765.0,211.0,8.0,05000US51165,51,165,S,Owner,yes,30.1-50% AMI,All
"Rockingham County, Virginia",165.0,92.0,9.0,05000US51165,51,165,D,Owner,yes,30.1-50% AMI,Elderly
"Rockingham County, Virginia",150.0,72.0,10.0,05000US51165,51,165,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Rockingham County, Virginia",445.0,149.0,11.0,05000US51165,51,165,D,Owner,yes,30.1-50% AMI,Non-elderly
"Rockingham County, Virginia",1225.0,271.0,12.0,05000US51165,51,165,S,Owner,yes,50.1-80% AMI,All
"Rockingham County, Virginia",235.0,123.0,13.0,05000US51165,51,165,D,Owner,yes,50.1-80% AMI,Elderly
"Rockingham County, Virginia",100.0,79.0,14.0,05000US51165,51,165,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Rockingham County, Virginia",890.0,220.0,15.0,05000US51165,51,165,D,Owner,yes,50.1-80% AMI,Non-elderly
"Rockingham County, Virginia",680.0,256.0,16.0,05000US51165,51,165,S,Owner,yes,80.1-95% AMI,All
"Rockingham County, Virginia",30.0,36.0,17.0,05000US51165,51,165,D,Owner,yes,80.1-95% AMI,Elderly
"Rockingham County, Virginia",15.0,29.0,18.0,05000US51165,51,165,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Rockingham County, Virginia",635.0,242.0,19.0,05000US51165,51,165,D,Owner,yes,80.1-95% AMI,Non-elderly
"Rockingham County, Virginia",1460.0,275.0,20.0,05000US51165,51,165,S,Owner,yes,95.1% AMI and above,All
