name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Carroll County, Virginia",12745.0,543.0,1.0,05000US51035,51,035,T,All,All,All,All
"Carroll County, Virginia",9410.0,459.0,2.0,05000US51035,51,035,S,Owner,All,All,All
"Carroll County, Virginia",1610.0,352.0,3.0,05000US51035,51,035,S,Owner,yes,All,All
"Carroll County, Virginia",405.0,157.0,4.0,05000US51035,51,035,S,Owner,yes,30% AMI or less,All
"Carroll County, Virginia",60.0,67.0,5.0,05000US51035,51,035,D,Owner,yes,30% AMI or less,Elderly
"Carroll County, Virginia",105.0,75.0,6.0,05000US51035,51,035,D,Owner,yes,30% AMI or less,Extra-elderly
"Carroll County, Virginia",235.0,121.0,7.0,05000US51035,51,035,D,Owner,yes,30% AMI or less,Non-elderly
"Carroll County, Virginia",390.0,183.0,8.0,05000US51035,51,035,S,Owner,yes,30.1-50% AMI,All
"Carroll County, Virginia",90.0,107.0,9.0,05000US51035,51,035,D,Owner,yes,30.1-50% AMI,Elderly
"Carroll County, Virginia",20.0,36.0,10.0,05000US51035,51,035,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Carroll County, Virginia",280.0,149.0,11.0,05000US51035,51,035,D,Owner,yes,30.1-50% AMI,Non-elderly
"Carroll County, Virginia",410.0,191.0,12.0,05000US51035,51,035,S,Owner,yes,50.1-80% AMI,All
"Carroll County, Virginia",110.0,90.0,13.0,05000US51035,51,035,D,Owner,yes,50.1-80% AMI,Elderly
"Carroll County, Virginia",45.0,52.0,14.0,05000US51035,51,035,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Carroll County, Virginia",250.0,158.0,15.0,05000US51035,51,035,D,Owner,yes,50.1-80% AMI,Non-elderly
"Carroll County, Virginia",170.0,118.0,16.0,05000US51035,51,035,S,Owner,yes,80.1-95% AMI,All
"Carroll County, Virginia",10.0,23.0,17.0,05000US51035,51,035,D,Owner,yes,80.1-95% AMI,Elderly
"Carroll County, Virginia",0.0,161.0,18.0,05000US51035,51,035,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Carroll County, Virginia",155.0,125.0,19.0,05000US51035,51,035,D,Owner,yes,80.1-95% AMI,Non-elderly
"Carroll County, Virginia",240.0,189.0,20.0,05000US51035,51,035,S,Owner,yes,95.1% AMI and above,All
"Carroll County, Virginia",0.0,161.0,21.0,05000US51035,51,035,D,Owner,yes,95.1% AMI and above,Elderly
"Carroll County, Virginia",0.0,161.0,22.0,05000US51035,51,035,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Carroll County, Virginia",240.0,189.0,23.0,05000US51035,51,035,D,Owner,yes,95.1% AMI and above,Non-elderly
