name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All,All
"Bedford County, Virginia",4105.0,592.0,3.0,05000US51019,51,019,S,Owner,yes,All,All
"Bedford County, Virginia",585.0,188.0,4.0,05000US51019,51,019,S,Owner,yes,30% AMI or less,All
"Bedford County, Virginia",155.0,89.0,5.0,05000US51019,51,019,D,Owner,yes,30% AMI or less,Elderly
"Bedford County, Virginia",135.0,89.0,6.0,05000US51019,51,019,D,Owner,yes,30% AMI or less,Extra-elderly
"Bedford County, Virginia",295.0,140.0,7.0,05000US51019,51,019,D,Owner,yes,30% AMI or less,Non-elderly
"Bedford County, Virginia",785.0,262.0,8.0,05000US51019,51,019,S,Owner,yes,30.1-50% AMI,All
"Bedford County, Virginia",105.0,73.0,9.0,05000US51019,51,019,D,Owner,yes,30.1-50% AMI,Elderly
"Bedford County, Virginia",120.0,112.0,10.0,05000US51019,51,019,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Bedford County, Virginia",560.0,248.0,11.0,05000US51019,51,019,D,Owner,yes,30.1-50% AMI,Non-elderly
"Bedford County, Virginia",1385.0,300.0,12.0,05000US51019,51,019,S,Owner,yes,50.1-80% AMI,All
"Bedford County, Virginia",335.0,151.0,13.0,05000US51019,51,019,D,Owner,yes,50.1-80% AMI,Elderly
"Bedford County, Virginia",125.0,84.0,14.0,05000US51019,51,019,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Bedford County, Virginia",925.0,220.0,15.0,05000US51019,51,019,D,Owner,yes,50.1-80% AMI,Non-elderly
"Bedford County, Virginia",245.0,155.0,16.0,05000US51019,51,019,S,Owner,yes,80.1-95% AMI,All
"Bedford County, Virginia",30.0,33.0,17.0,05000US51019,51,019,D,Owner,yes,80.1-95% AMI,Elderly
"Bedford County, Virginia",20.0,39.0,18.0,05000US51019,51,019,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Bedford County, Virginia",195.0,144.0,19.0,05000US51019,51,019,D,Owner,yes,80.1-95% AMI,Non-elderly
"Bedford County, Virginia",1105.0,326.0,20.0,05000US51019,51,019,S,Owner,yes,95.1% AMI and above,All
"Bedford County, Virginia",310.0,177.0,21.0,05000US51019,51,019,D,Owner,yes,95.1% AMI and above,Elderly
"Bedford County, Virginia",25.0,41.0,22.0,05000US51019,51,019,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Bedford County, Virginia",770.0,246.0,23.0,05000US51019,51,019,D,Owner,yes,95.1% AMI and above,Non-elderly
"Bedford County, Virginia",17985.0,726.0,24.0,05000US51019,51,019,S,Owner,no,All,All
"Bedford County, Virginia",375.0,159.0,25.0,05000US51019,51,019,S,Owner,no,30% AMI or less,All
"Bedford County, Virginia",80.0,59.0,26.0,05000US51019,51,019,D,Owner,no,30% AMI or less,Elderly
"Bedford County, Virginia",180.0,100.0,27.0,05000US51019,51,019,D,Owner,no,30% AMI or less,Extra-elderly
"Bedford County, Virginia",110.0,112.0,28.0,05000US51019,51,019,D,Owner,no,30% AMI or less,Non-elderly
"Bedford County, Virginia",925.0,251.0,29.0,05000US51019,51,019,S,Owner,no,30.1-50% AMI,All
"Bedford County, Virginia",330.0,168.0,30.0,05000US51019,51,019,D,Owner,no,30.1-50% AMI,Elderly
"Bedford County, Virginia",330.0,139.0,31.0,05000US51019,51,019,D,Owner,no,30.1-50% AMI,Extra-elderly
"Bedford County, Virginia",270.0,139.0,32.0,05000US51019,51,019,D,Owner,no,30.1-50% AMI,Non-elderly
"Bedford County, Virginia",2045.0,411.0,33.0,05000US51019,51,019,S,Owner,no,50.1-80% AMI,All
"Bedford County, Virginia",575.0,184.0,34.0,05000US51019,51,019,D,Owner,no,50.1-80% AMI,Elderly
"Bedford County, Virginia",495.0,171.0,35.0,05000US51019,51,019,D,Owner,no,50.1-80% AMI,Extra-elderly
"Bedford County, Virginia",975.0,334.0,36.0,05000US51019,51,019,D,Owner,no,50.1-80% AMI,Non-elderly
"Bedford County, Virginia",1110.0,301.0,37.0,05000US51019,51,019,S,Owner,no,80.1-95% AMI,All
"Bedford County, Virginia",225.0,107.0,38.0,05000US51019,51,019,D,Owner,no,80.1-95% AMI,Elderly
"Bedford County, Virginia",225.0,102.0,39.0,05000US51019,51,019,D,Owner,no,80.1-95% AMI,Extra-elderly
"Bedford County, Virginia",660.0,235.0,40.0,05000US51019,51,019,D,Owner,no,80.1-95% AMI,Non-elderly
"Bedford County, Virginia",13530.0,723.0,41.0,05000US51019,51,019,S,Owner,no,95.1% AMI and above,All
"Bedford County, Virginia",2125.0,302.0,42.0,05000US51019,51,019,D,Owner,no,95.1% AMI and above,Elderly
"Bedford County, Virginia",815.0,184.0,43.0,05000US51019,51,019,D,Owner,no,95.1% AMI and above,Extra-elderly
"Bedford County, Virginia",10585.0,730.0,44.0,05000US51019,51,019,D,Owner,no,95.1% AMI and above,Non-elderly
"Bedford County, Virginia",115.0,97.0,45.0,05000US51019,51,019,S,Owner,N/A,All,All
"Bedford County, Virginia",115.0,97.0,46.0,05000US51019,51,019,S,Owner,N/A,30% AMI or less,All
"Bedford County, Virginia",15.0,26.0,47.0,05000US51019,51,019,D,Owner,N/A,30% AMI or less,Elderly
"Bedford County, Virginia",25.0,44.0,48.0,05000US51019,51,019,D,Owner,N/A,30% AMI or less,Extra-elderly
"Bedford County, Virginia",75.0,87.0,49.0,05000US51019,51,019,D,Owner,N/A,30% AMI or less,Non-elderly
"Bedford County, Virginia",0.0,161.0,50.0,05000US51019,51,019,S,Owner,N/A,30.1-50% AMI,All
"Bedford County, Virginia",0.0,161.0,51.0,05000US51019,51,019,D,Owner,N/A,30.1-50% AMI,Elderly
