name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Prince Edward County, Virginia",6720.0,372.0,1.0,05000US51147,51,147,T,All,All,All,All
"Prince Edward County, Virginia",4340.0,363.0,2.0,05000US51147,51,147,S,Owner,All,All,All
"Prince Edward County, Virginia",1330.0,315.0,3.0,05000US51147,51,147,S,Owner,yes,All,All
"Prince Edward County, Virginia",425.0,187.0,4.0,05000US51147,51,147,S,Owner,yes,30% AMI or less,All
"Prince Edward County, Virginia",60.0,64.0,5.0,05000US51147,51,147,D,Owner,yes,30% AMI or less,Elderly
"Prince Edward County, Virginia",20.0,43.0,6.0,05000US51147,51,147,D,Owner,yes,30% AMI or less,Extra-elderly
"Prince Edward County, Virginia",345.0,170.0,7.0,05000US51147,51,147,D,Owner,yes,30% AMI or less,Non-elderly
"Prince Edward County, Virginia",65.0,59.0,8.0,05000US51147,51,147,S,Owner,yes,30.1-50% AMI,All
"Prince Edward County, Virginia",30.0,47.0,9.0,05000US51147,51,147,D,Owner,yes,30.1-50% AMI,Elderly
"Prince Edward County, Virginia",15.0,31.0,10.0,05000US51147,51,147,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Prince Edward County, Virginia",20.0,34.0,11.0,05000US51147,51,147,D,Owner,yes,30.1-50% AMI,Non-elderly
"Prince Edward County, Virginia",505.0,297.0,12.0,05000US51147,51,147,S,Owner,yes,50.1-80% AMI,All
"Prince Edward County, Virginia",110.0,108.0,13.0,05000US51147,51,147,D,Owner,yes,50.1-80% AMI,Elderly
"Prince Edward County, Virginia",90.0,100.0,14.0,05000US51147,51,147,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Prince Edward County, Virginia",305.0,209.0,15.0,05000US51147,51,147,D,Owner,yes,50.1-80% AMI,Non-elderly
"Prince Edward County, Virginia",135.0,115.0,16.0,05000US51147,51,147,S,Owner,yes,80.1-95% AMI,All
"Prince Edward County, Virginia",20.0,30.0,17.0,05000US51147,51,147,D,Owner,yes,80.1-95% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,18.0,05000US51147,51,147,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Prince Edward County, Virginia",115.0,108.0,19.0,05000US51147,51,147,D,Owner,yes,80.1-95% AMI,Non-elderly
"Prince Edward County, Virginia",200.0,151.0,20.0,05000US51147,51,147,S,Owner,yes,95.1% AMI and above,All
"Prince Edward County, Virginia",85.0,92.0,21.0,05000US51147,51,147,D,Owner,yes,95.1% AMI and above,Elderly
"Prince Edward County, Virginia",0.0,161.0,22.0,05000US51147,51,147,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Prince Edward County, Virginia",120.0,109.0,23.0,05000US51147,51,147,D,Owner,yes,95.1% AMI and above,Non-elderly
"Prince Edward County, Virginia",2955.0,346.0,24.0,05000US51147,51,147,S,Owner,no,All,All
"Prince Edward County, Virginia",120.0,125.0,25.0,05000US51147,51,147,S,Owner,no,30% AMI or less,All
"Prince Edward County, Virginia",10.0,21.0,26.0,05000US51147,51,147,D,Owner,no,30% AMI or less,Elderly
"Prince Edward County, Virginia",35.0,40.0,27.0,05000US51147,51,147,D,Owner,no,30% AMI or less,Extra-elderly
"Prince Edward County, Virginia",75.0,117.0,28.0,05000US51147,51,147,D,Owner,no,30% AMI or less,Non-elderly
"Prince Edward County, Virginia",120.0,114.0,29.0,05000US51147,51,147,S,Owner,no,30.1-50% AMI,All
"Prince Edward County, Virginia",15.0,27.0,30.0,05000US51147,51,147,D,Owner,no,30.1-50% AMI,Elderly
"Prince Edward County, Virginia",50.0,54.0,31.0,05000US51147,51,147,D,Owner,no,30.1-50% AMI,Extra-elderly
"Prince Edward County, Virginia",60.0,84.0,32.0,05000US51147,51,147,D,Owner,no,30.1-50% AMI,Non-elderly
"Prince Edward County, Virginia",450.0,175.0,33.0,05000US51147,51,147,S,Owner,no,50.1-80% AMI,All
"Prince Edward County, Virginia",175.0,108.0,34.0,05000US51147,51,147,D,Owner,no,50.1-80% AMI,Elderly
"Prince Edward County, Virginia",155.0,105.0,35.0,05000US51147,51,147,D,Owner,no,50.1-80% AMI,Extra-elderly
"Prince Edward County, Virginia",120.0,107.0,36.0,05000US51147,51,147,D,Owner,no,50.1-80% AMI,Non-elderly
"Prince Edward County, Virginia",200.0,137.0,37.0,05000US51147,51,147,S,Owner,no,80.1-95% AMI,All
"Prince Edward County, Virginia",20.0,35.0,38.0,05000US51147,51,147,D,Owner,no,80.1-95% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,39.0,05000US51147,51,147,D,Owner,no,80.1-95% AMI,Extra-elderly
"Prince Edward County, Virginia",185.0,132.0,40.0,05000US51147,51,147,D,Owner,no,80.1-95% AMI,Non-elderly
"Prince Edward County, Virginia",2065.0,315.0,41.0,05000US51147,51,147,S,Owner,no,95.1% AMI and above,All
"Prince Edward County, Virginia",450.0,167.0,42.0,05000US51147,51,147,D,Owner,no,95.1% AMI and above,Elderly
"Prince Edward County, Virginia",330.0,144.0,43.0,05000US51147,51,147,D,Owner,no,95.1% AMI and above,Extra-elderly
"Prince Edward County, Virginia",1285.0,263.0,44.0,05000US51147,51,147,D,Owner,no,95.1% AMI and above,Non-elderly
"Prince Edward County, Virginia",55.0,55.0,45.0,05000US51147,51,147,S,Owner,N/A,All,All
"Prince Edward County, Virginia",55.0,55.0,46.0,05000US51147,51,147,S,Owner,N/A,30% AMI or less,All
"Prince Edward County, Virginia",30.0,35.0,47.0,05000US51147,51,147,D,Owner,N/A,30% AMI or less,Elderly
"Prince Edward County, Virginia",25.0,42.0,48.0,05000US51147,51,147,D,Owner,N/A,30% AMI or less,Extra-elderly
"Prince Edward County, Virginia",0.0,161.0,49.0,05000US51147,51,147,D,Owner,N/A,30% AMI or less,Non-elderly
"Prince Edward County, Virginia",0.0,161.0,50.0,05000US51147,51,147,S,Owner,N/A,30.1-50% AMI,All
"Prince Edward County, Virginia",0.0,161.0,51.0,05000US51147,51,147,D,Owner,N/A,30.1-50% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,52.0,05000US51147,51,147,D,Owner,N/A,30.1-50% AMI,Extra-elderly
"Prince Edward County, Virginia",0.0,161.0,53.0,05000US51147,51,147,D,Owner,N/A,30.1-50% AMI,Non-elderly
"Prince Edward County, Virginia",0.0,161.0,54.0,05000US51147,51,147,S,Owner,N/A,50.1-80% AMI,All
"Prince Edward County, Virginia",0.0,161.0,55.0,05000US51147,51,147,D,Owner,N/A,50.1-80% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,56.0,05000US51147,51,147,D,Owner,N/A,50.1-80% AMI,Extra-elderly
"Prince Edward County, Virginia",0.0,161.0,57.0,05000US51147,51,147,D,Owner,N/A,50.1-80% AMI,Non-elderly
"Prince Edward County, Virginia",0.0,161.0,58.0,05000US51147,51,147,S,Owner,N/A,80.1-95% AMI,All
"Prince Edward County, Virginia",0.0,161.0,59.0,05000US51147,51,147,D,Owner,N/A,80.1-95% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,60.0,05000US51147,51,147,D,Owner,N/A,80.1-95% AMI,Extra-elderly
"Prince Edward County, Virginia",0.0,161.0,61.0,05000US51147,51,147,D,Owner,N/A,80.1-95% AMI,Non-elderly
"Prince Edward County, Virginia",0.0,161.0,62.0,05000US51147,51,147,S,Owner,N/A,95.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,63.0,05000US51147,51,147,D,Owner,N/A,95.1% AMI and above,Elderly
"Prince Edward County, Virginia",0.0,161.0,64.0,05000US51147,51,147,D,Owner,N/A,95.1% AMI and above,Extra-elderly
"Prince Edward County, Virginia",0.0,161.0,65.0,05000US51147,51,147,D,Owner,N/A,95.1% AMI and above,Non-elderly
"Prince Edward County, Virginia",2380.0,390.0,66.0,05000US51147,51,147,S,Renter,All,All,All
"Prince Edward County, Virginia",1005.0,307.0,67.0,05000US51147,51,147,S,Renter,Yes,All,All
"Prince Edward County, Virginia",410.0,196.0,68.0,05000US51147,51,147,S,Renter,Yes,30% AMI or less,All
"Prince Edward County, Virginia",75.0,87.0,69.0,05000US51147,51,147,D,Renter,Yes,30% AMI or less,Elderly
"Prince Edward County, Virginia",0.0,161.0,70.0,05000US51147,51,147,D,Renter,Yes,30% AMI or less,Extra-elderly
"Prince Edward County, Virginia",335.0,176.0,71.0,05000US51147,51,147,D,Renter,Yes,30% AMI or less,Non-elderly
"Prince Edward County, Virginia",315.0,210.0,72.0,05000US51147,51,147,S,Renter,Yes,30.1-50% AMI,All
"Prince Edward County, Virginia",40.0,60.0,73.0,05000US51147,51,147,D,Renter,Yes,30.1-50% AMI,Elderly
"Prince Edward County, Virginia",25.0,44.0,74.0,05000US51147,51,147,D,Renter,Yes,30.1-50% AMI,Extra-elderly
"Prince Edward County, Virginia",250.0,191.0,75.0,05000US51147,51,147,D,Renter,Yes,30.1-50% AMI,Non-elderly
"Prince Edward County, Virginia",160.0,122.0,76.0,05000US51147,51,147,S,Renter,Yes,50.1-80% AMI,All
"Prince Edward County, Virginia",0.0,161.0,77.0,05000US51147,51,147,D,Renter,Yes,50.1-80% AMI,Elderly
"Prince Edward County, Virginia",10.0,22.0,78.0,05000US51147,51,147,D,Renter,Yes,50.1-80% AMI,Extra-elderly
"Prince Edward County, Virginia",150.0,120.0,79.0,05000US51147,51,147,D,Renter,Yes,50.1-80% AMI,Non-elderly
"Prince Edward County, Virginia",55.0,73.0,80.0,05000US51147,51,147,S,Renter,Yes,80.1-95% AMI,All
"Prince Edward County, Virginia",0.0,161.0,81.0,05000US51147,51,147,D,Renter,Yes,80.1-95% AMI,Elderly
"Prince Edward County, Virginia",0.0,161.0,82.0,05000US51147,51,147,D,Renter,Yes,80.1-95% AMI,Extra-elderly
"Prince Edward County, Virginia",55.0,73.0,83.0,05000US51147,51,147,D,Renter,Yes,80.1-95% AMI,Non-elderly
"Prince Edward County, Virginia",65.0,88.0,84.0,05000US51147,51,147,S,Renter,Yes,95.1% AMI and above,All
"Prince Edward County, Virginia",0.0,161.0,85.0,05000US51147,51,147,D,Renter,Yes,95.1% AMI and above,Elderly
"Prince Edward County, Virginia",0.0,161.0,86.0,05000US51147,51,147,D,Renter,Yes,95.1% AMI and above,Extra-elderly
"Prince Edward County, Virginia",65.0,88.0,87.0,05000US51147,51,147,D,Renter,Yes,95.1% AMI and above,Non-elderly
"Prince Edward County, Virginia",1135.0,338.0,88.0,05000US51147,51,147,S,Renter,No,All,All
"Prince Edward County, Virginia",70.0,78.0,89.0,05000US51147,51,147,S,Renter,No,30% AMI or less,All
"Prince Edward County, Virginia",4.0,18.0,90.0,05000US51147,51,147,D,Renter,No,30% AMI or less,Elderly
"Prince Edward County, Virginia",30.0,50.0,91.0,05000US51147,51,147,D,Renter,No,30% AMI or less,Extra-elderly
"Prince Edward County, Virginia",35.0,57.0,92.0,05000US51147,51,147,D,Renter,No,30% AMI or less,Non-elderly
"Prince Edward County, Virginia",65.0,65.0,93.0,05000US51147,51,147,S,Renter,No,30.1-50% AMI,All
"Prince Edward County, Virginia",0.0,161.0,94.0,05000US51147,51,147,D,Renter,No,30.1-50% AMI,Elderly
"Prince Edward County, Virginia",15.0,29.0,95.0,05000US51147,51,147,D,Renter,No,30.1-50% AMI,Extra-elderly
