name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Isle of Wight County, Virginia",13575.0,252.0,1.0,05000US51093,51,093,T,All,All,All,All
"Isle of Wight County, Virginia",11025.0,445.0,2.0,05000US51093,51,093,S,Owner,All,All,All
"Isle of Wight County, Virginia",2635.0,363.0,3.0,05000US51093,51,093,S,Owner,yes,All,All
"Isle of Wight County, Virginia",720.0,233.0,4.0,05000US51093,51,093,S,Owner,yes,30% AMI or less,All
"Isle of Wight County, Virginia",245.0,113.0,5.0,05000US51093,51,093,D,Owner,yes,30% AMI or less,Elderly
"Isle of Wight County, Virginia",160.0,86.0,6.0,05000US51093,51,093,D,Owner,yes,30% AMI or less,Extra-elderly
"Isle of Wight County, Virginia",315.0,162.0,7.0,05000US51093,51,093,D,Owner,yes,30% AMI or less,Non-elderly
"Isle of Wight County, Virginia",440.0,169.0,8.0,05000US51093,51,093,S,Owner,yes,30.1-50% AMI,All
"Isle of Wight County, Virginia",130.0,69.0,9.0,05000US51093,51,093,D,Owner,yes,30.1-50% AMI,Elderly
"Isle of Wight County, Virginia",135.0,106.0,10.0,05000US51093,51,093,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Isle of Wight County, Virginia",175.0,124.0,11.0,05000US51093,51,093,D,Owner,yes,30.1-50% AMI,Non-elderly
"Isle of Wight County, Virginia",480.0,160.0,12.0,05000US51093,51,093,S,Owner,yes,50.1-80% AMI,All
"Isle of Wight County, Virginia",130.0,74.0,13.0,05000US51093,51,093,D,Owner,yes,50.1-80% AMI,Elderly
"Isle of Wight County, Virginia",65.0,74.0,14.0,05000US51093,51,093,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Isle of Wight County, Virginia",280.0,127.0,15.0,05000US51093,51,093,D,Owner,yes,50.1-80% AMI,Non-elderly
"Isle of Wight County, Virginia",345.0,140.0,16.0,05000US51093,51,093,S,Owner,yes,80.1-95% AMI,All
"Isle of Wight County, Virginia",0.0,161.0,17.0,05000US51093,51,093,D,Owner,yes,80.1-95% AMI,Elderly
"Isle of Wight County, Virginia",10.0,17.0,18.0,05000US51093,51,093,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Isle of Wight County, Virginia",335.0,138.0,19.0,05000US51093,51,093,D,Owner,yes,80.1-95% AMI,Non-elderly
"Isle of Wight County, Virginia",650.0,174.0,20.0,05000US51093,51,093,S,Owner,yes,95.1% AMI and above,All
"Isle of Wight County, Virginia",110.0,83.0,21.0,05000US51093,51,093,D,Owner,yes,95.1% AMI and above,Elderly
"Isle of Wight County, Virginia",40.0,50.0,22.0,05000US51093,51,093,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Isle of Wight County, Virginia",500.0,145.0,23.0,05000US51093,51,093,D,Owner,yes,95.1% AMI and above,Non-elderly
"Isle of Wight County, Virginia",8390.0,427.0,24.0,05000US51093,51,093,S,Owner,no,All,All
"Isle of Wight County, Virginia",110.0,78.0,25.0,05000US51093,51,093,S,Owner,no,30% AMI or less,All
