name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Montgomery County, Virginia",32105.0,637.0,1.0,05000US51121,51,121,T,All,All,All,All
"Montgomery County, Virginia",18305.0,666.0,2.0,05000US51121,51,121,S,Owner,All,All,All
"Montgomery County, Virginia",3380.0,400.0,3.0,05000US51121,51,121,S,Owner,yes,All,All
"Montgomery County, Virginia",695.0,202.0,4.0,05000US51121,51,121,S,Owner,yes,30% AMI or less,All
"Montgomery County, Virginia",140.0,73.0,5.0,05000US51121,51,121,D,Owner,yes,30% AMI or less,Elderly
"Montgomery County, Virginia",165.0,98.0,6.0,05000US51121,51,121,D,Owner,yes,30% AMI or less,Extra-elderly
"Montgomery County, Virginia",390.0,158.0,7.0,05000US51121,51,121,D,Owner,yes,30% AMI or less,Non-elderly
"Montgomery County, Virginia",705.0,238.0,8.0,05000US51121,51,121,S,Owner,yes,30.1-50% AMI,All
"Montgomery County, Virginia",190.0,105.0,9.0,05000US51121,51,121,D,Owner,yes,30.1-50% AMI,Elderly
"Montgomery County, Virginia",55.0,62.0,10.0,05000US51121,51,121,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Montgomery County, Virginia",465.0,202.0,11.0,05000US51121,51,121,D,Owner,yes,30.1-50% AMI,Non-elderly
"Montgomery County, Virginia",890.0,258.0,12.0,05000US51121,51,121,S,Owner,yes,50.1-80% AMI,All
"Montgomery County, Virginia",225.0,137.0,13.0,05000US51121,51,121,D,Owner,yes,50.1-80% AMI,Elderly
"Montgomery County, Virginia",25.0,41.0,14.0,05000US51121,51,121,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Montgomery County, Virginia",640.0,231.0,15.0,05000US51121,51,121,D,Owner,yes,50.1-80% AMI,Non-elderly
"Montgomery County, Virginia",305.0,138.0,16.0,05000US51121,51,121,S,Owner,yes,80.1-95% AMI,All
"Montgomery County, Virginia",20.0,34.0,17.0,05000US51121,51,121,D,Owner,yes,80.1-95% AMI,Elderly
"Montgomery County, Virginia",0.0,161.0,18.0,05000US51121,51,121,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Montgomery County, Virginia",285.0,135.0,19.0,05000US51121,51,121,D,Owner,yes,80.1-95% AMI,Non-elderly
"Montgomery County, Virginia",785.0,214.0,20.0,05000US51121,51,121,S,Owner,yes,95.1% AMI and above,All
"Montgomery County, Virginia",140.0,92.0,21.0,05000US51121,51,121,D,Owner,yes,95.1% AMI and above,Elderly
"Montgomery County, Virginia",35.0,58.0,22.0,05000US51121,51,121,D,Owner,yes,95.1% AMI and above,Extra-elderly
