name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Pittsylvania County, Virginia",25420.0,633.0,1.0,05000US51143,51,143,T,All,All,All,All
"Pittsylvania County, Virginia",20255.0,794.0,2.0,05000US51143,51,143,S,Owner,All,All,All
"Pittsylvania County, Virginia",4925.0,549.0,3.0,05000US51143,51,143,S,Owner,yes,All,All
"Pittsylvania County, Virginia",1670.0,375.0,4.0,05000US51143,51,143,S,Owner,yes,30% AMI or less,All
"Pittsylvania County, Virginia",420.0,156.0,5.0,05000US51143,51,143,D,Owner,yes,30% AMI or less,Elderly
"Pittsylvania County, Virginia",600.0,201.0,6.0,05000US51143,51,143,D,Owner,yes,30% AMI or less,Extra-elderly
"Pittsylvania County, Virginia",650.0,214.0,7.0,05000US51143,51,143,D,Owner,yes,30% AMI or less,Non-elderly
"Pittsylvania County, Virginia",825.0,224.0,8.0,05000US51143,51,143,S,Owner,yes,30.1-50% AMI,All
"Pittsylvania County, Virginia",170.0,78.0,9.0,05000US51143,51,143,D,Owner,yes,30.1-50% AMI,Elderly
"Pittsylvania County, Virginia",225.0,96.0,10.0,05000US51143,51,143,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Pittsylvania County, Virginia",430.0,216.0,11.0,05000US51143,51,143,D,Owner,yes,30.1-50% AMI,Non-elderly
"Pittsylvania County, Virginia",1305.0,260.0,12.0,05000US51143,51,143,S,Owner,yes,50.1-80% AMI,All
"Pittsylvania County, Virginia",295.0,110.0,13.0,05000US51143,51,143,D,Owner,yes,50.1-80% AMI,Elderly
"Pittsylvania County, Virginia",175.0,99.0,14.0,05000US51143,51,143,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Pittsylvania County, Virginia",835.0,209.0,15.0,05000US51143,51,143,D,Owner,yes,50.1-80% AMI,Non-elderly
"Pittsylvania County, Virginia",260.0,116.0,16.0,05000US51143,51,143,S,Owner,yes,80.1-95% AMI,All
"Pittsylvania County, Virginia",20.0,28.0,17.0,05000US51143,51,143,D,Owner,yes,80.1-95% AMI,Elderly
"Pittsylvania County, Virginia",35.0,40.0,18.0,05000US51143,51,143,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Pittsylvania County, Virginia",210.0,98.0,19.0,05000US51143,51,143,D,Owner,yes,80.1-95% AMI,Non-elderly
"Pittsylvania County, Virginia",870.0,230.0,20.0,05000US51143,51,143,S,Owner,yes,95.1% AMI and above,All
"Pittsylvania County, Virginia",100.0,77.0,21.0,05000US51143,51,143,D,Owner,yes,95.1% AMI and above,Elderly
"Pittsylvania County, Virginia",35.0,31.0,22.0,05000US51143,51,143,D,Owner,yes,95.1% AMI and above,Extra-elderly
"Pittsylvania County, Virginia",735.0,213.0,23.0,05000US51143,51,143,D,Owner,yes,95.1% AMI and above,Non-elderly
"Pittsylvania County, Virginia",15270.0,728.0,24.0,05000US51143,51,143,S,Owner,no,All,All
"Pittsylvania County, Virginia",440.0,185.0,25.0,05000US51143,51,143,S,Owner,no,30% AMI or less,All
"Pittsylvania County, Virginia",120.0,95.0,26.0,05000US51143,51,143,D,Owner,no,30% AMI or less,Elderly
"Pittsylvania County, Virginia",120.0,78.0,27.0,05000US51143,51,143,D,Owner,no,30% AMI or less,Extra-elderly
"Pittsylvania County, Virginia",200.0,149.0,28.0,05000US51143,51,143,D,Owner,no,30% AMI or less,Non-elderly
"Pittsylvania County, Virginia",1020.0,216.0,29.0,05000US51143,51,143,S,Owner,no,30.1-50% AMI,All
"Pittsylvania County, Virginia",430.0,140.0,30.0,05000US51143,51,143,D,Owner,no,30.1-50% AMI,Elderly
