name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Elderly_Status
"Albemarle County, Virginia",37010.0,638.0,1.0,05000US51003,51,003,T,All,All,All,All
"Albemarle County, Virginia",23625.0,860.0,2.0,05000US51003,51,003,S,Owner,All,All,All
"Albemarle County, Virginia",5785.0,628.0,3.0,05000US51003,51,003,S,Owner,yes,All,All
"Albemarle County, Virginia",875.0,228.0,4.0,05000US51003,51,003,S,Owner,yes,30% AMI or less,All
"Albemarle County, Virginia",150.0,86.0,5.0,05000US51003,51,003,D,Owner,yes,30% AMI or less,Elderly
"Albemarle County, Virginia",305.0,129.0,6.0,05000US51003,51,003,D,Owner,yes,30% AMI or less,Extra-elderly
"Albemarle County, Virginia",420.0,146.0,7.0,05000US51003,51,003,D,Owner,yes,30% AMI or less,Non-elderly
"Albemarle County, Virginia",950.0,307.0,8.0,05000US51003,51,003,S,Owner,yes,30.1-50% AMI,All
"Albemarle County, Virginia",195.0,112.0,9.0,05000US51003,51,003,D,Owner,yes,30.1-50% AMI,Elderly
"Albemarle County, Virginia",225.0,140.0,10.0,05000US51003,51,003,D,Owner,yes,30.1-50% AMI,Extra-elderly
"Albemarle County, Virginia",530.0,233.0,11.0,05000US51003,51,003,D,Owner,yes,30.1-50% AMI,Non-elderly
"Albemarle County, Virginia",890.0,250.0,12.0,05000US51003,51,003,S,Owner,yes,50.1-80% AMI,All
"Albemarle County, Virginia",105.0,79.0,13.0,05000US51003,51,003,D,Owner,yes,50.1-80% AMI,Elderly
"Albemarle County, Virginia",60.0,65.0,14.0,05000US51003,51,003,D,Owner,yes,50.1-80% AMI,Extra-elderly
"Albemarle County, Virginia",730.0,229.0,15.0,05000US51003,51,003,D,Owner,yes,50.1-80% AMI,Non-elderly
"Albemarle County, Virginia",925.0,317.0,16.0,05000US51003,51,003,S,Owner,yes,80.1-95% AMI,All
"Albemarle County, Virginia",135.0,94.0,17.0,05000US51003,51,003,D,Owner,yes,80.1-95% AMI,Elderly
"Albemarle County, Virginia",0.0,161.0,18.0,05000US51003,51,003,D,Owner,yes,80.1-95% AMI,Extra-elderly
"Albemarle County, Virginia",790.0,297.0,19.0,05000US51003,51,003,D,Owner,yes,80.1-95% AMI,Non-elderly
"Albemarle County, Virginia",2145.0,435.0,20.0,05000US51003,51,003,S,Owner,yes,95.1% AMI and above,All
"Albemarle County, Virginia",190.0,89.0,21.0,05000US51003,51,003,D,Owner,yes,95.1% AMI and above,Elderly
"Albemarle County, Virginia",90.0,98.0,22.0,05000US51003,51,003,D,Owner,yes,95.1% AMI and above,Extra-elderly
